pvalue	V_oracle	V_permutation
0	0	0
4.796725156763768e-5	1	1
4.796725156763768e-5	1	1
9.593450313527537e-5	1	1
9.593450313527537e-5	1	1
1.199181289190942e-4	1	1
1.199181289190942e-4	1	1
1.199181289190942e-4	1	1
1.31732435239007e-4	2	2
1.5807892228680837e-4	2	2
1.652405942196293e-4	3	3
1.6788538048673188e-4	3	3
1.8442540933460977e-4	3	4
2.1077189638241117e-4	3	4
2.63464870478014e-4	4	5
2.6381988362200726e-4	4	5
2.878035094058261e-4	4	5
2.898113575258154e-4	4	5
2.898113575258154e-4	5	6
3.304811884392586e-4	6	7
3.597543867572826e-4	6	7
3.6885081866921954e-4	5	7
3.6885081866921954e-4	6	8
4.077216383249203e-4	6	8
4.2154379276482235e-4	7	8
4.3170526410873917e-4	7	8
4.7423676686042515e-4	8	9
5.036561414601957e-4	8	9
5.532762280038294e-4	8	10
5.796227150516308e-4	9	11
6.323156891472335e-4	9	11
6.586621761950349e-4	10	12
6.609623768785172e-4	10	12
7.435826739883318e-4	11	12
7.903946114340419e-4	12	13
8.193461559897783e-4	13	14
8.957805596252475e-4	13	14
9.088232682079612e-4	14	15
9.748200207686517e-4	15	16
9.833286571365725e-4	15	16
0.0010275129948642545	16	17
0.0010802059689598573	15	17
0.0011032467860556667	16	18
0.0011328989430554601	17	18
0.001156684159537405	18	18
0.0011991812891909421	19	19
0.0012711321665423987	20	20
0.0013219247537570344	20	21
0.0013436708394378711	21	22
0.0014092609659546171	22	23
0.0014092609659546171	22	23
0.0015697856450864783	22	23
0.0017033962351047384	24	24
0.0017125216581070908	24	24
0.0017176528424821572	24	24
0.0018467391853540507	22	24
0.0019186900627055073	23	24
0.001990640940056964	23	24
0.0020447150315812124	24	25
0.0020655074277453663	24	25
0.0021825099463275146	23	25
0.002186758424967516	22	25
0.0022657978861109203	21	25
0.002302428075246609	22	25
0.00231336831907481	21	25
0.002318490860206523	21	26
0.002318490860206523	21	26
0.0023743789525980654	21	26
0.002395988616184625	24	27
0.0024238768083977287	20	27
0.00245022329544553	22	27
0.00245022329544553	21	27
0.0024788652326908074	22	28
0.0025612292104042543	22	28
0.002726469804623883	21	28
0.002726469804623883	21	28
0.002809090101733698	21	29
0.0028917103988435125	23	30
0.0028917103988435125	23	30
0.0030025088756842067	22	31
0.0030606372693871026	23	32
0.0031395712901729567	23	33
0.00321582516673402	25	33
0.0034353056849643145	27	33
0.0035782513052671217	28	34
0.0036120555024648044	29	35
0.0036120555024648044	28	35
0.0036120555024648044	28	35
0.0036120555024648044	29	35
0.004068067390883949	29	35
0.004068067390883949	29	35
0.004089430063162425	29	35
0.004143085823321791	28	35
0.00450376331352631	27	35
0.00450640385794378	30	35
0.00450640385794378	31	35
0.004600608821057728	31	35
0.004789318008903916	33	36
0.004789318008903916	32	36
0.00493241338084116	33	37
0.00496076872030804	34	38
0.005054293034525536	35	39
0.005096988495414625	38	40
0.005205078717918323	36	40
0.005246833386777904	39	41
0.005337159621795937	39	41
0.005337159621795937	36	41
0.005337159621795937	37	41
0.005337159621795937	37	41
0.005524507907145206	37	41
0.005524507907145206	35	41
0.005621734902059865	36	42
0.005622966336848334	38	43
0.005735423091928447	39	43
0.005783420797687025	40	44
0.00586604109479684	40	45
0.005888277489912729	41	46
0.005948661391906655	44	47
0.006012995082939177	44	48
0.006113901986126284	44	48
0.006262418045306357	45	49
0.006444383174565542	45	49
0.006527003471675358	44	50
0.00655854173347238	43	50
0.00655854173347238	43	50
0.006609623768785172	44	51
0.00661290170508088	44	52
0.0066922440658949865	45	52
0.007046304829773086	43	51
0.007086812457582914	46	52
0.00710534555144406	47	53
0.007224111004929609	46	53
0.007410179328945058	46	54
0.007435826739883318	49	55
0.007708319285234637	51	56
0.007795493703341205	50	56
0.007870428862883812	49	56
0.007964372075302538	49	56
0.00805169828495677	50	57
0.008286171646643583	50	57
0.008286171646643583	51	57
0.008430211557795442	52	58
0.008430211557795442	53	58
0.008504174949099497	52	58
0.008603134637892671	52	58
0.008612040973238541	52	58
0.008612040973238541	54	59
0.008612040973238541	53	58
0.00901280771588756	53	58
0.00901280771588756	54	59
0.009181911808161308	54	59
0.009181911808161308	54	59
0.009287112002766437	55	60
0.009314442224695582	55	61
0.009314442224695582	54	61
0.009596520119508638	55	62
0.009596520119508638	55	62
