pvalue	V_oracle	V_permutation
0	0	0
8.439393268111501e-6	1	1
1.6878786536223003e-5	2	2
2.5318179804334504e-5	3	3
5.063635960866901e-5	3	3
5.907575287678051e-5	3	3
5.907575287678051e-5	4	4
5.907575287678051e-5	4	4
5.907575287678051e-5	4	4
6.751514614489201e-5	4	4
7.59545394130035e-5	4	4
8.439393268111501e-5	4	4
8.439393268111501e-5	4	4
9.283332594922652e-5	5	5
9.283332594922652e-5	5	5
9.283332594922652e-5	5	5
9.283332594922652e-5	5	5
1.0971211248544951e-4	4	5
1.1815150575356102e-4	5	5
1.1815150575356102e-4	5	5
1.1815150575356102e-4	6	6
1.4346968555789552e-4	7	7
1.6878786536223003e-4	8	8
1.8566665189845305e-4	8	8
1.8566665189845305e-4	8	8
1.8566665189845305e-4	7	7
2.1098483170278753e-4	8	8
2.1942422497089902e-4	8	8
2.312828178012702e-4	9	9
2.4474240477523356e-4	8	9
2.6162119131145655e-4	8	9
2.7006058457956805e-4	8	9
2.7849997784767954e-4	8	9
2.9537876438390253e-4	8	10
3.101147571853422e-4	9	11
3.122575509201256e-4	9	11
3.122575509201256e-4	9	11
3.2913633745634856e-4	9	11
3.6289391052879454e-4	9	11
3.797726970650176e-4	9	11
3.797726970650176e-4	9	11
3.882120903331291e-4	10	11
4.0509087686935207e-4	10	11
4.3040905667368656e-4	10	11
4.3040905667368656e-4	10	11
4.641666297461326e-4	10	11
5.232423826229131e-4	10	11
5.621994063842443e-4	11	12
5.654393489634706e-4	10	12
5.709798075183028e-4	12	13
5.907575287678051e-4	12	13
6.498332816445856e-4	11	13
7.004696412532546e-4	12	14
7.755937610158813e-4	13	15
7.933029672024812e-4	13	15
8.354999335430386e-4	13	15
8.432991095763665e-4	12	14
8.439393268111501e-4	11	14
9.303442715560266e-4	11	14
9.416514724766e-4	12	15
0.0011419596150366055	12	15
0.0011419596150366055	12	15
0.0012404590287413688	12	15
0.001351577829577624	14	16
0.001351577829577624	13	16
0.0015205250582748268	14	16
0.0015511875220317625	14	16
0.001686598219152733	13	16
0.0017129394225549083	13	16
0.0018606885431120533	13	17
0.0018606885431120533	14	17
0.0018606885431120533	16	18
0.0020273667443664357	16	18
0.0021708033002973953	16	18
0.002283919230073211	17	19
0.002283919230073211	17	19
0.002423288461976593	18	20
0.0024809180574827377	18	20
0.0024809180574827377	18	20
0.0025342084304580447	18	20
0.002787629273503849	19	21
0.00279103281466808	19	21
0.0028109970319212213	19	21
0.002854899037591514	19	21
0.002858363762766379	20	22
0.0030410501165496536	19	22
0.003102375044063525	20	22
0.0032099973452468567	21	22
0.003350420368924976	21	22
0.003373196438305466	19	22
0.003411262329038764	19	22
0.003411262329038764	19	22
0.0034258788451098166	19	22
0.0034258788451098166	21	22
0.0034841739009645644	20	22
0.0037213770862241065	21	23
0.0037213770862241065	21	23
0.003801312645687067	21	23
0.0038779688050794062	22	24
0.0038779688050794062	21	24
0.003996858652628119	19	24
0.003996858652628119	20	24
0.004235380758916498	21	24
0.0043416066005947905	21	24
0.0044672271585666345	21	24
0.00456157517482448	22	24
0.004567838460146422	22	24
0.004588299997548062	23	25
0.004651721357780133	23	25
0.004778694954266077	22	25
0.004814299226366122	21	26
0.005059794657458198	21	26
0.005115446001869979	22	27
0.005138818267664725	23	28
0.005138818267664725	26	28
0.005141257364383647	25	28
0.005271950872150818	27	29
0.005331838131370729	27	30
0.005340894360650321	26	30
0.005406311318310496	26	30
0.005429156327111169	27	31
0.005496205330361888	28	32
0.00558206562933616	28	32
0.00558206562933616	28	32
0.005716727525532758	30	33
0.005903093767034565	30	33
0.005934772983104078	32	33
0.005934772983104078	31	33
0.005934772983104078	31	33
0.006202295143706844	31	33
0.00620475008812705	33	34
0.00628077788270133	30	34
0.0064313184662243535	32	34
0.006746392876610932	32	34
0.006822524658077528	30	33
0.006851757690219633	28	33
0.006851757690219633	29	33
0.006923978011318376	31	34
0.007027492579803053	31	34
0.007027492579803053	31	34
0.007128564384108243	30	34
0.007132639415262871	31	34
0.007132639415262871	30	34
0.007132639415262871	31	34
0.007219544661192786	30	34
0.007259244132670781	30	34
0.007308592282995176	30	35
0.007589691986187298	30	35
0.007620189514046742	32	35
0.007620189514046742	33	35
0.0077528689296335555	32	35
0.0077559376101588124	33	36
0.008151891392571543	34	36
0.008252194432985421	35	37
0.00837309844400424	35	37
0.008399102202379171	35	37
0.008432991095763663	35	37
0.008683213201189581	35	37
0.008714090798955786	34	37
0.008799059450111512	34	37
0.008878629787728798	33	37
0.008902159474656116	33	37
0.008902159474656116	33	37
0.008993327958374923	32	37
0.008993327958374923	32	37
0.008993327958374923	32	37
0.009135676920292844	34	37
0.009230255798057918	33	37
0.009231970681757835	35	38
0.009303442715560266	34	38
0.009303442715560266	35	38
0.009303442715560266	35	38
0.009307125132190576	36	38
0.009396453837133164	36	39
0.009396453837133164	36	39
0.009396453837133164	37	39
0.009396453837133164	37	39
0.009517884610703136	37	40
0.009519261104753532	37	41
0.009613557472745608	39	41
0.009629098198852513	39	41
0.009679771106773554	39	42
0.009693153847906371	39	42
0.009706656727811147	39	42
0.009905450833171967	41	43
0.009905450833171967	42	44
0.009905450833171967	42	44
0.00992367222993095	43	44
0.010082718893206456	42	44
0.010230892003739958	41	44
0.01027763653532945	43	44
0.010330462804185342	43	44
0.010349954387360642	44	45
0.010384037772815158	44	45
0.010431508894029665	43	46
0.010572500558277312	43	46
0.010572500558277312	45	47
0.010572500558277312	45	47
0.010572500558277312	45	48
0.010572500558277312	47	49
0.010663676262741457	47	50
0.010681788721300642	48	50
0.010848616342847752	48	50
0.010854016501486978	48	50
0.010858312654222338	47	50
0.010924146341936393	47	51
0.011243988127684885	49	51
0.011539963352197294	49	52
0.011539963352197294	49	52
0.011633906415238218	49	52
0.011990575957884358	50	52
0.012094475530228346	49	52
0.012280445800945344	49	52
0.012280445800945344	49	52
0.012368386940453373	49	52
0.0124095001762541	50	52
0.0124095001762541	50	52
0.012531993762280034	50	52
0.01256155576540266	50	52
0.012691601722329637	49	52
0.012729993403278404	50	53
0.012729993403278404	51	54
0.012729993403278404	52	55
0.012729993403278404	51	55
0.012729993403278404	52	55
0.012930586346837619	52	55
0.013132535572920963	53	55
0.013132535572920963	54	56
0.013132535572920963	54	56
0.013132535572920963	53	56
0.01319034486476723	54	56
0.01321562569784664	54	56
0.013492785753221864	54	56
0.0135772278731403	55	56
0.013641189338319943	55	56
0.013773885456413984	55	56
0.013847956022636752	55	56
0.013939668295831726	55	56
0.013955164073340399	55	56
0.013960687698285863	54	56
0.013960687698285863	55	56
0.014004371556769701	55	56
0.014180066677581439	54	56
0.014265278830525741	55	56
0.014432226299235169	56	57
0.014432226299235169	57	58
0.014439089322385572	57	58
0.014736281459301745	57	58
0.01478046732355177	57	58
0.01478046732355177	57	58
0.014836932457760195	57	58
0.014898284269182473	57	58
0.015179383972374595	57	58
0.015195623102081769	57	58
0.015363109377207989	57	58
0.015363109377207989	58	59
0.01542377209315094	58	59
0.015426819800095968	58	59
0.015460483675566718	58	59
0.01547106429049118	59	60
0.015505737859267111	59	60
0.015505737859267111	59	60
0.015604515690878389	59	61
0.01563529505498322	59	61
0.015660659983885775	60	61
0.015660659983885775	60	61
0.015660659983885775	59	61
0.015858750837415968	60	61
0.015858750837415968	60	61
0.015987434610512476	59	61
0.015995514394112186	59	61
0.016022683081950963	59	61
0.016125967373637796	59	61
0.01613906456247672	60	61
0.016152947646601357	60	61
0.01615594869307621	60	61
0.01615594869307621	60	61
0.016223629287970484	60	61
0.01625468548030894	60	61
0.016287468981333507	60	61
0.01643559163590668	59	61
0.016440163983732402	61	62
0.016440163983732402	61	62
0.016440163983732402	61	62
0.01648793108095904	61	62
0.01650425119576181	62	62
0.01651635426314591	63	63
0.016582105583702125	64	64
0.01674619688800848	63	64
0.016932312813056752	64	64
0.016932312813056752	64	64
0.01694152303566599	64	64
0.01694633327680875	65	65
0.017034060725631864	66	66
0.017051486672899928	66	66
0.017051486672899928	66	66
0.017051486672899928	66	66
0.017051486672899928	66	66
0.017063062742349387	66	66
0.017129394225549082	66	66
0.017198161652490683	63	66
0.01724423314480882	64	67
0.017306729621358596	64	67
0.01731050523944571	64	67
0.017354441424764815	64	67
0.017354441424764815	65	67
0.01736090638856715	66	68
0.017366426402379162	64	68
0.017757259575457596	67	69
0.017864757065377917	67	69
0.01794431724275523	67	69
0.0180615655206873	67	70
0.0180615655206873	67	70
0.0180615655206873	68	70
0.0180615655206873	69	71
0.0180615655206873	69	71
0.0180615655206873	69	71
0.01846394136351567	69	71
0.01846394136351567	71	72
0.01846394136351567	72	73
0.018501875976985296	73	73
0.018501875976985296	73	73
0.01861425026438115	71	73
0.01861425026438115	73	73
0.0187009171185424	73	73
0.018792907674266328	71	73
0.018792907674266328	71	73
0.018805258322266875	72	74
0.019120369048293742	73	75
0.01919794789115239	73	75
0.01928934232938263	74	75
0.01928934232938263	75	75
0.01928934232938263	74	75
0.01928934232938263	73	75
0.01928934232938263	74	75
0.01928934232938263	72	75
0.01928934232938263	72	75
0.01928934232938263	72	75
0.01928934232938263	74	75
0.01933302575663398	74	75
0.019359542213547107	74	75
0.01967697922344855	74	75
0.019741186388242748	74	75
0.019853279138206663	74	75
0.019853279138206663	73	75
0.020157459217047244	74	75
0.020157459217047244	74	75
0.020318356850386174	74	75
0.02056502945753459	72	75
0.02084116859160803	73	76
0.02084116859160803	73	76
