pvalue	V_oracle	V_permutation
0	0	0
2.052982039641996e-4	1	1
2.052982039641996e-4	2	2
3.673587495576221e-4	3	3
4.105964079283992e-4	3	3
9.042676912187621e-4	3	3
0.0017237602863857651	3	3
0.002237259913022038	4	4
0.0023507387980945555	5	5
0.0023609293455882953	6	6
0.0024589025860677336	7	7
0.0024589025860677336	8	8
0.002473819928904607	9	9
0.0031747185752897316	10	10
0.0033558898695330566	10	10
0.004045243935046909	11	11
0.0040981709767795565	11	11
0.0044302970493648244	12	12
0.004439588177294503	13	13
0.004884435663840457	13	13
0.004917805172135467	14	14
0.00492715689514079	14	14
0.00492715689514079	14	14
0.004947639857809214	14	14
0.004947639857809214	14	14
0.004947639857809214	15	15
0.005028021210781731	16	16
0.005429046339152472	16	16
0.005537603707983743	16	16
0.005593149782555095	17	17
0.005645700609015488	18	18
0.005848366655390571	19	19
0.005848366655390571	19	19
0.005907062732486433	20	20
0.005907062732486433	20	20
0.006476933751751626	21	21
0.006659382265941755	21	21
0.006774840730818586	21	21
0.006796762125296568	22	22
0.0069818377759531865	23	23
0.007326653495760685	23	23
0.007409406859699934	23	23
0.00741820263695026	24	24
0.007931550156759393	25	25
0.007931550156759393	24	24
0.007931550156759393	24	24
0.007998446719240323	25	25
0.007998446719240323	24	24
0.008090487870093819	24	24
0.00839991518048543	25	25
0.00861185453904468	26	26
0.008879176354589007	26	26
0.008879176354589007	27	27
0.009135770076406882	28	28
0.009163662080938557	29	29
0.009895279715618427	30	30
0.009912187784015833	31	31
0.00995696289226368	31	31
0.010391649348920897	32	32
0.010946328369361394	33	33
0.01118629956511019	33	33
0.011229904483083274	34	34
0.011345486385923928	35	35
0.011753693990472778	36	36
0.011781851246921002	36	36
0.011835040891470697	37	37
0.012135731805140729	37	37
0.012135731805140729	37	37
0.012304929521621209	37	37
0.012409248775205649	37	37
0.012409248775205649	38	38
0.012599872770728144	38	38
0.012599872770728144	39	39
0.012698874301158927	39	39
0.012987408516561001	39	39
0.012987408516561001	39	39
0.013423559478132226	40	40
0.013793085205216417	41	41
0.013933781321050491	42	42
0.014542189434643246	42	42
0.014699851565849503	42	42
0.014899822518878657	43	43
0.014899822518878657	43	43
0.015272770134897596	43	43
0.01560814543107584	43	43
0.015764209622800788	43	43
0.015996893438480646	44	44
0.015996893438480646	44	44
0.015996893438480646	44	44
0.016180975740187637	44	44
0.016787898778099167	44	44
0.017248538305334245	45	45
0.017470886523729183	46	46
0.017470886523729183	47	47
0.017470886523729183	47	47
0.017470886523729183	47	47
0.017470886523729183	48	48
0.017470886523729183	49	49
0.017470886523729183	49	49
0.017470886523729183	49	49
0.017470886523729183	46	46
0.017470886523729183	46	46
0.017470886523729183	46	46
0.017470886523729183	46	46
0.017470886523729183	47	47
0.017470886523729183	47	47
0.017470886523729183	49	49
0.017470886523729183	49	49
0.018031952297830046	50	50
0.018046349827557626	51	51
0.018046349827557626	51	51
0.019016709260687322	51	51
0.019393549702763652	51	51
0.019430801255254877	51	51
0.019537742655361828	51	51
0.01956714530136131	51	51
0.01961098613784564	52	52
0.019705262028500984	53	53
0.01982887539189848	53	53
0.020042549161141808	54	54
0.02013533921719834	54	54
