pvalue	V_oracle	V_permutation
0	0	0
7.158682758728904e-4	1	1
8.183202533055278e-4	2	2
8.183202533055278e-4	2	2
9.256119511596976e-4	3	3
0.0010240627400812685	4	4
0.0014317365517457809	4	4
0.0014317365517457809	5	5
0.0015968301910773725	6	6
0.0015968301910773725	7	7
0.0016579094626303387	8	8
0.0016579094626303387	8	8
0.0017104004868405708	8	8
0.00179210979514222	8	8
0.002048125480162537	9	9
0.002048125480162537	10	10
0.002357933269283575	11	11
0.002357933269283575	11	11
0.002357933269283575	11	11
0.002357933269283575	12	12
0.002388516286556347	13	13
0.0024434292669151016	14	14
0.0024549607599165836	15	15
0.0024549607599165836	15	15
0.0028154413020844427	15	15
0.0028161725352234884	15	15
0.002965893385367795	16	16
0.0030721882202438054	16	16
0.003113156237989031	16	16
0.003193660382154745	17	17
0.0032523345758176414	17	17
0.0032523345758176414	17	17
0.0032523345758176414	17	17
0.003344621830777109	18	18
0.0034355153579361817	19	19
0.0034355153579361817	19	19
0.00358421959028444	20	20
0.003806603722295579	21	21
0.003806603722295579	21	21
0.003840235275304757	21	21
0.003954524513823727	21	21
0.003993043532066978	22	22
0.0040146769738095296	23	23
0.004096250960325074	23	23
0.004277419340448126	24	24
0.004352266645345391	24	24
0.004352266645345391	25	25
0.004398172680447183	25	25
0.004622531668270211	25	25
0.0046280597557984875	26	26
0.00471586653856715	27	27
0.00471586653856715	27	27
0.00471586653856715	27	27
0.00471586653856715	27	27
0.004973728387891016	28	28
0.004973728387891016	28	28
0.005120313700406342	28	28
0.005376329385426659	29	29
0.005376329385426659	30	30
0.0056602534730827445	30	30
0.0056602534730827445	31	31
0.0056602534730827445	31	31
0.0057269462069831235	31	31
0.00593178677073559	31	31
0.006162981133681523	32	32
0.006162981133681523	32	32
0.006162981133681523	32	32
0.006162981133681523	32	32
0.006162981133681523	32	32
0.006162981133681523	32	32
0.006162981133681523	32	32
0.006162981133681523	32	32
0.006162981133681523	32	32
0.006162981133681523	32	32
0.006162981133681523	32	32
0.0064261023349635555	33	33
0.006546562026444222	33	33
0.006592004047057739	34	34
0.006592004047057739	34	34
0.006631637850521355	34	35
0.006631637850521355	34	35
0.006631637850521355	34	35
0.006871030715872363	35	36
0.006871030715872363	35	36
0.006871030715872363	35	36
0.006871030715872363	35	36
0.006933797502405316	35	36
0.006933797502405316	35	36
0.006933797502405316	36	37
0.00695046290589543	37	38
0.007073799807850725	38	39
0.0071655488596690416	38	40
0.00716843918056888	38	40
0.007289492906756191	38	40
0.007289492906756191	39	41
0.007289492906756191	39	41
0.00736488227974975	39	41
0.0074048956092775805	39	41
0.007424454865589196	39	41
0.007424454865589196	39	41
0.007424454865589196	39	41
0.007444167599245495	41	41
0.007444167599245495	42	42
0.007444167599245495	41	42
0.007444167599245495	41	42
0.007680470550609514	41	42
0.007979041098319822	41	42
0.008113518660769273	41	42
0.008113518660769273	42	43
0.008192501920650148	43	44
0.008192501920650148	43	44
0.008192501920650148	43	44
0.008215702416038757	44	45
0.008254592918337078	45	46
0.008289547313151693	45	46
0.008289547313151693	45	46
0.008289547313151693	45	46
0.008289547313151693	45	46
0.008289547313151693	45	46
0.008330507560437277	45	46
0.008403364591875418	45	46
0.008490380209624117	45	46
0.008490380209624117	45	46
0.008490380209624117	45	46
0.008897680156103385	45	46
0.009040688287585875	46	47
0.009049312358269772	47	48
0.009086196929454338	48	49
0.009245063336540422	48	49
0.009245063336540422	48	49
0.009245063336540422	48	49
0.009339468713967094	48	49
0.00939199572033135	49	50
0.00939199572033135	49	50
0.009554065146225388	49	50
0.009587159004797148	49	50
0.00969678713826528	50	51
0.009749487627592306	50	51
0.009859547429476484	50	51
0.009908528820527403	51	52
0.009982608830167446	51	52
0.009982608830167446	51	52
0.010306546073808546	51	52
0.010306546073808546	51	52
0.010350963352470315	51	53
0.010496643085833002	51	53
0.010874942413015249	51	53
0.010891974634858827	53	54
0.010924008820099461	54	55
0.010978748510778093	53	55
0.010978748510778093	54	55
0.010978748510778093	54	55
0.011008674455873635	54	55
0.011320506946165489	54	55
0.011320506946165489	54	55
0.011320506946165489	55	56
0.011320506946165489	55	56
0.01152070582591427	55	56
0.01174887715573626	56	57
0.01174887715573626	56	57
0.01174887715573626	56	57
0.01174887715573626	56	57
0.01174887715573626	56	57
0.01174887715573626	56	57
0.01174887715573626	56	57
0.01186357354147118	56	57
0.011942581432781735	57	58
0.011942581432781735	57	59
0.011942581432781735	57	59
0.011968561647479732	58	60
0.011979130596200933	59	61
0.012274803799582916	60	61
0.012274803799582916	60	61
0.012285562045459386	60	61
0.012325962267363046	60	61
0.012357889105699146	60	61
0.012452624951956124	60	61
0.01245911772798848	61	62
0.012520720093698447	61	62
0.012544768565995538	61	62
0.012688679074318596	61	62
0.012705832187958527	61	63
0.012800784251015856	61	63
0.012800784251015856	61	63
0.012802944052270315	61	63
0.012802944052270315	62	64
0.013009338303270565	63	64
0.013093124052888445	63	64
0.013211371760703203	63	64
0.013211371760703203	63	64
0.01326327570104271	63	64
0.013573968537404658	63	64
0.013573968537404658	61	63
0.013573968537404658	62	63
0.013601497241584918	61	64
0.013742061431744727	63	64
0.013742061431744727	63	64
0.013867595004810633	63	64
0.013867595004810633	63	64
0.013943313588849043	63	64
0.013957546981750456	63	64
0.01415063368270686	63	64
0.01415063368270686	63	64
0.01415063368270686	62	64
0.01415063368270686	62	64
0.01415063368270686	63	65
0.01415063368270686	64	65
0.01433687836113776	64	65
0.01433687836113776	64	65
0.014592894046158076	64	65
0.014592894046158076	64	65
0.014592894046158076	63	65
0.014592894046158076	64	65
0.014592894046158076	63	65
0.014829466926838975	63	65
0.014829466926838975	62	65
0.01488833519849099	64	65
0.01488833519849099	63	65
0.01488833519849099	65	66
0.0150332337933307	64	66
0.015232618729138062	65	66
0.015232618729138062	65	66
0.015616956786239344	65	66
0.015708360594923126	65	66
0.01573540316971486	66	67
0.015818098055294907	65	67
0.01588229023494816	66	67
0.01603101639613138	68	68
0.01603101639613138	67	68
0.01603101639613138	67	68
0.01612898815627998	68	68
0.01612898815627998	68	68
0.01612898815627998	68	68
0.01617886083894574	68	68
0.01617886083894574	68	68
0.01617886083894574	68	68
0.016312413619522872	68	68
0.016367509458543067	68	68
0.016385003841300295	68	68
0.016385003841300295	68	68
0.016386013230149193	67	68
0.016423382459621178	67	68
0.01646497034507648	66	68
0.016487125246804624	68	69
0.016495282796614174	68	69
0.016509185836674156	69	69
0.016579094626303387	69	69
0.016579094626303387	69	69
0.016579094626303387	70	70
0.0166034999359415	70	70
0.016719614005894428	70	70
0.016840099426370454	70	70
0.016980760419248234	70	70
0.016980760419248234	70	70
0.016988407519277472	70	70
0.017040514750255455	71	71
0.017109677361792502	71	71
0.017109677361792502	71	71
0.017177576789680907	70	71
0.017429409411169664	72	72
0.017429409411169664	72	72
0.017665082266401882	72	72
0.01779536031220677	72	72
0.01779536031220677	72	72
0.017832208132110373	73	73
0.017870429715926128	73	73
0.0179210979514222	73	73
0.0179210979514222	73	73
0.018003045572721612	72	73
0.01811213333544091	71	73
0.01811213333544091	72	73
0.018177113636442515	72	73
0.018177113636442515	72	73
0.018177113636442515	72	73
0.018237004088933726	72	73
0.018239589657443336	73	74
0.01834156586620739	73	75
0.01843312932146283	73	75
0.018490126673080844	74	76
0.018612575172695153	75	76
0.018680461482727895	76	76
0.018680461482727895	76	76
0.018689145006483148	75	76
0.019007975844391633	77	77
0.019007975844391633	77	77
0.01904765058884706	78	78
0.01906753121922946	78	78
0.01906753121922946	77	78
0.01906753121922946	78	78
0.01906753121922946	78	78
0.019108130292450776	78	79
0.019174318009594297	79	79
0.01920441607840547	79	80
0.019237219675357655	79	80
0.019237219675357655	80	80
0.0193154450527573	81	81
0.0193154450527573	80	81
0.01939357427653056	80	81
0.01961157983188991	80	81
0.019810887155789606	79	81
0.019810887155789606	80	81
0.019810887155789606	81	81
0.019838770485507896	80	81
0.019838770485507896	80	81
0.019947602745799556	80	81
0.01996521766033489	80	81
0.020036119988703832	79	81
0.02022523911660505	79	81
0.020279883904779982	80	82
0.02034984094981243	80	82
0.02038764719125388	81	83
0.020481254801625368	81	83
0.020652573846964773	80	83
0.020737270486645688	80	83
0.020737702854376074	81	83
0.02076018000031382	79	83
0.02092574074568467	81	84
0.020933735694527503	82	85
0.021035715034935204	83	86
0.021221399423552174	83	86
0.021225950524060292	84	87
0.02124930185668632	83	87
0.021289074876673045	82	87
0.021387096702240628	85	87
0.021387096702240628	86	87
0.0214983217929672	86	87
0.021651891936334034	86	87
0.02168098762409046	86	87
0.021761333226726954	83	87
0.021783949269717655	84	88
0.021857902371618127	86	89
0.021857902371618127	87	90
0.02186847872026857	86	90
0.02189777188134736	87	91
0.021957497021556187	88	91
0.021957497021556187	88	91
0.021957497021556187	88	91
0.021966858454569596	89	91
0.021966858454569596	89	91
0.022191916552059602	89	91
0.02221468682783274	90	92
0.022313090199551973	91	93
0.02244342295458393	91	93
0.02258900444416015	91	93
0.02258900444416015	91	93
0.02262328089567443	91	93
0.022641013892330978	92	94
0.022641013892330978	92	94
0.022641013892330978	93	94
0.022738515954486428	93	94
0.022766342030723488	92	94
