pvalue	V_oracle	V_permutation
0	0	0
1.3886997062395533e-5	1	1
2.4523845876145304e-5	1	1
2.6592122034374426e-5	1	1
2.201189110847546e-4	2	2
2.2678918111762594e-4	3	3
3.0028059981890287e-4	3	3
3.0028059981890287e-4	4	4
3.0028059981890287e-4	4	4
3.0028059981890287e-4	4	4
5.202810625639654e-4	4	4
5.932058910265156e-4	5	5
6.470161931885211e-4	6	6
0.00066165272460649805	7	7
7.044292470970173e-4	8	8
0.001056643870645526	8	8
0.0011153279421844964	8	8
0.0013689366715996512	8	8
0.001630094684731187	8	8
0.001925505551223837	9	9
0.0024017435847057986	10	10
0.0024655023648395605	10	10
0.0024655023648395605	10	10
0.0025408957413050118	11	11
0.002567340734965116	12	12
0.0028177169883880694	13	13
0.002894677261894525	14	14
0.0029038808472057276	15	15
0.003169931611936578	15	15
0.003169931611936578	15	15
0.003209175918706395	16	16
0.0032729088623982844	17	17
0.0037580632041534032	18	18
0.003992836164907875	18	18
0.004184630130705357	19	19
0.004355821270808592	20	20
0.00451881256776099	21	21
0.00451881256776099	22	22
0.00451881256776099	23	23
0.00451881256776099	23	23
0.00451881256776099	23	23
0.004578790106130613	23	23
0.004718806376709308	24	24
0.004887505649047173	25	25
0.005114608230012418	25	25
0.005236471198117886	26	26
0.00528321935322763	27	27
0.005635433976776139	27	27
0.005635433976776139	27	27
0.00572369251360506	28	28
0.0058177808072604744	29	29
0.006276945196058035	29	29
0.006276945196058035	29	29
0.006326027740114492	30	30
0.006326027740114492	30	30
0.006326027740114492	31	31
0.006326027740114492	31	31
0.00641835183741279	31	31
0.006524137148676396	32	32
0.006533731906212887	32	32
0.006542663468059085	32	32
0.006542663468059085	32	32
0.006542663468059085	32	32
0.006744547044877267	32	32
0.00679305787145612	33	33
0.006819477640016557	33	33
0.0068947829133929744	34	34
0.006934604705058804	35	35
0.007060187021154069	36	36
0.00746999363353828	37	37
0.007622687223915035	37	37
0.008072638342542347	37	37
0.008348657435716467	37	37
0.008420228319650072	38	38
0.008420228319650072	38	38
0.00843842055748877	39	39
0.008453150965164209	39	39
0.008524347050020696	40	40
0.008524347050020696	40	40
0.008570036947911051	40	40
0.008570036947911051	40	40
0.008570036947911051	40	40
0.008570036947911051	40	40
0.00858553877040759	40	40
0.00903762513552198	40	40
0.009040819260073826	41	41
0.009157580212261226	41	41
0.009509794835809734	42	42
0.009606974338823194	42	42
0.009606974338823194	42	42
0.009627527756119185	42	42
0.009818726587194853	42	42
0.009862009459358242	42	42
0.010123542654085606	43	43
0.010163582965220047	43	43
0.010426547474050588	44	44
0.010426547474050588	44	44
0.010426547474050588	44	44
0.010426547474050588	44	44
0.010426547474050588	44	44
0.010426547474050588	44	44
0.01056643870645526	44	44
0.01056643870645526	44	44
0.010716462240923947	45	45
0.010716462240923947	46	46
0.010889553177021479	47	47
0.010889553177021479	47	47
0.01091865333000377	47	47
0.011270867953552277	47	47
0.011385532816592374	48	48
0.011623082577100785	47	48
0.011623082577100785	47	48
0.011623082577100785	47	48
0.01172660688177652	47	48
0.01172660688177652	47	48
0.011728881045112176	48	49
0.011794744485266849	48	49
0.01191263340546111	49	50
0.01191263340546111	49	50
0.011934085870028975	51	51
0.011934085870028975	52	52
0.011987502039907833	53	53
0.011987502039907833	53	53
0.012390961465818886	54	54
0.012449989389230467	54	54
0.01245698372507909	55	55
0.012516895259681943	56	56
0.01255389039211607	56	56
0.012652055480228984	56	56
0.012652055480228984	57	57
0.012652055480228984	57	57
0.01286084019434654	58	58
0.013048274297352792	58	58
0.01308532693611817	59	59
0.013091635449593138	59	59
0.013091635449593138	59	59
0.013303040925648157	59	59
0.013551592313372015	60	60
0.013551592313372015	61	61
0.01355643770328297	61	61
0.013789565826785949	62	62
0.013793434024227206	62	62
0.01379617122248643	62	62
0.01379617122248643	62	62
0.013865984801194145	62	62
0.014063496458763265	63	63
0.014135630488798857	64	64
0.014192412021790786	64	64
0.01464620545746875	64	64
0.014662516947141518	64	64
0.015064794705495835	65	65
0.015064794705495835	65	65
0.015064794705495835	65	65
0.015064794705495835	64	65
0.01514434680455067	64	65
0.015192035916345784	65	66
0.01524537444783007	65	66
0.015585438744060279	65	66
0.015724485781807202	66	66
0.015724485781807202	66	66
0.015971768617651965	66	66
0.016074693361385922	66	66
0.01636454431199142	65	66
0.01636454431199142	65	66
0.01636454431199142	66	67
0.016672794935506344	66	67
0.016687714777273256	66	67
0.016687714777273256	66	67
0.016689193679575925	66	67
0.016861485188549144	67	68
0.01687684111497754	67	68
0.017106269771665107	68	68
0.017140073895822103	68	68
0.017258516553876925	68	68
0.017370484208202874	68	68
0.017692116727900272	69	69
0.017692116727900272	69	69
0.017692116727900272	70	70
0.017692116727900272	69	70
0.017850800219728666	69	70
0.01797138514475581	69	70
0.01798125305986175	69	70
0.01807525027104396	70	71
0.01807525027104396	71	72
0.01807525027104396	71	72
0.01862977274252783	72	73
0.01862977274252783	72	73
0.01887522550683723	71	73
0.01888929126135409	72	74
0.018978083220343476	73	74
0.018978083220343476	73	74
0.01925505551223837	73	74
0.019371804295167976	73	74
0.019568707297517172	73	74
0.019627990404177256	73	74
0.01970881603212347	73	74
0.019919983022768747	73	74
0.019964180824539376	73	74
0.020247085308171212	73	74
0.02029582245449136	73	74
0.020297315573659897	73	74
0.02045843292004967	73	74
0.020803814115176414	73	74
0.020803814115176414	73	74
0.020853094948101177	73	74
0.020853094948101177	73	74
0.02090206819648446	74	75
0.020986410148735306	75	76
0.021181986801342985	76	77
0.021181986801342985	75	77
0.021181986801342985	75	77
0.021291168848603235	75	77
0.021395757603079203	76	77
0.021395757603079203	76	77
0.021395757603079203	76	77
0.021395757603079203	76	77
0.021432924481847894	76	77
0.021555912527767014	77	78
0.021647894137787924	78	79
0.021647894137787924	78	79
0.021647894137787924	79	80
0.02174712382892132	79	80
0.021779106354042958	79	80
0.021779106354042958	79	80
0.02235553751915567	80	81
0.022505076565844388	80	81
0.022788053874518675	81	82
0.022910362036787993	81	82
0.022910362036787993	81	82
0.022910362036787993	81	82
0.023106066614686047	80	82
0.02313603193017323	81	83
0.023230451802648374	81	83
0.023391999631934116	81	83
0.023574061104526128	81	83
0.023598379777750082	82	83
0.023598379777750082	82	83
0.023642798382539482	82	83
0.02395059440129859	83	84
0.02395256495467864	83	84
0.02395256495467864	83	84
0.023957016989447254	84	84
0.02413174019687541	85	85
0.02432000209534797	84	85
0.024437528245235866	84	85
0.024437528245235866	84	85
0.024826170852342993	85	85
0.02491396745015818	86	86
0.025033790519363885	86	86
0.025214459476270226	86	86
0.025214459476270226	86	86
0.025260684958950216	87	87
0.025304110960457968	87	87
0.025304110960457968	87	87
0.025304110960457968	87	87
0.025359452895492626	87	87
0.02557304115006209	87	87
0.02557304115006209	87	87
0.02557304115006209	87	87
0.025710110843733154	86	87
0.025710110843733154	86	87
0.025756616311222773	86	87
0.02606388214258964	86	87
0.026117267456927943	86	88
0.026145138914233527	86	88
0.026145138914233527	87	89
0.02617065387223634	87	89
0.02617065387223634	89	90
0.02617065387223634	89	90
0.02617065387223634	88	90
0.026183270899186276	90	91
0.026183270899186276	90	91
0.026419179431763785	90	91
0.026521064790196242	90	92
0.026521064790196242	91	91
0.026606081851296315	90	91
0.026606081851296315	91	91
0.026791155602309866	90	91
0.02688128106975945	91	91
0.026978188179509068	91	91
0.026978188179509068	91	91
0.026990768806077828	90	91
0.026996113744228282	90	91
0.02711287540656594	91	91
0.027122457780221477	91	91
0.027122457780221477	91	91
0.027203377555904157	90	91
0.027203377555904157	90	91
0.027211067862427232	89	91
0.027267634157682977	89	91
0.027267634157682977	89	91
0.02727791056006623	89	91
0.027472740636783677	90	92
0.027512748838608218	90	92
0.02758686804845441	91	93
0.027598912900875	92	94
0.02812699291752653	93	94
0.028384824043581572	93	94
0.028384824043581572	94	94
0.02839082475788637	93	94
0.028589049956104135	93	94
0.02867582336615656	91	94
0.028879808483821226	91	94
0.028882583268357555	91	94
0.02892003991271654	91	94
0.028996165105228427	91	94
0.029088904036302373	91	94
0.02922159868221624	92	94
0.02928485414654741	93	95
0.0292924109149375	93	95
0.02945617976158456	93	95
0.029486861213167122	93	95
0.029524418452098834	93	95
0.02984536715222065	93	95
0.02984536715222065	93	95
0.02984536715222065	94	95
0.030127763789759423	92	95
0.030127763789759423	93	95
0.030290457625171744	92	95
0.030384071832691567	93	96
0.030395078305738718	94	96
0.030395078305738718	93	96
0.030395078305738718	94	97
0.03040272124696685	94	97
0.03056876042155254	96	97
0.03056876042155254	96	97
0.030693906125203365	94	97
0.030693906125203365	94	97
0.030699795102526222	95	97
0.03071903380434117	95	98
0.03071903380434117	95	98
0.030808088819581393	95	98
0.03107833397650781	96	99
0.03107833397650781	98	100
0.0312026619989077	98	100
0.03128560304840435	99	100
0.03144992400332267	99	100
0.03163013870057246	100	101
0.03163013870057246	100	101
0.03163013870057246	99	101
0.03163013870057246	99	101
0.031768786718806626	100	102
0.031768786718806626	100	102
0.03177298020201448	100	102
0.03178761761505825	100	102
0.03178761761505825	100	102
0.03178761761505825	100	102
0.03184144988083978	100	102
0.031942689319263	99	102
0.031942689319263	99	102
0.03209175918706395	99	102
