pvalue	V_oracle	V_permutation
0	0	0
1.4671759714257674e-4	1	1
2.2007639571386512e-4	2	2
3.5014127369414915e-4	3	3
3.5014127369414915e-4	3	3
3.5014127369414915e-4	3	3
7.335879857128837e-4	3	4
8.069467842841721e-4	2	4
9.536643814267488e-4	2	4
0.0010504238210824475	2	4
0.0011913108080006103	3	5
0.0013254797586372826	4	6
0.0014224660824400106	3	6
0.0014709592443413746	2	6
0.0015356167935431932	2	6
0.0016002743427450121	2	6
0.0017507063684707458	2	6
0.001980687561424786	3	6
0.0020496547496462497	3	7
0.0020650202434635647	5	8
0.002100847642164895	5	8
0.002347481554281228	6	8
0.0024509889158590443	6	8
0.003007710741422823	6	8
0.0032048484783258097	7	9
0.003254120483522359	6	9
0.003374504734279265	7	9
0.003382895616010577	7	9
0.0034024353532383605	8	10
0.0034024353532383605	8	10
0.0034932442830997203	9	10
0.0035238719492831673	10	11
0.0036679399285644188	10	11
0.0037578122235397697	10	12
0.003961375122849572	10	12
0.004181451518563437	11	12
0.004551836558023939	12	13
0.004551836558023939	11	13
0.00458320609166619	11	14
0.00458320609166619	9	14
0.004759810068350798	10	15
0.004898435011560512	12	16
0.004898435011560512	11	16
0.005038649394051098	12	17
0.005135115899990186	13	18
0.005135115899990186	14	18
0.005135115899990186	14	18
0.0056022603791063864	13	18
0.005636718335309655	15	19
0.005703797584643447	15	19
0.005703797584643447	14	19
0.005908306926722514	15	20
0.005947258301175066	16	20
0.0060536026812820845	17	21
0.006194699767501545	17	21
0.006195060730390695	18	21
0.006360262349867779	19	22
0.006409696956651619	19	22
0.006449095229373876	20	23
0.006525463969344864	20	23
0.0066080647790834075	21	24
0.0066080647790834075	23	25
0.006652684200188834	23	25
0.00669066558882195	22	25
0.006776855997995038	24	25
0.006804870706476721	24	25
0.006895727065701107	23	25
0.006895727065701107	23	25
0.007002825473882983	23	26
0.00702106882777612	25	26
0.007061858867316924	26	27
0.007244058073855086	25	28
0.007268871256991748	25	29
0.007432395328133903	26	30
0.00752405393543898	26	31
0.007547300317176541	26	31
0.007547300317176541	26	31
0.00767407649004115	29	32
0.007847076925161546	28	32
0.007929677734900088	26	32
0.007929677734900088	28	32
0.008094879354377174	28	32
0.008260080973854259	29	32
0.008265125911662851	29	33
0.008319208772316527	29	34
0.008724309746553593	30	34
0.008753531842353729	33	35
0.00876454677856545	33	36
0.008934831060004577	33	36
0.009103673116047878	32	36
0.009292049651252316	32	36
0.00949505978758979	35	37
0.009506329307739078	34	37
0.009506329307739078	33	37
0.009506329307739078	32	37
0.009803955663436177	33	37
0.010766786227055276	35	38
0.011092278363088702	35	39
0.011092278363088702	35	40
0.011556515319708577	38	41
0.011995826566246329	39	42
0.012120471009166588	39	42
0.012120471009166588	39	42
0.012221882911109839	39	42
0.01225494457929522	39	42
0.012605085852989369	37	42
0.01280856237136564	38	42
0.012898190458747752	37	42
0.01295522712668352	38	42
0.01295522712668352	38	42
0.01300247540084422	39	43
0.01300247540084422	39	43
0.013261425991651804	41	44
0.013609741412953442	41	44
0.013609741412953442	42	45
0.013655509674071817	43	45
0.013749618274998569	43	45
0.013772859223459992	43	45
0.013865347953860878	39	45
0.013885950422752192	40	46
0.014006371897589801	42	46
0.014252321268041213	41	46
0.014695305034681534	44	47
0.014695305034681534	43	47
0.014757865157670757	44	48
0.014934165999590538	46	49
0.014934165999590538	46	49
0.014934165999590538	45	49
0.014934165999590538	44	49
0.015024937334683627	44	49
0.015056074768848413	44	49
0.015056074768848413	44	49
0.015094600634353082	44	49
0.015117397125032241	46	50
0.01513739189343212	45	50
0.015277353638887298	45	50
0.015343060603346694	45	51
0.015343060603346694	46	51
0.0153481529800823	47	52
0.0153481529800823	48	53
0.015405433227779788	49	53
0.015406216042542564	47	53
0.015825099645982985	48	53
0.015866033561169324	48	53
0.015911652217500898	51	54
0.015911652217500898	49	54
0.015911652217500898	51	54
0.016103523210956792	52	55
0.01628171126928548	51	56
0.01628171126928548	53	56
0.016397237997169998	52	57
0.01662770814604808	53	57
0.01681001911385904	53	58
