pvalue	V_oracle	V_permutation
0	0	0
3.528066294931085e-4	1	1
4.704088393241447e-4	2	2
4.704088393241447e-4	2	2
4.704088393241447e-4	2	2
4.73347043522087e-4	3	3
5.292099442396628e-4	3	3
5.880110491551808e-4	4	4
7.644143639017352e-4	5	5
8.628659406453305e-4	6	6
8.820165737327714e-4	6	6
8.983972696520185e-4	6	6
9.408176786482894e-4	7	7
9.408176786482894e-4	8	8
0.0010584198884793256	8	8
0.0010584198884793256	9	9
0.0011198701141419424	10	10
0.0011760220983103617	10	10
0.0014700276228879522	10	10
0.0017052320425500246	10	10
0.0017052320425500246	11	11
0.0017052320425500246	11	11
0.0017640331474655427	11	11
0.0017640331474655427	10	11
0.0018664501902365706	10	11
0.0018664501902365706	9	10
0.0018816353572965788	9	10
0.001999237567127615	9	10
0.0020580386720431333	9	10
0.002116839776958651	9	10
0.002366735217610435	10	11
0.0025284475113672776	10	11
0.0025284475113672776	10	11
0.002587248616282796	10	11
0.002587248616282796	10	11
0.002587248616282796	10	11
0.002613030266331199	11	12
0.002613030266331199	12	13
0.0028812541408603865	12	13
0.0028812541408603865	12	13
0.0029400552457759044	12	13
0.0029400552457759044	13	14
0.0030713186185850117	14	15
0.003098580174299317	15	16
0.003098580174299317	16	17
0.0031164585605224586	16	17
0.003410464085100049	16	17
0.003451463762581322	16	17
0.0035280662949310855	16	17
0.003547474322555768	17	18
0.0035868673998466034	17	18
0.0037632707145931576	17	18
0.003811972807927332	18	19
0.003811972807927332	19	20
0.003880872924424194	19	20
0.003882416580609511	20	21
0.00429248065883282	20	21
0.004314329703226653	20	21
0.004351281763748338	20	21
0.0044285925768792166	20	21
0.0044919863482600925	22	22
0.004645287288325929	22	22
0.004704088393241447	22	22
0.004751837935853433	22	23
0.004751837935853433	23	23
0.0048216906030724834	23	23
0.004998093917819037	23	23
0.005056895022734555	24	24
0.005084417316409297	25	25
0.005085577838674485	26	26
0.005115696127650074	26	26
0.005174497232565592	26	26
0.0051771956438719825	25	26
0.0051771956438719825	26	26
0.00523329833748111	26	26
0.005353969743749688	27	27
0.0053907815539087104	27	28
0.0054097016522276645	27	28
0.005644906071889736	27	28
0.005670126680464637	28	29
0.005703707176805254	28	29
0.006166733150731458	28	29
0.006166733150731458	28	29
0.006424834299768471	28	29
0.006642512932593104	29	29
0.006642512932593104	29	29
0.006642512932593104	29	29
0.006902927525162644	30	30
0.007092510722898969	31	31
0.007187178157216148	31	31
0.007187178157216148	32	32
0.007465800760946282	32	32
0.0075656269822013174	33	33
0.007623444774102154	34	34
0.007659198368209277	35	35
0.007659198368209277	35	35
0.007765793465807975	36	36
0.007765793465807975	38	38
0.007810226218114436	37	38
0.007810226218114436	38	38
0.007822842119030837	39	39
0.007822842119030837	39	39
0.007822842119030837	39	39
0.007822842119030837	39	39
0.007822842119030837	39	39
0.007950294346319662	40	40
0.008030954615624532	40	40
0.008060609970461551	40	40
0.008085575426868167	40	40
0.008086172330863065	40	40
0.008086172330863065	39	40
0.008086172330863065	39	40
0.008283573261636522	39	40
0.00834621937643599	39	40
0.008460950794879428	39	40
0.008460950794879428	40	40
0.008479609592501927	40	41
0.008628659406453305	40	41
0.008628659406453305	39	41
0.008857185153758433	39	41
0.00945993152681538	40	42
0.009491525347098635	42	42
0.009503675871706866	42	42
0.009503675871706866	42	42
0.009503675871706866	42	42
0.009772801832923735	42	42
0.009940287913963827	43	43
0.010029358578716362	42	43
0.01017115567734897	42	43
0.010452121065324796	42	43
0.01077302703754778	41	43
0.010780767235824221	42	43
0.010799564461649005	42	43
0.010863489397489497	43	44
0.011116821382995995	44	45
0.011306334073015857	45	46
0.011451388110286353	46	47
0.011451388110286353	46	47
0.011571991179466739	46	48
0.011647249741828533	46	48
0.011647249741828533	47	49
0.01167916450547624	49	49
0.011824914408519226	49	49
0.011925441519479493	50	50
0.012285588317478951	51	51
0.012285588317478951	52	52
0.012285588317478951	52	52
0.01257756177512826	51	52
0.012592043670278242	52	53
0.012691426192319142	52	53
0.012713944596686212	53	54
0.01283646180993559	53	54
0.01283646180993559	54	55
0.01300740584937115	54	55
0.013030402443898314	54	55
0.013285025865186208	55	56
0.01328577773063765	55	56
0.013475959044780278	54	56
0.013476953884771777	55	56
0.01380568278016082	56	57
0.01380568278016082	56	57
0.013805855050325288	55	57
0.013963737783901567	55	57
0.014175316701161593	55	57
0.014255513807560299	55	57
0.014255513807560299	55	57
0.014255513807560299	55	57
0.01455741091268362	56	58
0.01457032827277474	57	59
0.015082237852566892	57	59
0.015131253964402635	58	60
0.015246889548204308	59	60
0.015256733516023455	59	60
0.015318396736418554	58	60
0.015318396736418554	59	60
0.015318396736418554	59	60
0.015318396736418554	59	60
0.015356593092925058	60	61
0.015372388731074993	60	62
0.015529666322438044	60	62
0.015583519517222817	60	63
0.015678181597987194	60	63
0.015832998512035908	60	63
0.015900588692639325	60	63
0.015900588692639325	60	63
0.016051471636034507	60	63
0.016051471636034507	61	63
0.016121219940923102	62	63
0.01617234466172613	62	63
0.016429345974399823	63	64
