pvalue	V_oracle	V_permutation
0	0	0
2.0827247252463987e-4	1	1
2.272063336632435e-4	1	1
3.976110839106761e-4	2	2
6.437512787125232e-4	3	3
6.626851398511269e-4	4	4
7.011323125388778e-4	5	5
7.384205844055414e-4	6	6
8.213264232598283e-4	7	7
8.296322497092229e-4	8	8
8.296322497092229e-4	9	9
9.415205339807788e-4	9	9
9.466930569301812e-4	9	9
9.656269180687849e-4	9	9
0.0010224285014845957	9	9
0.001165148408194038	10	10
0.0012685686962864429	10	10
0.0013253702797022537	10	10
0.0014011057242566682	10	10
0.0014623616804382308	10	10
0.0015525766133654972	10	10
0.001873488091681085	11	11
0.0018830410679615576	12	12
0.002598742645089195	13	13
0.003261492528285111	14	14
0.003261492528285111	14	14
0.0032620306629648193	15	15
0.0032620306629648193	14	15
0.0035025930395158333	14	15
0.0035025930395158333	14	15
0.0037028900543392123	13	15
0.0037028900543392123	15	16
0.0037623778386177732	15	16
0.0037623778386177732	16	16
0.003931139246160076	17	17
0.004110946236354443	16	17
0.004110946236354443	17	17
0.004154860402071145	18	18
0.004154860402071145	19	19
0.004154860402071145	19	19
0.0042434991772372106	19	19
0.00437169564832551	18	19
0.0049443158940386586	20	20
0.005017558525233223	21	21
0.005017558525233223	20	21
0.005017558525233223	21	21
0.005065321198170493	21	22
0.005065321198170493	21	22
0.005065321198170493	21	22
0.005065321198170493	22	22
0.005065321198170493	22	22
0.005831228802139059	22	22
0.005961116547777325	23	23
0.006015728745955026	24	24
0.006015728745955026	23	24
0.0060704370189235204	23	24
0.006088758534729351	24	24
0.006309775451078352	25	25
0.006309775451078352	24	25
0.006384460769392481	25	26
0.006384460769392481	26	26
0.006432601186244116	27	27
0.006524061325929639	27	27
0.0065575434724882645	27	27
0.0075783011923702456	27	27
0.0075783011923702456	27	27
0.0075880462736544006	26	27
0.007796227935267585	25	27
0.007909037727319771	26	28
0.007962324389644612	26	28
0.008028630019783062	26	28
0.008028630019783062	27	28
0.008118344712972467	28	29
0.008118344712972467	29	30
0.008331502622263228	29	30
0.008331502622263228	28	30
0.008331502622263228	28	30
0.0086987484345728509	29	31
0.009025213881916135	29	31
0.009359487316550235	30	32
0.0093596207111265	30	32
0.009464663176617528	30	33
0.009552123102741008	31	34
0.009552123102741008	31	34
0.009786091988894458	31	34
0.009817112892792421	31	34
0.009817112892792421	31	34
0.009858761940291241	32	35
0.009888631788077317	33	35
0.009888631788077317	32	35
0.0099686874927748	33	36
0.01002621457659171	33	36
0.010035117050466447	33	36
0.01004767048131416	33	36
0.01004767048131416	33	36
0.01004767048131416	33	36
0.01004767048131416	33	36
0.010130642396340987	34	36
0.010130642396340987	34	36
0.010130642396340987	34	36
0.010130642396340987	34	36
0.010182947649432833	34	36
0.010230111352219426	36	37
0.010246505702099756	36	38
0.01039497058035678	37	38
0.01039497058035678	38	39
0.01062326478311616	38	39
0.010704840026377418	37	39
0.010797161463885123	37	39
0.010873435543216063	37	39
0.011108670163017637	38	39
0.011108670163017637	38	39
0.01128713351585332	38	39
0.011302155390579669	38	39
0.011302155390579669	38	39
0.011367451788555367	38	39
0.01200367621129506	37	39
0.01203439267660244	37	39
0.012259075638305417	38	39
0.012464581206213436	38	39
0.012543896313083058	38	39
0.012768921538784962	38	39
0.012768921538784962	38	39
0.012960115190187242	36	39
0.013045970113140444	37	39
0.013088222672083007	37	39
0.013115086944976529	37	39
0.013349520343149412	38	40
0.013360385108702548	40	41
0.013381050032971773	40	41
0.013381050032971773	39	41
0.013381050032971773	40	42
0.01347136292961938	40	42
0.013611760662497266	41	42
0.013611760662497266	42	43
0.013658483292577921	42	43
0.013918908763692643	42	44
0.014285064231188496	43	45
0.014385828294584124	44	46
0.01443125507655629	45	47
0.014725669339188632	46	48
0.014832947682115976	46	48
0.014832947682115976	45	48
0.014975734779463231	46	48
0.015121871167277503	49	49
0.015121871167277503	48	49
0.015121871167277503	48	49
0.015121871167277503	48	49
0.015121871167277503	48	49
0.015156602384740491	48	49
0.015176092547308801	48	49
0.015176092547308801	48	49
0.01519596359451148	48	49
0.01519596359451148	48	49
0.01519596359451148	48	49
0.015500123902447486	48	49
0.015504671437702636	49	50
0.01554063259371715	49	50
0.01571108168051718	48	50
0.015818075454639542	48	50
0.015888692055485265	49	51
0.015888692055485265	50	52
0.016015815858363414	51	52
0.016041943322546735	52	52
0.016057260039566125	52	52
0.01608150296561029	52	52
0.016310153314824095	52	52
0.016310153314824095	52	52
0.0163618548213207	51	52
0.01644378494541777	50	52
0.01661944160828458	51	53
0.01661944160828458	51	53
0.016693701802039683	53	53
0.016744085970505713	53	53
0.01700821185441993	52	54
0.01700821185441993	50	53
0.01700821185441993	52	53
0.01700821185441993	52	53
0.017191929650491107	52	53
0.017191929650491107	52	53
0.017397496869145702	53	54
0.01758765054913482	51	54
0.01758765054913482	52	54
0.01758765054913482	55	55
0.01758765054913482	56	56
0.01758765054913482	56	56
0.01758765054913482	56	56
0.01758765054913482	56	56
0.01758765054913482	56	56
0.01758765054913482	56	56
0.01758765054913482	56	56
0.01758765054913482	56	56
0.017822639688830372	57	57
0.017865608925641915	57	57
0.017998040303452773	55	57
0.018334675332186808	56	58
0.01848531441817458	59	59
0.01848531441817458	59	59
0.018502531718350947	60	60
0.018548112451201255	61	61
0.018719241422253	61	61
0.01889833265985942	60	62
0.01889833265985942	58	61
0.01889833265985942	59	62
0.01889833265985942	59	62
0.018997506558159863	62	63
0.01903075733383595	62	63
0.019104246205482015	63	64
0.019104246205482015	62	65
0.019104246205482015	63	65
0.019104246205482015	65	65
0.019104246205482015	65	65
0.01913177895810681	66	66
0.019297803558732347	66	66
0.019419140136567297	67	67
0.019440172785280863	67	67
0.019777263576154634	67	67
0.019777263576154634	65	67
0.019777263576154634	65	67
0.020006127018825096	67	67
0.02009534096262832	67	67
0.02013990997721604	66	67
0.02018398973480171	66	67
0.02018398973480171	66	67
0.020261284792681973	66	67
0.020261284792681973	66	67
0.020261284792681973	66	67
0.020261284792681973	66	67
0.020261284792681973	67	68
0.020365895298865667	68	68
0.020493011404199513	68	68
0.020493011404199513	67	68
0.020493011404199513	66	68
0.020493011404199513	66	68
0.020493011404199513	66	68
0.020493011404199513	67	68
0.020774302010355725	66	68
0.02078994116071356	65	68
0.020840328279018175	65	68
0.021131645436630635	64	68
0.02121749588618605	65	68
0.02121943496267318	65	68
0.021233928966937765	68	69
0.021233928966937765	69	70
0.02124652956623232	69	70
0.02124652956623232	69	71
0.02124652956623232	69	71
0.02139023282736789	70	72
0.021409680052754836	70	72
0.021409680052754836	70	72
0.021578742441876186	70	72
0.021631050083759956	70	72
0.021746871086432126	70	72
0.021747347192430676	72	73
0.021747347192430676	73	73
0.02181370445347168	73	73
0.02185847824162755	74	74
0.02185847824162755	74	74
0.021899383454125253	74	74
0.021917152757318974	74	74
0.02219059469967213	75	75
0.02219059469967213	74	75
0.02219059469967213	74	75
0.02219059469967213	74	75
0.022270028377250353	74	75
0.02229311047413377	74	75
0.022306806160352632	75	76
0.022508518125647272	76	76
0.022508518125647272	76	76
0.022579013363549505	76	76
0.022734903577110735	76	76
0.022764138820963203	76	76
0.022830447697995776	76	77
0.022830447697995776	76	77
0.022832844505235064	76	77
0.02290547347044483	78	78
0.022922572867321477	78	78
0.023060293526160933	78	78
0.02346249644139521	79	79
0.02358449260053175	78	79
0.023727113181959313	79	79
0.023731596238848466	79	79
0.023735095618133303	80	80
0.023747651078282396	80	81
0.023747651078282396	79	81
0.02400735242259012	80	81
0.02408589005934919	81	81
