method	metric	value	signal_strength	rep
Leaf_BH_1	power	0	1	243
Leaf_BH_2	power	0	1	243
Leaf_BH_3	power	0	1	243
Focused_BH_original	fdp	0	1	243
Leaf_BH_1	fdp	0	1	243
Leaf_BH_2	fdp	0	1	243
Leaf_BH_3	fdp	0	1	243
Focused_BH_original	power	0	1.5	6
Leaf_BH_1	power	0	1.5	6
Leaf_BH_2	power	3	1.5	6
Leaf_BH_3	power	0	1.5	6
Focused_BH_original	fdp	0	1.5	6
Leaf_BH_1	fdp	0	1.5	6
Leaf_BH_2	fdp	0	1.5	6
Leaf_BH_3	fdp	1	1.5	6
Focused_BH_original	power	0	1.5	19
Leaf_BH_1	power	0	1.5	19
Leaf_BH_2	power	3	1.5	19
Leaf_BH_3	power	1	1.5	19
Focused_BH_original	fdp	0	1.5	19
Leaf_BH_1	fdp	0	1.5	19
Leaf_BH_2	fdp	0.25	1.5	19
Leaf_BH_3	fdp	0	1.5	19
Focused_BH_original	power	0	1.5	32
Leaf_BH_1	power	0	1.5	32
Leaf_BH_2	power	9	1.5	32
Leaf_BH_3	power	0	1.5	32
Focused_BH_original	fdp	0	1.5	32
Leaf_BH_1	fdp	0	1.5	32
Leaf_BH_2	fdp	0.1	1.5	32
Leaf_BH_3	fdp	0	1.5	32
Focused_BH_original	power	1	1.5	45
Leaf_BH_1	power	1	1.5	45
Leaf_BH_2	power	2	1.5	45
Leaf_BH_3	power	0	1.5	45
Focused_BH_original	fdp	0	1.5	45
Leaf_BH_1	fdp	0	1.5	45
Leaf_BH_2	fdp	0	1.5	45
Leaf_BH_3	fdp	0	1.5	45
Focused_BH_original	power	4	1.5	58
Leaf_BH_1	power	0	1.5	58
Leaf_BH_2	power	5	1.5	58
Leaf_BH_3	power	1	1.5	58
Focused_BH_original	fdp	0.2	1.5	58
Leaf_BH_1	fdp	1	1.5	58
Leaf_BH_2	fdp	0.16666666666666666	1.5	58
Leaf_BH_3	fdp	0	1.5	58
Focused_BH_original	power	0	1.5	71
Leaf_BH_1	power	0	1.5	71
Leaf_BH_2	power	6	1.5	71
Leaf_BH_3	power	0	1.5	71
Focused_BH_original	fdp	0	1.5	71
Leaf_BH_1	fdp	0	1.5	71
Leaf_BH_2	fdp	0	1.5	71
Leaf_BH_3	fdp	0	1.5	71
Focused_BH_original	power	0	1.5	84
Leaf_BH_1	power	0	1.5	84
Leaf_BH_2	power	0	1.5	84
Leaf_BH_3	power	0	1.5	84
Focused_BH_original	fdp	0	1.5	84
Leaf_BH_1	fdp	0	1.5	84
Leaf_BH_2	fdp	0	1.5	84
Leaf_BH_3	fdp	0	1.5	84
Focused_BH_original	power	3	1.5	97
Leaf_BH_1	power	2	1.5	97
Leaf_BH_2	power	3	1.5	97
Leaf_BH_3	power	0	1.5	97
Focused_BH_original	fdp	0	1.5	97
Leaf_BH_1	fdp	0	1.5	97
Leaf_BH_2	fdp	0	1.5	97
Leaf_BH_3	fdp	0	1.5	97
Focused_BH_original	power	0	1.5	110
Leaf_BH_1	power	0	1.5	110
Leaf_BH_2	power	3	1.5	110
Leaf_BH_3	power	0	1.5	110
Focused_BH_original	fdp	0	1.5	110
Leaf_BH_1	fdp	0	1.5	110
Leaf_BH_2	fdp	0.25	1.5	110
Leaf_BH_3	fdp	0	1.5	110
Focused_BH_original	power	2	1.5	123
Leaf_BH_1	power	0	1.5	123
Leaf_BH_2	power	4	1.5	123
Leaf_BH_3	power	0	1.5	123
Focused_BH_original	fdp	0	1.5	123
Leaf_BH_1	fdp	0	1.5	123
Leaf_BH_2	fdp	0	1.5	123
Leaf_BH_3	fdp	0	1.5	123
Focused_BH_original	power	0	1.5	136
Leaf_BH_1	power	0	1.5	136
Leaf_BH_2	power	4	1.5	136
Leaf_BH_3	power	0	1.5	136
Focused_BH_original	fdp	0	1.5	136
Leaf_BH_1	fdp	0	1.5	136
Leaf_BH_2	fdp	0	1.5	136
Leaf_BH_3	fdp	0	1.5	136
Focused_BH_original	power	1	1.5	149
Leaf_BH_1	power	0	1.5	149
Leaf_BH_2	power	1	1.5	149
Leaf_BH_3	power	2	1.5	149
Focused_BH_original	fdp	0	1.5	149
Leaf_BH_1	fdp	0	1.5	149
Leaf_BH_2	fdp	0	1.5	149
Leaf_BH_3	fdp	0	1.5	149
Focused_BH_original	power	0	1.5	162
Leaf_BH_1	power	0	1.5	162
Leaf_BH_2	power	3	1.5	162
Leaf_BH_3	power	1	1.5	162
Focused_BH_original	fdp	0	1.5	162
Leaf_BH_1	fdp	0	1.5	162
Leaf_BH_2	fdp	0.4	1.5	162
Leaf_BH_3	fdp	0	1.5	162
Focused_BH_original	power	3	1.5	175
Leaf_BH_1	power	0	1.5	175
Leaf_BH_2	power	7	1.5	175
Leaf_BH_3	power	0	1.5	175
Focused_BH_original	fdp	0	1.5	175
Leaf_BH_1	fdp	0	1.5	175
Leaf_BH_2	fdp	0.125	1.5	175
Leaf_BH_3	fdp	0	1.5	175
Focused_BH_original	power	3	1.5	188
Leaf_BH_1	power	0	1.5	188
Leaf_BH_2	power	5	1.5	188
Leaf_BH_3	power	0	1.5	188
Focused_BH_original	fdp	0.25	1.5	188
Leaf_BH_1	fdp	0	1.5	188
Leaf_BH_2	fdp	0	1.5	188
Leaf_BH_3	fdp	0	1.5	188
Focused_BH_original	power	2	1.5	201
Leaf_BH_1	power	0	1.5	201
Leaf_BH_2	power	3	1.5	201
Leaf_BH_3	power	0	1.5	201
Focused_BH_original	fdp	0	1.5	201
Leaf_BH_1	fdp	0	1.5	201
Leaf_BH_2	fdp	0	1.5	201
Leaf_BH_3	fdp	0	1.5	201
Focused_BH_original	power	3	1.5	214
Leaf_BH_1	power	0	1.5	214
Leaf_BH_2	power	5	1.5	214
Leaf_BH_3	power	0	1.5	214
Focused_BH_original	fdp	0.25	1.5	214
Leaf_BH_1	fdp	0	1.5	214
Leaf_BH_2	fdp	0	1.5	214
Leaf_BH_3	fdp	0	1.5	214
Focused_BH_original	power	2	1.5	227
Leaf_BH_1	power	1	1.5	227
Leaf_BH_2	power	6	1.5	227
Leaf_BH_3	power	1	1.5	227
Focused_BH_original	fdp	0	1.5	227
Leaf_BH_1	fdp	0	1.5	227
Leaf_BH_2	fdp	0	1.5	227
Leaf_BH_3	fdp	0	1.5	227
Focused_BH_original	power	3	1.5	240
Leaf_BH_1	power	0	1.5	240
Leaf_BH_2	power	4	1.5	240
Leaf_BH_3	power	2	1.5	240
Focused_BH_original	fdp	0.25	1.5	240
Leaf_BH_1	fdp	0	1.5	240
Leaf_BH_2	fdp	0.3333333333333333	1.5	240
Leaf_BH_3	fdp	0.3333333333333333	1.5	240
Focused_BH_original	power	5	2	3
Leaf_BH_1	power	0	2	3
Leaf_BH_2	power	7	2	3
Leaf_BH_3	power	2	2	3
Focused_BH_original	fdp	0.16666666666666666	2	3
Leaf_BH_1	fdp	0	2	3
Leaf_BH_2	fdp	0.125	2	3
Leaf_BH_3	fdp	0	2	3
Focused_BH_original	power	8	2	16
Leaf_BH_1	power	0	2	16
Leaf_BH_2	power	10	2	16
Leaf_BH_3	power	3	2	16
Focused_BH_original	fdp	0.2	2	16
Leaf_BH_1	fdp	0	2	16
Leaf_BH_2	fdp	0.23076923076923078	2	16
Leaf_BH_3	fdp	0.25	2	16
Focused_BH_original	power	6	2	29
Leaf_BH_1	power	0	2	29
Leaf_BH_2	power	7	2	29
Leaf_BH_3	power	3	2	29
Focused_BH_original	fdp	0.25	2	29
Leaf_BH_1	fdp	1	2	29
Leaf_BH_2	fdp	0.3	2	29
Leaf_BH_3	fdp	0.4	2	29
Focused_BH_original	power	7	2	42
Leaf_BH_1	power	0	2	42
Leaf_BH_2	power	9	2	42
Leaf_BH_3	power	0	2	42
Focused_BH_original	fdp	0.3	2	42
Leaf_BH_1	fdp	0	2	42
Leaf_BH_2	fdp	0.4	2	42
Leaf_BH_3	fdp	0	2	42
Focused_BH_original	power	7	2	55
Leaf_BH_1	power	0	2	55
Leaf_BH_2	power	8	2	55
Leaf_BH_3	power	5	2	55
Focused_BH_original	fdp	0.2222222222222222	2	55
Leaf_BH_1	fdp	0	2	55
Leaf_BH_2	fdp	0	2	55
Leaf_BH_3	fdp	0	2	55
Focused_BH_original	power	5	2	68
Leaf_BH_1	power	1	2	68
Leaf_BH_2	power	5	2	68
Leaf_BH_3	power	1	2	68
Focused_BH_original	fdp	0	2	68
Leaf_BH_1	fdp	0	2	68
Leaf_BH_2	fdp	0	2	68
Leaf_BH_3	fdp	0	2	68
Focused_BH_original	power	8	2	81
Leaf_BH_1	power	0	2	81
Leaf_BH_2	power	9	2	81
Leaf_BH_3	power	1	2	81
Focused_BH_original	fdp	0.3333333333333333	2	81
Leaf_BH_1	fdp	0	2	81
Leaf_BH_2	fdp	0.4375	2	81
Leaf_BH_3	fdp	0	2	81
Focused_BH_original	power	7	2	94
Leaf_BH_1	power	1	2	94
Leaf_BH_2	power	8	2	94
Leaf_BH_3	power	5	2	94
Focused_BH_original	fdp	0.125	2	94
Leaf_BH_1	fdp	0.5	2	94
Leaf_BH_2	fdp	0.1111111111111111	2	94
Leaf_BH_3	fdp	0	2	94
Focused_BH_original	power	5	2	107
Leaf_BH_1	power	0	2	107
Leaf_BH_2	power	7	2	107
Leaf_BH_3	power	1	2	107
Focused_BH_original	fdp	0.16666666666666666	2	107
Leaf_BH_1	fdp	1	2	107
Leaf_BH_2	fdp	0	2	107
Leaf_BH_3	fdp	0	2	107
Focused_BH_original	power	7	2	120
Leaf_BH_1	power	0	2	120
Leaf_BH_2	power	9	2	120
Leaf_BH_3	power	1	2	120
Focused_BH_original	fdp	0.125	2	120
Leaf_BH_1	fdp	0	2	120
Leaf_BH_2	fdp	0.18181818181818182	2	120
Leaf_BH_3	fdp	0	2	120
Focused_BH_original	power	3	2	133
Leaf_BH_1	power	0	2	133
Leaf_BH_2	power	7	2	133
Leaf_BH_3	power	0	2	133
Focused_BH_original	fdp	0.25	2	133
Leaf_BH_1	fdp	0	2	133
Leaf_BH_2	fdp	0.125	2	133
Leaf_BH_3	fdp	0	2	133
Focused_BH_original	power	5	2	146
Leaf_BH_1	power	0	2	146
Leaf_BH_2	power	8	2	146
Leaf_BH_3	power	3	2	146
Focused_BH_original	fdp	0.16666666666666666	2	146
Leaf_BH_1	fdp	0	2	146
Leaf_BH_2	fdp	0	2	146
Leaf_BH_3	fdp	0	2	146
Focused_BH_original	power	6	2	159
Leaf_BH_1	power	0	2	159
Leaf_BH_2	power	7	2	159
Leaf_BH_3	power	3	2	159
Focused_BH_original	fdp	0.25	2	159
Leaf_BH_1	fdp	1	2	159
Leaf_BH_2	fdp	0	2	159
Leaf_BH_3	fdp	0.25	2	159
Focused_BH_original	power	5	2	172
Leaf_BH_1	power	1	2	172
Leaf_BH_2	power	6	2	172
Leaf_BH_3	power	1	2	172
Focused_BH_original	fdp	0.375	2	172
Leaf_BH_1	fdp	0.6666666666666666	2	172
Leaf_BH_2	fdp	0.3333333333333333	2	172
Leaf_BH_3	fdp	0	2	172
Focused_BH_original	power	9	2	185
Leaf_BH_1	power	0	2	185
Leaf_BH_2	power	10	2	185
Leaf_BH_3	power	2	2	185
Focused_BH_original	fdp	0.1	2	185
Leaf_BH_1	fdp	1	2	185
Leaf_BH_2	fdp	0.23076923076923078	2	185
Leaf_BH_3	fdp	0	2	185
Focused_BH_original	power	3	2	198
Leaf_BH_1	power	0	2	198
Leaf_BH_2	power	9	2	198
Leaf_BH_3	power	1	2	198
Focused_BH_original	fdp	0	2	198
Leaf_BH_1	fdp	0	2	198
Leaf_BH_2	fdp	0.18181818181818182	2	198
Leaf_BH_3	fdp	0	2	198
Focused_BH_original	power	3	2	211
Leaf_BH_1	power	0	2	211
Leaf_BH_2	power	7	2	211
Leaf_BH_3	power	0	2	211
Focused_BH_original	fdp	0.25	2	211
Leaf_BH_1	fdp	1	2	211
Leaf_BH_2	fdp	0.2222222222222222	2	211
Leaf_BH_3	fdp	0	2	211
Focused_BH_original	power	7	2	224
Leaf_BH_1	power	0	2	224
Leaf_BH_2	power	9	2	224
Leaf_BH_3	power	2	2	224
Focused_BH_original	fdp	0	2	224
Leaf_BH_1	fdp	0	2	224
Leaf_BH_2	fdp	0.18181818181818182	2	224
Leaf_BH_3	fdp	0	2	224
Focused_BH_original	power	8	2	237
Leaf_BH_1	power	0	2	237
Leaf_BH_2	power	9	2	237
Leaf_BH_3	power	3	2	237
Focused_BH_original	fdp	0.2	2	237
Leaf_BH_1	fdp	0	2	237
Leaf_BH_2	fdp	0	2	237
Leaf_BH_3	fdp	0.25	2	237
Focused_BH_original	power	7	2	250
Leaf_BH_1	power	0	2	250
Leaf_BH_2	power	9	2	250
Leaf_BH_3	power	5	2	250
Focused_BH_original	fdp	0.2222222222222222	2	250
Leaf_BH_1	fdp	0	2	250
Leaf_BH_2	fdp	0.25	2	250
Leaf_BH_3	fdp	0.16666666666666666	2	250
Focused_BH_original	power	9	2.5	13
Leaf_BH_1	power	1	2.5	13
Leaf_BH_2	power	10	2.5	13
Leaf_BH_3	power	4	2.5	13
Focused_BH_original	fdp	0.18181818181818182	2.5	13
Leaf_BH_1	fdp	0	2.5	13
Leaf_BH_2	fdp	0	2.5	13
Leaf_BH_3	fdp	0.42857142857142855	2.5	13
Focused_BH_original	power	10	2.5	26
Leaf_BH_1	power	2	2.5	26
Leaf_BH_2	power	10	2.5	26
Leaf_BH_3	power	5	2.5	26
Focused_BH_original	fdp	0	2.5	26
Leaf_BH_1	fdp	0	2.5	26
Leaf_BH_2	fdp	0.23076923076923078	2.5	26
Leaf_BH_3	fdp	0	2.5	26
Focused_BH_original	power	12	2.5	39
Leaf_BH_1	power	8	2.5	39
Leaf_BH_2	power	10	2.5	39
Leaf_BH_3	power	5	2.5	39
Focused_BH_original	fdp	0.14285714285714285	2.5	39
Leaf_BH_1	fdp	0.2	2.5	39
Leaf_BH_2	fdp	0.09090909090909091	2.5	39
Leaf_BH_3	fdp	0.16666666666666666	2.5	39
Focused_BH_original	power	10	2.5	52
Leaf_BH_1	power	1	2.5	52
Leaf_BH_2	power	10	2.5	52
Leaf_BH_3	power	7	2.5	52
Focused_BH_original	fdp	0.09090909090909091	2.5	52
Leaf_BH_1	fdp	0	2.5	52
Leaf_BH_2	fdp	0.09090909090909091	2.5	52
Leaf_BH_3	fdp	0	2.5	52
Focused_BH_original	power	10	2.5	65
Leaf_BH_1	power	0	2.5	65
Leaf_BH_2	power	10	2.5	65
Leaf_BH_3	power	4	2.5	65
Focused_BH_original	fdp	0.23076923076923078	2.5	65
Leaf_BH_1	fdp	0	2.5	65
Leaf_BH_2	fdp	0.16666666666666666	2.5	65
Leaf_BH_3	fdp	0.2	2.5	65
Focused_BH_original	power	10	2.5	78
Leaf_BH_1	power	6	2.5	78
Leaf_BH_2	power	10	2.5	78
Leaf_BH_3	power	5	2.5	78
Focused_BH_original	fdp	0	2.5	78
Leaf_BH_1	fdp	0	2.5	78
Leaf_BH_2	fdp	0	2.5	78
Leaf_BH_3	fdp	0.16666666666666666	2.5	78
Focused_BH_original	power	10	2.5	91
Leaf_BH_1	power	1	2.5	91
Leaf_BH_2	power	10	2.5	91
Leaf_BH_3	power	4	2.5	91
Focused_BH_original	fdp	0.09090909090909091	2.5	91
Leaf_BH_1	fdp	0	2.5	91
Leaf_BH_2	fdp	0.23076923076923078	2.5	91
Leaf_BH_3	fdp	0	2.5	91
Focused_BH_original	power	12	2.5	104
Leaf_BH_1	power	9	2.5	104
Leaf_BH_2	power	9	2.5	104
Leaf_BH_3	power	7	2.5	104
Focused_BH_original	fdp	0.14285714285714285	2.5	104
Leaf_BH_1	fdp	0.18181818181818182	2.5	104
Leaf_BH_2	fdp	0	2.5	104
Leaf_BH_3	fdp	0.125	2.5	104
Focused_BH_original	power	11	2.5	117
Leaf_BH_1	power	10	2.5	117
Leaf_BH_2	power	10	2.5	117
Leaf_BH_3	power	8	2.5	117
Focused_BH_original	fdp	0.15384615384615385	2.5	117
Leaf_BH_1	fdp	0.2857142857142857	2.5	117
Leaf_BH_2	fdp	0.09090909090909091	2.5	117
Leaf_BH_3	fdp	0	2.5	117
Focused_BH_original	power	12	2.5	130
Leaf_BH_1	power	5	2.5	130
Leaf_BH_2	power	10	2.5	130
Leaf_BH_3	power	6	2.5	130
Focused_BH_original	fdp	0.2	2.5	130
Leaf_BH_1	fdp	0.2857142857142857	2.5	130
Leaf_BH_2	fdp	0	2.5	130
Leaf_BH_3	fdp	0	2.5	130
Focused_BH_original	power	13	2.5	143
Leaf_BH_1	power	2	2.5	143
Leaf_BH_2	power	10	2.5	143
Leaf_BH_3	power	7	2.5	143
Focused_BH_original	fdp	0.1875	2.5	143
Leaf_BH_1	fdp	0.3333333333333333	2.5	143
Leaf_BH_2	fdp	0.23076923076923078	2.5	143
Leaf_BH_3	fdp	0.2222222222222222	2.5	143
Focused_BH_original	power	9	2.5	156
Leaf_BH_1	power	5	2.5	156
Leaf_BH_2	power	10	2.5	156
Leaf_BH_3	power	6	2.5	156
Focused_BH_original	fdp	0	2.5	156
Leaf_BH_1	fdp	0	2.5	156
Leaf_BH_2	fdp	0.23076923076923078	2.5	156
Leaf_BH_3	fdp	0.25	2.5	156
Focused_BH_original	power	8	2.5	169
Leaf_BH_1	power	0	2.5	169
Leaf_BH_2	power	10	2.5	169
Leaf_BH_3	power	3	2.5	169
Focused_BH_original	fdp	0.2	2.5	169
Leaf_BH_1	fdp	0	2.5	169
Leaf_BH_2	fdp	0.2857142857142857	2.5	169
Leaf_BH_3	fdp	0	2.5	169
Focused_BH_original	power	8	2.5	182
Leaf_BH_1	power	0	2.5	182
Leaf_BH_2	power	10	2.5	182
Leaf_BH_3	power	7	2.5	182
Focused_BH_original	fdp	0.1111111111111111	2.5	182
Leaf_BH_1	fdp	0	2.5	182
Leaf_BH_2	fdp	0	2.5	182
Leaf_BH_3	fdp	0	2.5	182
Focused_BH_original	power	10	2.5	195
Leaf_BH_1	power	5	2.5	195
Leaf_BH_2	power	9	2.5	195
Leaf_BH_3	power	6	2.5	195
Focused_BH_original	fdp	0.09090909090909091	2.5	195
Leaf_BH_1	fdp	0.16666666666666666	2.5	195
Leaf_BH_2	fdp	0.25	2.5	195
Leaf_BH_3	fdp	0	2.5	195
Focused_BH_original	power	11	2.5	208
Leaf_BH_1	power	4	2.5	208
Leaf_BH_2	power	10	2.5	208
Leaf_BH_3	power	7	2.5	208
Focused_BH_original	fdp	0.08333333333333333	2.5	208
Leaf_BH_1	fdp	0	2.5	208
Leaf_BH_2	fdp	0.16666666666666666	2.5	208
Leaf_BH_3	fdp	0	2.5	208
Focused_BH_original	power	10	2.5	221
Leaf_BH_1	power	6	2.5	221
Leaf_BH_2	power	9	2.5	221
Leaf_BH_3	power	5	2.5	221
Focused_BH_original	fdp	0.09090909090909091	2.5	221
Leaf_BH_1	fdp	0.14285714285714285	2.5	221
Leaf_BH_2	fdp	0	2.5	221
Leaf_BH_3	fdp	0.16666666666666666	2.5	221
Focused_BH_original	power	10	2.5	234
Leaf_BH_1	power	1	2.5	234
Leaf_BH_2	power	10	2.5	234
Leaf_BH_3	power	5	2.5	234
Focused_BH_original	fdp	0.09090909090909091	2.5	234
Leaf_BH_1	fdp	0	2.5	234
Leaf_BH_2	fdp	0.16666666666666666	2.5	234
Leaf_BH_3	fdp	0.16666666666666666	2.5	234
Focused_BH_original	power	10	2.5	247
Leaf_BH_1	power	1	2.5	247
Leaf_BH_2	power	10	2.5	247
Leaf_BH_3	power	6	2.5	247
Focused_BH_original	fdp	0.09090909090909091	2.5	247
Leaf_BH_1	fdp	0	2.5	247
Leaf_BH_2	fdp	0.09090909090909091	2.5	247
Leaf_BH_3	fdp	0	2.5	247
Focused_BH_original	power	11	3	10
Leaf_BH_1	power	6	3	10
Leaf_BH_2	power	10	3	10
Leaf_BH_3	power	5	3	10
Focused_BH_original	fdp	0	3	10
Leaf_BH_1	fdp	0	3	10
Leaf_BH_2	fdp	0	3	10
Leaf_BH_3	fdp	0.2857142857142857	3	10
Focused_BH_original	power	14	3	23
Leaf_BH_1	power	12	3	23
Leaf_BH_2	power	10	3	23
Leaf_BH_3	power	7	3	23
Focused_BH_original	fdp	0	3	23
Leaf_BH_1	fdp	0	3	23
Leaf_BH_2	fdp	0	3	23
Leaf_BH_3	fdp	0.125	3	23
Focused_BH_original	power	12	3	36
Leaf_BH_1	power	9	3	36
Leaf_BH_2	power	10	3	36
Leaf_BH_3	power	7	3	36
Focused_BH_original	fdp	0.07692307692307693	3	36
Leaf_BH_1	fdp	0.1	3	36
Leaf_BH_2	fdp	0	3	36
Leaf_BH_3	fdp	0	3	36
Focused_BH_original	power	16	3	49
Leaf_BH_1	power	12	3	49
Leaf_BH_2	power	10	3	49
Leaf_BH_3	power	7	3	49
Focused_BH_original	fdp	0.1111111111111111	3	49
Leaf_BH_1	fdp	0.14285714285714285	3	49
Leaf_BH_2	fdp	0	3	49
Leaf_BH_3	fdp	0.125	3	49
Focused_BH_original	power	16	3	62
Leaf_BH_1	power	16	3	62
Leaf_BH_2	power	10	3	62
Leaf_BH_3	power	8	3	62
Focused_BH_original	fdp	0.23809523809523808	3	62
Leaf_BH_1	fdp	0.23809523809523808	3	62
Leaf_BH_2	fdp	0.09090909090909091	3	62
Leaf_BH_3	fdp	0	3	62
Focused_BH_original	power	15	3	75
Leaf_BH_1	power	13	3	75
Leaf_BH_2	power	10	3	75
Leaf_BH_3	power	6	3	75
Focused_BH_original	fdp	0.0625	3	75
Leaf_BH_1	fdp	0.07142857142857142	3	75
Leaf_BH_2	fdp	0.09090909090909091	3	75
Leaf_BH_3	fdp	0	3	75
Focused_BH_original	power	12	3	88
Leaf_BH_1	power	7	3	88
Leaf_BH_2	power	10	3	88
Leaf_BH_3	power	7	3	88
Focused_BH_original	fdp	0.2	3	88
Leaf_BH_1	fdp	0.3	3	88
Leaf_BH_2	fdp	0	3	88
Leaf_BH_3	fdp	0	3	88
Focused_BH_original	power	17	3	101
Leaf_BH_1	power	15	3	101
Leaf_BH_2	power	10	3	101
Leaf_BH_3	power	8	3	101
Focused_BH_original	fdp	0.10526315789473684	3	101
Leaf_BH_1	fdp	0.11764705882352941	3	101
Leaf_BH_2	fdp	0	3	101
Leaf_BH_3	fdp	0	3	101
Focused_BH_original	power	16	3	114
Leaf_BH_1	power	14	3	114
