method	metric	value	signal_strength	rep
Focused_BH_original	fdp	0	1	127
Leaf_BH_1	fdp	0	1	127
Leaf_BH_2	fdp	0	1	127
Leaf_BH_3	fdp	0	1	127
Focused_BH_original	power	0	1	140
Leaf_BH_1	power	0	1	140
Leaf_BH_2	power	1	1	140
Leaf_BH_3	power	0	1	140
Focused_BH_original	fdp	0	1	140
Leaf_BH_1	fdp	0	1	140
Leaf_BH_2	fdp	0.5	1	140
Leaf_BH_3	fdp	0	1	140
Focused_BH_original	power	0	1	153
Leaf_BH_1	power	0	1	153
Leaf_BH_2	power	0	1	153
Leaf_BH_3	power	0	1	153
Focused_BH_original	fdp	0	1	153
Leaf_BH_1	fdp	0	1	153
Leaf_BH_2	fdp	0	1	153
Leaf_BH_3	fdp	0	1	153
Focused_BH_original	power	0	1	166
Leaf_BH_1	power	0	1	166
Leaf_BH_2	power	0	1	166
Leaf_BH_3	power	0	1	166
Focused_BH_original	fdp	0	1	166
Leaf_BH_1	fdp	0	1	166
Leaf_BH_2	fdp	0	1	166
Leaf_BH_3	fdp	0	1	166
Focused_BH_original	power	0	1	179
Leaf_BH_1	power	0	1	179
Leaf_BH_2	power	0	1	179
Leaf_BH_3	power	0	1	179
Focused_BH_original	fdp	0	1	179
Leaf_BH_1	fdp	0	1	179
Leaf_BH_2	fdp	0	1	179
Leaf_BH_3	fdp	0	1	179
Focused_BH_original	power	0	1	192
Leaf_BH_1	power	0	1	192
Leaf_BH_2	power	0	1	192
Leaf_BH_3	power	0	1	192
Focused_BH_original	fdp	0	1	192
Leaf_BH_1	fdp	0	1	192
Leaf_BH_2	fdp	0	1	192
Leaf_BH_3	fdp	1	1	192
Focused_BH_original	power	0	1	205
Leaf_BH_1	power	0	1	205
Leaf_BH_2	power	0	1	205
Leaf_BH_3	power	0	1	205
Focused_BH_original	fdp	0	1	205
Leaf_BH_1	fdp	0	1	205
Leaf_BH_2	fdp	0	1	205
Leaf_BH_3	fdp	0	1	205
Focused_BH_original	power	0	1	218
Leaf_BH_1	power	0	1	218
Leaf_BH_2	power	1	1	218
Leaf_BH_3	power	0	1	218
Focused_BH_original	fdp	0	1	218
Leaf_BH_1	fdp	1	1	218
Leaf_BH_2	fdp	0.75	1	218
Leaf_BH_3	fdp	0	1	218
Focused_BH_original	power	0	1	231
Leaf_BH_1	power	0	1	231
Leaf_BH_2	power	0	1	231
Leaf_BH_3	power	0	1	231
Focused_BH_original	fdp	0	1	231
Leaf_BH_1	fdp	0	1	231
Leaf_BH_2	fdp	0	1	231
Leaf_BH_3	fdp	0	1	231
Focused_BH_original	power	0	1	244
Leaf_BH_1	power	0	1	244
Leaf_BH_2	power	1	1	244
Leaf_BH_3	power	0	1	244
Focused_BH_original	fdp	0	1	244
Leaf_BH_1	fdp	0	1	244
Leaf_BH_2	fdp	0	1	244
Leaf_BH_3	fdp	0	1	244
Focused_BH_original	power	0	1.5	7
Leaf_BH_1	power	0	1.5	7
Leaf_BH_2	power	3	1.5	7
Leaf_BH_3	power	0	1.5	7
Focused_BH_original	fdp	0	1.5	7
Leaf_BH_1	fdp	0	1.5	7
Leaf_BH_2	fdp	0	1.5	7
Leaf_BH_3	fdp	0	1.5	7
Focused_BH_original	power	0	1.5	20
Leaf_BH_1	power	0	1.5	20
Leaf_BH_2	power	5	1.5	20
Leaf_BH_3	power	1	1.5	20
Focused_BH_original	fdp	0	1.5	20
Leaf_BH_1	fdp	0	1.5	20
Leaf_BH_2	fdp	0	1.5	20
Leaf_BH_3	fdp	0	1.5	20
Focused_BH_original	power	5	1.5	33
Leaf_BH_1	power	0	1.5	33
Leaf_BH_2	power	7	1.5	33
Leaf_BH_3	power	3	1.5	33
Focused_BH_original	fdp	0.375	1.5	33
Leaf_BH_1	fdp	0	1.5	33
Leaf_BH_2	fdp	0.36363636363636365	1.5	33
Leaf_BH_3	fdp	0	1.5	33
Focused_BH_original	power	3	1.5	46
Leaf_BH_1	power	0	1.5	46
Leaf_BH_2	power	6	1.5	46
Leaf_BH_3	power	0	1.5	46
Focused_BH_original	fdp	0	1.5	46
Leaf_BH_1	fdp	0	1.5	46
Leaf_BH_2	fdp	0	1.5	46
Leaf_BH_3	fdp	0	1.5	46
Focused_BH_original	power	0	1.5	59
Leaf_BH_1	power	0	1.5	59
Leaf_BH_2	power	2	1.5	59
Leaf_BH_3	power	0	1.5	59
Focused_BH_original	fdp	0	1.5	59
Leaf_BH_1	fdp	0	1.5	59
Leaf_BH_2	fdp	0	1.5	59
Leaf_BH_3	fdp	0	1.5	59
Focused_BH_original	power	0	1.5	72
Leaf_BH_1	power	0	1.5	72
Leaf_BH_2	power	3	1.5	72
Leaf_BH_3	power	0	1.5	72
Focused_BH_original	fdp	0	1.5	72
Leaf_BH_1	fdp	0	1.5	72
Leaf_BH_2	fdp	0	1.5	72
Leaf_BH_3	fdp	0	1.5	72
Focused_BH_original	power	3	1.5	85
Leaf_BH_1	power	0	1.5	85
Leaf_BH_2	power	6	1.5	85
Leaf_BH_3	power	0	1.5	85
Focused_BH_original	fdp	0.25	1.5	85
Leaf_BH_1	fdp	1	1.5	85
Leaf_BH_2	fdp	0	1.5	85
Leaf_BH_3	fdp	0	1.5	85
Focused_BH_original	power	2	1.5	98
Leaf_BH_1	power	0	1.5	98
Leaf_BH_2	power	2	1.5	98
Leaf_BH_3	power	0	1.5	98
Focused_BH_original	fdp	0	1.5	98
Leaf_BH_1	fdp	0	1.5	98
Leaf_BH_2	fdp	0	1.5	98
Leaf_BH_3	fdp	1	1.5	98
Focused_BH_original	power	1	1.5	111
Leaf_BH_1	power	0	1.5	111
Leaf_BH_2	power	2	1.5	111
Leaf_BH_3	power	1	1.5	111
Focused_BH_original	fdp	0	1.5	111
Leaf_BH_1	fdp	0	1.5	111
Leaf_BH_2	fdp	0.3333333333333333	1.5	111
Leaf_BH_3	fdp	0.5	1.5	111
Focused_BH_original	power	1	1.5	124
Leaf_BH_1	power	0	1.5	124
Leaf_BH_2	power	1	1.5	124
Leaf_BH_3	power	0	1.5	124
Focused_BH_original	fdp	0	1.5	124
Leaf_BH_1	fdp	0	1.5	124
Leaf_BH_2	fdp	0	1.5	124
Leaf_BH_3	fdp	0	1.5	124
Focused_BH_original	power	1	1.5	137
Leaf_BH_1	power	0	1.5	137
Leaf_BH_2	power	4	1.5	137
Leaf_BH_3	power	0	1.5	137
Focused_BH_original	fdp	0	1.5	137
Leaf_BH_1	fdp	0	1.5	137
Leaf_BH_2	fdp	0	1.5	137
Leaf_BH_3	fdp	1	1.5	137
Focused_BH_original	power	1	1.5	150
Leaf_BH_1	power	0	1.5	150
Leaf_BH_2	power	3	1.5	150
Leaf_BH_3	power	2	1.5	150
Focused_BH_original	fdp	0.5	1.5	150
Leaf_BH_1	fdp	0	1.5	150
Leaf_BH_2	fdp	0.25	1.5	150
Leaf_BH_3	fdp	0.3333333333333333	1.5	150
Focused_BH_original	power	0	1.5	163
Leaf_BH_1	power	0	1.5	163
Leaf_BH_2	power	2	1.5	163
Leaf_BH_3	power	0	1.5	163
Focused_BH_original	fdp	0	1.5	163
Leaf_BH_1	fdp	1	1.5	163
Leaf_BH_2	fdp	0	1.5	163
Leaf_BH_3	fdp	0	1.5	163
Focused_BH_original	power	3	1.5	176
Leaf_BH_1	power	0	1.5	176
Leaf_BH_2	power	3	1.5	176
Leaf_BH_3	power	1	1.5	176
Focused_BH_original	fdp	0	1.5	176
Leaf_BH_1	fdp	0	1.5	176
Leaf_BH_2	fdp	0	1.5	176
Leaf_BH_3	fdp	0	1.5	176
Focused_BH_original	power	0	1.5	189
Leaf_BH_1	power	0	1.5	189
Leaf_BH_2	power	2	1.5	189
Leaf_BH_3	power	0	1.5	189
Focused_BH_original	fdp	0	1.5	189
Leaf_BH_1	fdp	0	1.5	189
Leaf_BH_2	fdp	0	1.5	189
Leaf_BH_3	fdp	0	1.5	189
Focused_BH_original	power	3	1.5	202
Leaf_BH_1	power	0	1.5	202
Leaf_BH_2	power	3	1.5	202
Leaf_BH_3	power	0	1.5	202
Focused_BH_original	fdp	0	1.5	202
Leaf_BH_1	fdp	0	1.5	202
Leaf_BH_2	fdp	0	1.5	202
Leaf_BH_3	fdp	0	1.5	202
Focused_BH_original	power	2	1.5	215
Leaf_BH_1	power	0	1.5	215
Leaf_BH_2	power	2	1.5	215
Leaf_BH_3	power	0	1.5	215
Focused_BH_original	fdp	0.3333333333333333	1.5	215
Leaf_BH_1	fdp	1	1.5	215
Leaf_BH_2	fdp	0	1.5	215
Leaf_BH_3	fdp	0	1.5	215
Focused_BH_original	power	1	1.5	228
Leaf_BH_1	power	0	1.5	228
Leaf_BH_2	power	1	1.5	228
Leaf_BH_3	power	1	1.5	228
Focused_BH_original	fdp	0	1.5	228
Leaf_BH_1	fdp	0	1.5	228
Leaf_BH_2	fdp	0	1.5	228
Leaf_BH_3	fdp	0.5	1.5	228
Focused_BH_original	power	3	1.5	241
Leaf_BH_1	power	0	1.5	241
Leaf_BH_2	power	4	1.5	241
Leaf_BH_3	power	0	1.5	241
Focused_BH_original	fdp	0.25	1.5	241
Leaf_BH_1	fdp	1	1.5	241
Leaf_BH_2	fdp	0.2	1.5	241
Leaf_BH_3	fdp	0	1.5	241
Focused_BH_original	power	3	2	4
Leaf_BH_1	power	2	2	4
Leaf_BH_2	power	5	2	4
Leaf_BH_3	power	1	2	4
Focused_BH_original	fdp	0	2	4
Leaf_BH_1	fdp	0	2	4
Leaf_BH_2	fdp	0.16666666666666666	2	4
Leaf_BH_3	fdp	0	2	4
Focused_BH_original	power	8	2	17
Leaf_BH_1	power	1	2	17
Leaf_BH_2	power	9	2	17
Leaf_BH_3	power	5	2	17
Focused_BH_original	fdp	0.2727272727272727	2	17
Leaf_BH_1	fdp	0	2	17
Leaf_BH_2	fdp	0	2	17
Leaf_BH_3	fdp	0.16666666666666666	2	17
Focused_BH_original	power	7	2	30
Leaf_BH_1	power	0	2	30
Leaf_BH_2	power	8	2	30
Leaf_BH_3	power	4	2	30
Focused_BH_original	fdp	0.125	2	30
Leaf_BH_1	fdp	0	2	30
Leaf_BH_2	fdp	0.1111111111111111	2	30
Leaf_BH_3	fdp	0.2	2	30
Focused_BH_original	power	10	2	43
Leaf_BH_1	power	0	2	43
Leaf_BH_2	power	9	2	43
Leaf_BH_3	power	2	2	43
Focused_BH_original	fdp	0	2	43
Leaf_BH_1	fdp	0	2	43
Leaf_BH_2	fdp	0.1	2	43
Leaf_BH_3	fdp	0	2	43
Focused_BH_original	power	8	2	56
Leaf_BH_1	power	1	2	56
Leaf_BH_2	power	8	2	56
Leaf_BH_3	power	3	2	56
Focused_BH_original	fdp	0.1111111111111111	2	56
Leaf_BH_1	fdp	0	2	56
Leaf_BH_2	fdp	0.1111111111111111	2	56
Leaf_BH_3	fdp	0.4	2	56
Focused_BH_original	power	6	2	69
Leaf_BH_1	power	1	2	69
Leaf_BH_2	power	6	2	69
Leaf_BH_3	power	2	2	69
Focused_BH_original	fdp	0.25	2	69
Leaf_BH_1	fdp	0	2	69
Leaf_BH_2	fdp	0.14285714285714285	2	69
Leaf_BH_3	fdp	0	2	69
Focused_BH_original	power	8	2	82
Leaf_BH_1	power	0	2	82
Leaf_BH_2	power	8	2	82
Leaf_BH_3	power	3	2	82
Focused_BH_original	fdp	0.2	2	82
Leaf_BH_1	fdp	0	2	82
Leaf_BH_2	fdp	0.1111111111111111	2	82
Leaf_BH_3	fdp	0.25	2	82
Focused_BH_original	power	6	2	95
Leaf_BH_1	power	1	2	95
Leaf_BH_2	power	10	2	95
Leaf_BH_3	power	2	2	95
Focused_BH_original	fdp	0.14285714285714285	2	95
Leaf_BH_1	fdp	0	2	95
Leaf_BH_2	fdp	0	2	95
Leaf_BH_3	fdp	0.5	2	95
Focused_BH_original	power	3	2	108
Leaf_BH_1	power	0	2	108
Leaf_BH_2	power	4	2	108
Leaf_BH_3	power	1	2	108
Focused_BH_original	fdp	0	2	108
Leaf_BH_1	fdp	0	2	108
Leaf_BH_2	fdp	0.2	2	108
Leaf_BH_3	fdp	0.5	2	108
Focused_BH_original	power	8	2	121
Leaf_BH_1	power	0	2	121
Leaf_BH_2	power	9	2	121
Leaf_BH_3	power	0	2	121
Focused_BH_original	fdp	0.2	2	121
Leaf_BH_1	fdp	0	2	121
Leaf_BH_2	fdp	0.1	2	121
Leaf_BH_3	fdp	0	2	121
Focused_BH_original	power	6	2	134
Leaf_BH_1	power	0	2	134
Leaf_BH_2	power	7	2	134
Leaf_BH_3	power	3	2	134
Focused_BH_original	fdp	0.14285714285714285	2	134
Leaf_BH_1	fdp	0	2	134
Leaf_BH_2	fdp	0.3	2	134
Leaf_BH_3	fdp	0	2	134
Focused_BH_original	power	6	2	147
Leaf_BH_1	power	1	2	147
Leaf_BH_2	power	8	2	147
Leaf_BH_3	power	2	2	147
Focused_BH_original	fdp	0	2	147
Leaf_BH_1	fdp	0	2	147
Leaf_BH_2	fdp	0	2	147
Leaf_BH_3	fdp	0	2	147
Focused_BH_original	power	6	2	160
Leaf_BH_1	power	0	2	160
Leaf_BH_2	power	8	2	160
Leaf_BH_3	power	2	2	160
Focused_BH_original	fdp	0	2	160
Leaf_BH_1	fdp	0	2	160
Leaf_BH_2	fdp	0.1111111111111111	2	160
Leaf_BH_3	fdp	0	2	160
Focused_BH_original	power	7	2	173
Leaf_BH_1	power	0	2	173
Leaf_BH_2	power	9	2	173
Leaf_BH_3	power	1	2	173
Focused_BH_original	fdp	0.125	2	173
Leaf_BH_1	fdp	0	2	173
Leaf_BH_2	fdp	0	2	173
Leaf_BH_3	fdp	0	2	173
Focused_BH_original	power	6	2	186
Leaf_BH_1	power	0	2	186
Leaf_BH_2	power	8	2	186
Leaf_BH_3	power	0	2	186
Focused_BH_original	fdp	0	2	186
Leaf_BH_1	fdp	0	2	186
Leaf_BH_2	fdp	0	2	186
Leaf_BH_3	fdp	0	2	186
Focused_BH_original	power	7	2	199
Leaf_BH_1	power	0	2	199
Leaf_BH_2	power	8	2	199
Leaf_BH_3	power	5	2	199
Focused_BH_original	fdp	0.125	2	199
Leaf_BH_1	fdp	0	2	199
Leaf_BH_2	fdp	0.1111111111111111	2	199
Leaf_BH_3	fdp	0.2857142857142857	2	199
Focused_BH_original	power	6	2	212
Leaf_BH_1	power	0	2	212
Leaf_BH_2	power	8	2	212
Leaf_BH_3	power	2	2	212
Focused_BH_original	fdp	0.14285714285714285	2	212
Leaf_BH_1	fdp	0	2	212
Leaf_BH_2	fdp	0.2	2	212
Leaf_BH_3	fdp	0.3333333333333333	2	212
Focused_BH_original	power	7	2	225
Leaf_BH_1	power	1	2	225
Leaf_BH_2	power	7	2	225
Leaf_BH_3	power	4	2	225
Focused_BH_original	fdp	0	2	225
Leaf_BH_1	fdp	0	2	225
Leaf_BH_2	fdp	0.125	2	225
Leaf_BH_3	fdp	0	2	225
Focused_BH_original	power	6	2	238
Leaf_BH_1	power	0	2	238
Leaf_BH_2	power	9	2	238
Leaf_BH_3	power	2	2	238
Focused_BH_original	fdp	0	2	238
Leaf_BH_1	fdp	0	2	238
Leaf_BH_2	fdp	0.1	2	238
Leaf_BH_3	fdp	0.3333333333333333	2	238
Focused_BH_original	power	10	2.5	1
Leaf_BH_1	power	0	2.5	1
Leaf_BH_2	power	10	2.5	1
Leaf_BH_3	power	6	2.5	1
Focused_BH_original	fdp	0.09090909090909091	2.5	1
Leaf_BH_1	fdp	0	2.5	1
Leaf_BH_2	fdp	0.09090909090909091	2.5	1
Leaf_BH_3	fdp	0	2.5	1
Focused_BH_original	power	11	2.5	14
Leaf_BH_1	power	4	2.5	14
Leaf_BH_2	power	10	2.5	14
Leaf_BH_3	power	7	2.5	14
Focused_BH_original	fdp	0.21428571428571427	2.5	14
Leaf_BH_1	fdp	0	2.5	14
Leaf_BH_2	fdp	0	2.5	14
Leaf_BH_3	fdp	0.2222222222222222	2.5	14
Focused_BH_original	power	8	2.5	27
Leaf_BH_1	power	1	2.5	27
Leaf_BH_2	power	10	2.5	27
Leaf_BH_3	power	2	2.5	27
Focused_BH_original	fdp	0.2	2.5	27
Leaf_BH_1	fdp	0.5	2.5	27
Leaf_BH_2	fdp	0.09090909090909091	2.5	27
Leaf_BH_3	fdp	0.3333333333333333	2.5	27
Focused_BH_original	power	12	2.5	40
Leaf_BH_1	power	4	2.5	40
Leaf_BH_2	power	10	2.5	40
Leaf_BH_3	power	8	2.5	40
Focused_BH_original	fdp	0	2.5	40
Leaf_BH_1	fdp	0	2.5	40
Leaf_BH_2	fdp	0	2.5	40
Leaf_BH_3	fdp	0	2.5	40
Focused_BH_original	power	12	2.5	53
Leaf_BH_1	power	6	2.5	53
Leaf_BH_2	power	10	2.5	53
Leaf_BH_3	power	8	2.5	53
Focused_BH_original	fdp	0	2.5	53
Leaf_BH_1	fdp	0	2.5	53
Leaf_BH_2	fdp	0	2.5	53
Leaf_BH_3	fdp	0	2.5	53
Focused_BH_original	power	8	2.5	66
Leaf_BH_1	power	2	2.5	66
Leaf_BH_2	power	10	2.5	66
Leaf_BH_3	power	7	2.5	66
Focused_BH_original	fdp	0.1111111111111111	2.5	66
Leaf_BH_1	fdp	0	2.5	66
Leaf_BH_2	fdp	0.16666666666666666	2.5	66
Leaf_BH_3	fdp	0	2.5	66
Focused_BH_original	power	9	2.5	79
Leaf_BH_1	power	3	2.5	79
Leaf_BH_2	power	9	2.5	79
Leaf_BH_3	power	4	2.5	79
Focused_BH_original	fdp	0	2.5	79
Leaf_BH_1	fdp	0	2.5	79
Leaf_BH_2	fdp	0.1	2.5	79
Leaf_BH_3	fdp	0	2.5	79
Focused_BH_original	power	9	2.5	92
Leaf_BH_1	power	2	2.5	92
Leaf_BH_2	power	10	2.5	92
Leaf_BH_3	power	4	2.5	92
Focused_BH_original	fdp	0.18181818181818182	2.5	92
Leaf_BH_1	fdp	0	2.5	92
Leaf_BH_2	fdp	0.09090909090909091	2.5	92
Leaf_BH_3	fdp	0.2	2.5	92
Focused_BH_original	power	11	2.5	105
Leaf_BH_1	power	7	2.5	105
Leaf_BH_2	power	10	2.5	105
Leaf_BH_3	power	4	2.5	105
Focused_BH_original	fdp	0	2.5	105
Leaf_BH_1	fdp	0	2.5	105
Leaf_BH_2	fdp	0	2.5	105
Leaf_BH_3	fdp	0	2.5	105
Focused_BH_original	power	13	2.5	118
Leaf_BH_1	power	8	2.5	118
Leaf_BH_2	power	10	2.5	118
Leaf_BH_3	power	6	2.5	118
Focused_BH_original	fdp	0.07142857142857142	2.5	118
Leaf_BH_1	fdp	0	2.5	118
Leaf_BH_2	fdp	0	2.5	118
Leaf_BH_3	fdp	0.25	2.5	118
Focused_BH_original	power	9	2.5	131
Leaf_BH_1	power	0	2.5	131
Leaf_BH_2	power	10	2.5	131
Leaf_BH_3	power	7	2.5	131
Focused_BH_original	fdp	0	2.5	131
Leaf_BH_1	fdp	0	2.5	131
Leaf_BH_2	fdp	0.09090909090909091	2.5	131
Leaf_BH_3	fdp	0	2.5	131
Focused_BH_original	power	8	2.5	144
Leaf_BH_1	power	2	2.5	144
Leaf_BH_2	power	9	2.5	144
Leaf_BH_3	power	6	2.5	144
Focused_BH_original	fdp	0.1111111111111111	2.5	144
Leaf_BH_1	fdp	0.3333333333333333	2.5	144
Leaf_BH_2	fdp	0	2.5	144
Leaf_BH_3	fdp	0.14285714285714285	2.5	144
Focused_BH_original	power	11	2.5	157
Leaf_BH_1	power	8	2.5	157
Leaf_BH_2	power	10	2.5	157
Leaf_BH_3	power	6	2.5	157
Focused_BH_original	fdp	0.08333333333333333	2.5	157
Leaf_BH_1	fdp	0.1111111111111111	2.5	157
Leaf_BH_2	fdp	0.09090909090909091	2.5	157
Leaf_BH_3	fdp	0	2.5	157
Focused_BH_original	power	9	2.5	170
Leaf_BH_1	power	0	2.5	170
Leaf_BH_2	power	10	2.5	170
Leaf_BH_3	power	5	2.5	170
Focused_BH_original	fdp	0.1	2.5	170
Leaf_BH_1	fdp	0	2.5	170
Leaf_BH_2	fdp	0	2.5	170
Leaf_BH_3	fdp	0.16666666666666666	2.5	170
Focused_BH_original	power	13	2.5	183
Leaf_BH_1	power	9	2.5	183
Leaf_BH_2	power	10	2.5	183
Leaf_BH_3	power	8	2.5	183
Focused_BH_original	fdp	0.07142857142857142	2.5	183
Leaf_BH_1	fdp	0.1	2.5	183
Leaf_BH_2	fdp	0.16666666666666666	2.5	183
Leaf_BH_3	fdp	0	2.5	183
Focused_BH_original	power	11	2.5	196
Leaf_BH_1	power	9	2.5	196
Leaf_BH_2	power	10	2.5	196
Leaf_BH_3	power	7	2.5	196
Focused_BH_original	fdp	0.08333333333333333	2.5	196
Leaf_BH_1	fdp	0.1	2.5	196
Leaf_BH_2	fdp	0.16666666666666666	2.5	196
Leaf_BH_3	fdp	0	2.5	196
Focused_BH_original	power	13	2.5	209
Leaf_BH_1	power	9	2.5	209
Leaf_BH_2	power	9	2.5	209
Leaf_BH_3	power	6	2.5	209
Focused_BH_original	fdp	0.13333333333333333	2.5	209
Leaf_BH_1	fdp	0.1	2.5	209
Leaf_BH_2	fdp	0.1	2.5	209
Leaf_BH_3	fdp	0.14285714285714285	2.5	209
Focused_BH_original	power	9	2.5	222
Leaf_BH_1	power	0	2.5	222
Leaf_BH_2	power	10	2.5	222
Leaf_BH_3	power	6	2.5	222
Focused_BH_original	fdp	0.1	2.5	222
Leaf_BH_1	fdp	0	2.5	222
Leaf_BH_2	fdp	0	2.5	222
Leaf_BH_3	fdp	0	2.5	222
Focused_BH_original	power	13	2.5	235
Leaf_BH_1	power	6	2.5	235
Leaf_BH_2	power	10	2.5	235
Leaf_BH_3	power	7	2.5	235
Focused_BH_original	fdp	0	2.5	235
Leaf_BH_1	fdp	0	2.5	235
Leaf_BH_2	fdp	0.16666666666666666	2.5	235
Leaf_BH_3	fdp	0.2222222222222222	2.5	235
Focused_BH_original	power	11	2.5	248
Leaf_BH_1	power	7	2.5	248
Leaf_BH_2	power	9	2.5	248
Leaf_BH_3	power	5	2.5	248
Focused_BH_original	fdp	0.08333333333333333	2.5	248
Leaf_BH_1	fdp	0.125	2.5	248
Leaf_BH_2	fdp	0	2.5	248
Leaf_BH_3	fdp	0	2.5	248
Focused_BH_original	power	19	3	11
Leaf_BH_1	power	17	3	11
Leaf_BH_2	power	10	3	11
Leaf_BH_3	power	8	3	11
Focused_BH_original	fdp	0.05	3	11
Leaf_BH_1	fdp	0.05555555555555555	3	11
Leaf_BH_2	fdp	0	3	11
Leaf_BH_3	fdp	0.2	3	11
Focused_BH_original	power	12	3	24
Leaf_BH_1	power	9	3	24
Leaf_BH_2	power	10	3	24
Leaf_BH_3	power	7	3	24
Focused_BH_original	fdp	0.14285714285714285	3	24
Leaf_BH_1	fdp	0.1	3	24
Leaf_BH_2	fdp	0.09090909090909091	3	24
Leaf_BH_3	fdp	0	3	24
Focused_BH_original	power	16	3	37
Leaf_BH_1	power	16	3	37
Leaf_BH_2	power	10	3	37
Leaf_BH_3	power	7	3	37
Focused_BH_original	fdp	0.2	3	37
Leaf_BH_1	fdp	0.23809523809523808	3	37
Leaf_BH_2	fdp	0	3	37
Leaf_BH_3	fdp	0	3	37
Focused_BH_original	power	17	3	50
Leaf_BH_1	power	17	3	50
Leaf_BH_2	power	10	3	50
Leaf_BH_3	power	8	3	50
Focused_BH_original	fdp	0.15	3	50
Leaf_BH_1	fdp	0.2608695652173913	3	50
Leaf_BH_2	fdp	0.09090909090909091	3	50
Leaf_BH_3	fdp	0	3	50
Focused_BH_original	power	17	3	63
Leaf_BH_1	power	15	3	63
Leaf_BH_2	power	10	3	63
Leaf_BH_3	power	8	3	63
Focused_BH_original	fdp	0.05555555555555555	3	63
Leaf_BH_1	fdp	0.11764705882352941	3	63
Leaf_BH_2	fdp	0.16666666666666666	3	63
Leaf_BH_3	fdp	0	3	63
Focused_BH_original	power	13	3	76
Leaf_BH_1	power	8	3	76
Leaf_BH_2	power	10	3	76
Leaf_BH_3	power	9	3	76
Focused_BH_original	fdp	0.07142857142857142	3	76
Leaf_BH_1	fdp	0.1111111111111111	3	76
Leaf_BH_2	fdp	0.09090909090909091	3	76
Leaf_BH_3	fdp	0.1	3	76
Focused_BH_original	power	10	3	89
Leaf_BH_1	power	2	3	89
Leaf_BH_2	power	10	3	89
Leaf_BH_3	power	9	3	89
Focused_BH_original	fdp	0	3	89
Leaf_BH_1	fdp	0	3	89
Leaf_BH_2	fdp	0	3	89
Leaf_BH_3	fdp	0.35714285714285715	3	89
Focused_BH_original	power	15	3	102
Leaf_BH_1	power	13	3	102
Leaf_BH_2	power	10	3	102
Leaf_BH_3	power	8	3	102
Focused_BH_original	fdp	0.0625	3	102
Leaf_BH_1	fdp	0.07142857142857142	3	102
Leaf_BH_2	fdp	0.09090909090909091	3	102
Leaf_BH_3	fdp	0.2	3	102
Focused_BH_original	power	19	3	115
Leaf_BH_1	power	18	3	115
