method	metric	value	signal_strength	rep
Leaf_BH_3	fdp	0	1.5	104
Focused_BH_original	power	1	1.5	117
Leaf_BH_1	power	0	1.5	117
Leaf_BH_2	power	5	1.5	117
Leaf_BH_3	power	0	1.5	117
Focused_BH_original	fdp	0.5	1.5	117
Leaf_BH_1	fdp	0	1.5	117
Leaf_BH_2	fdp	0.16666666666666666	1.5	117
Leaf_BH_3	fdp	1	1.5	117
Focused_BH_original	power	2	1.5	130
Leaf_BH_1	power	0	1.5	130
Leaf_BH_2	power	5	1.5	130
Leaf_BH_3	power	0	1.5	130
Focused_BH_original	fdp	0	1.5	130
Leaf_BH_1	fdp	0	1.5	130
Leaf_BH_2	fdp	0.16666666666666666	1.5	130
Leaf_BH_3	fdp	0	1.5	130
Focused_BH_original	power	2	1.5	143
Leaf_BH_1	power	0	1.5	143
Leaf_BH_2	power	4	1.5	143
Leaf_BH_3	power	1	1.5	143
Focused_BH_original	fdp	0.5	1.5	143
Leaf_BH_1	fdp	0	1.5	143
Leaf_BH_2	fdp	0	1.5	143
Leaf_BH_3	fdp	0.5	1.5	143
Focused_BH_original	power	1	1.5	156
Leaf_BH_1	power	1	1.5	156
Leaf_BH_2	power	4	1.5	156
Leaf_BH_3	power	0	1.5	156
Focused_BH_original	fdp	0	1.5	156
Leaf_BH_1	fdp	0	1.5	156
Leaf_BH_2	fdp	0	1.5	156
Leaf_BH_3	fdp	0	1.5	156
Focused_BH_original	power	0	1.5	169
Leaf_BH_1	power	0	1.5	169
Leaf_BH_2	power	3	1.5	169
Leaf_BH_3	power	1	1.5	169
Focused_BH_original	fdp	0	1.5	169
Leaf_BH_1	fdp	0	1.5	169
Leaf_BH_2	fdp	0	1.5	169
Leaf_BH_3	fdp	0.5	1.5	169
Focused_BH_original	power	3	1.5	182
Leaf_BH_1	power	0	1.5	182
Leaf_BH_2	power	7	1.5	182
Leaf_BH_3	power	0	1.5	182
Focused_BH_original	fdp	0	1.5	182
Leaf_BH_1	fdp	0	1.5	182
Leaf_BH_2	fdp	0	1.5	182
Leaf_BH_3	fdp	0	1.5	182
Focused_BH_original	power	2	1.5	195
Leaf_BH_1	power	0	1.5	195
Leaf_BH_2	power	3	1.5	195
Leaf_BH_3	power	1	1.5	195
Focused_BH_original	fdp	0	1.5	195
Leaf_BH_1	fdp	0	1.5	195
Leaf_BH_2	fdp	0	1.5	195
Leaf_BH_3	fdp	0	1.5	195
Focused_BH_original	power	2	1.5	208
Leaf_BH_1	power	0	1.5	208
Leaf_BH_2	power	6	1.5	208
Leaf_BH_3	power	2	1.5	208
Focused_BH_original	fdp	0	1.5	208
Leaf_BH_1	fdp	0	1.5	208
Leaf_BH_2	fdp	0.14285714285714285	1.5	208
Leaf_BH_3	fdp	0.5	1.5	208
Focused_BH_original	power	0	1.5	221
Leaf_BH_1	power	0	1.5	221
Leaf_BH_2	power	0	1.5	221
Leaf_BH_3	power	0	1.5	221
Focused_BH_original	fdp	0	1.5	221
Leaf_BH_1	fdp	0	1.5	221
Leaf_BH_2	fdp	0	1.5	221
Leaf_BH_3	fdp	0	1.5	221
Focused_BH_original	power	2	1.5	234
Leaf_BH_1	power	0	1.5	234
Leaf_BH_2	power	5	1.5	234
Leaf_BH_3	power	0	1.5	234
Focused_BH_original	fdp	0	1.5	234
Leaf_BH_1	fdp	0	1.5	234
Leaf_BH_2	fdp	0.16666666666666666	1.5	234
Leaf_BH_3	fdp	0	1.5	234
Focused_BH_original	power	0	1.5	247
Leaf_BH_1	power	0	1.5	247
Leaf_BH_2	power	0	1.5	247
Leaf_BH_3	power	0	1.5	247
Focused_BH_original	fdp	0	1.5	247
Leaf_BH_1	fdp	0	1.5	247
Leaf_BH_2	fdp	0	1.5	247
Leaf_BH_3	fdp	0	1.5	247
Focused_BH_original	power	6	2	10
Leaf_BH_1	power	0	2	10
Leaf_BH_2	power	9	2	10
Leaf_BH_3	power	3	2	10
Focused_BH_original	fdp	0	2	10
Leaf_BH_1	fdp	0	2	10
Leaf_BH_2	fdp	0.18181818181818182	2	10
Leaf_BH_3	fdp	0	2	10
Focused_BH_original	power	3	2	23
Leaf_BH_1	power	0	2	23
Leaf_BH_2	power	8	2	23
Leaf_BH_3	power	3	2	23
Focused_BH_original	fdp	0	2	23
Leaf_BH_1	fdp	0	2	23
Leaf_BH_2	fdp	0.1111111111111111	2	23
Leaf_BH_3	fdp	0	2	23
Focused_BH_original	power	5	2	36
Leaf_BH_1	power	1	2	36
Leaf_BH_2	power	8	2	36
Leaf_BH_3	power	1	2	36
Focused_BH_original	fdp	0	2	36
Leaf_BH_1	fdp	0	2	36
Leaf_BH_2	fdp	0	2	36
Leaf_BH_3	fdp	0	2	36
Focused_BH_original	power	3	2	49
Leaf_BH_1	power	0	2	49
Leaf_BH_2	power	5	2	49
Leaf_BH_3	power	0	2	49
Focused_BH_original	fdp	0	2	49
Leaf_BH_1	fdp	0	2	49
Leaf_BH_2	fdp	0	2	49
Leaf_BH_3	fdp	0	2	49
Focused_BH_original	power	2	2	62
Leaf_BH_1	power	0	2	62
Leaf_BH_2	power	6	2	62
Leaf_BH_3	power	0	2	62
Focused_BH_original	fdp	0	2	62
Leaf_BH_1	fdp	0	2	62
Leaf_BH_2	fdp	0.14285714285714285	2	62
Leaf_BH_3	fdp	0	2	62
Focused_BH_original	power	5	2	75
Leaf_BH_1	power	0	2	75
Leaf_BH_2	power	8	2	75
Leaf_BH_3	power	4	2	75
Focused_BH_original	fdp	0	2	75
Leaf_BH_1	fdp	0	2	75
Leaf_BH_2	fdp	0.3333333333333333	2	75
Leaf_BH_3	fdp	0	2	75
Focused_BH_original	power	9	2	88
Leaf_BH_1	power	3	2	88
Leaf_BH_2	power	10	2	88
Leaf_BH_3	power	5	2	88
Focused_BH_original	fdp	0.1	2	88
Leaf_BH_1	fdp	0.25	2	88
Leaf_BH_2	fdp	0.09090909090909091	2	88
Leaf_BH_3	fdp	0	2	88
Focused_BH_original	power	5	2	101
Leaf_BH_1	power	0	2	101
Leaf_BH_2	power	6	2	101
Leaf_BH_3	power	0	2	101
Focused_BH_original	fdp	0.16666666666666666	2	101
Leaf_BH_1	fdp	0	2	101
Leaf_BH_2	fdp	0.14285714285714285	2	101
Leaf_BH_3	fdp	0	2	101
Focused_BH_original	power	8	2	114
Leaf_BH_1	power	1	2	114
Leaf_BH_2	power	10	2	114
Leaf_BH_3	power	5	2	114
Focused_BH_original	fdp	0	2	114
Leaf_BH_1	fdp	0	2	114
Leaf_BH_2	fdp	0	2	114
Leaf_BH_3	fdp	0.16666666666666666	2	114
Focused_BH_original	power	5	2	127
Leaf_BH_1	power	0	2	127
Leaf_BH_2	power	6	2	127
Leaf_BH_3	power	3	2	127
Focused_BH_original	fdp	0	2	127
Leaf_BH_1	fdp	0	2	127
Leaf_BH_2	fdp	0.14285714285714285	2	127
Leaf_BH_3	fdp	0.25	2	127
Focused_BH_original	power	2	2	140
Leaf_BH_1	power	0	2	140
Leaf_BH_2	power	8	2	140
Leaf_BH_3	power	2	2	140
Focused_BH_original	fdp	0	2	140
Leaf_BH_1	fdp	0	2	140
Leaf_BH_2	fdp	0.1111111111111111	2	140
Leaf_BH_3	fdp	0	2	140
Focused_BH_original	power	7	2	153
Leaf_BH_1	power	0	2	153
Leaf_BH_2	power	9	2	153
Leaf_BH_3	power	3	2	153
Focused_BH_original	fdp	0.2222222222222222	2	153
Leaf_BH_1	fdp	0	2	153
Leaf_BH_2	fdp	0	2	153
Leaf_BH_3	fdp	0	2	153
Focused_BH_original	power	7	2	166
Leaf_BH_1	power	0	2	166
Leaf_BH_2	power	8	2	166
Leaf_BH_3	power	0	2	166
Focused_BH_original	fdp	0	2	166
Leaf_BH_1	fdp	0	2	166
Leaf_BH_2	fdp	0.1111111111111111	2	166
Leaf_BH_3	fdp	0	2	166
Focused_BH_original	power	10	2	179
Leaf_BH_1	power	4	2	179
Leaf_BH_2	power	10	2	179
Leaf_BH_3	power	5	2	179
Focused_BH_original	fdp	0	2	179
Leaf_BH_1	fdp	0	2	179
Leaf_BH_2	fdp	0.09090909090909091	2	179
Leaf_BH_3	fdp	0	2	179
Focused_BH_original	power	7	2	192
Leaf_BH_1	power	1	2	192
Leaf_BH_2	power	9	2	192
Leaf_BH_3	power	2	2	192
Focused_BH_original	fdp	0	2	192
Leaf_BH_1	fdp	0	2	192
Leaf_BH_2	fdp	0.25	2	192
Leaf_BH_3	fdp	0.3333333333333333	2	192
Focused_BH_original	power	8	2	205
Leaf_BH_1	power	2	2	205
Leaf_BH_2	power	9	2	205
Leaf_BH_3	power	2	2	205
Focused_BH_original	fdp	0	2	205
Leaf_BH_1	fdp	0	2	205
Leaf_BH_2	fdp	0	2	205
Leaf_BH_3	fdp	0.3333333333333333	2	205
Focused_BH_original	power	8	2	218
Leaf_BH_1	power	2	2	218
Leaf_BH_2	power	10	2	218
Leaf_BH_3	power	4	2	218
Focused_BH_original	fdp	0.2	2	218
Leaf_BH_1	fdp	0.5	2	218
Leaf_BH_2	fdp	0.16666666666666666	2	218
Leaf_BH_3	fdp	0	2	218
Focused_BH_original	power	4	2	231
Leaf_BH_1	power	2	2	231
Leaf_BH_2	power	9	2	231
Leaf_BH_3	power	3	2	231
Focused_BH_original	fdp	0.2	2	231
Leaf_BH_1	fdp	0.3333333333333333	2	231
Leaf_BH_2	fdp	0	2	231
Leaf_BH_3	fdp	0	2	231
Focused_BH_original	power	4	2	244
Leaf_BH_1	power	2	2	244
Leaf_BH_2	power	6	2	244
Leaf_BH_3	power	1	2	244
Focused_BH_original	fdp	0.3333333333333333	2	244
Leaf_BH_1	fdp	0	2	244
Leaf_BH_2	fdp	0	2	244
Leaf_BH_3	fdp	0	2	244
Focused_BH_original	power	10	2.5	7
Leaf_BH_1	power	1	2.5	7
Leaf_BH_2	power	10	2.5	7
Leaf_BH_3	power	7	2.5	7
Focused_BH_original	fdp	0.23076923076923078	2.5	7
Leaf_BH_1	fdp	0	2.5	7
Leaf_BH_2	fdp	0	2.5	7
Leaf_BH_3	fdp	0.3	2.5	7
Focused_BH_original	power	9	2.5	20
Leaf_BH_1	power	3	2.5	20
Leaf_BH_2	power	10	2.5	20
Leaf_BH_3	power	4	2.5	20
Focused_BH_original	fdp	0.18181818181818182	2.5	20
Leaf_BH_1	fdp	0	2.5	20
Leaf_BH_2	fdp	0.23076923076923078	2.5	20
Leaf_BH_3	fdp	0	2.5	20
Focused_BH_original	power	10	2.5	33
Leaf_BH_1	power	3	2.5	33
Leaf_BH_2	power	10	2.5	33
Leaf_BH_3	power	7	2.5	33
Focused_BH_original	fdp	0.09090909090909091	2.5	33
Leaf_BH_1	fdp	0.25	2.5	33
Leaf_BH_2	fdp	0	2.5	33
Leaf_BH_3	fdp	0.125	2.5	33
Focused_BH_original	power	12	2.5	46
Leaf_BH_1	power	0	2.5	46
Leaf_BH_2	power	10	2.5	46
Leaf_BH_3	power	5	2.5	46
Focused_BH_original	fdp	0.07692307692307693	2.5	46
Leaf_BH_1	fdp	0	2.5	46
Leaf_BH_2	fdp	0.2857142857142857	2.5	46
Leaf_BH_3	fdp	0.16666666666666666	2.5	46
Focused_BH_original	power	11	2.5	59
Leaf_BH_1	power	8	2.5	59
Leaf_BH_2	power	10	2.5	59
Leaf_BH_3	power	7	2.5	59
Focused_BH_original	fdp	0.08333333333333333	2.5	59
Leaf_BH_1	fdp	0.1111111111111111	2.5	59
Leaf_BH_2	fdp	0.16666666666666666	2.5	59
Leaf_BH_3	fdp	0.36363636363636365	2.5	59
Focused_BH_original	power	10	2.5	72
Leaf_BH_1	power	5	2.5	72
Leaf_BH_2	power	10	2.5	72
Leaf_BH_3	power	7	2.5	72
Focused_BH_original	fdp	0.09090909090909091	2.5	72
Leaf_BH_1	fdp	0.16666666666666666	2.5	72
Leaf_BH_2	fdp	0.09090909090909091	2.5	72
Leaf_BH_3	fdp	0.2222222222222222	2.5	72
Focused_BH_original	power	10	2.5	85
Leaf_BH_1	power	3	2.5	85
Leaf_BH_2	power	10	2.5	85
Leaf_BH_3	power	6	2.5	85
Focused_BH_original	fdp	0.23076923076923078	2.5	85
Leaf_BH_1	fdp	0.25	2.5	85
Leaf_BH_2	fdp	0.16666666666666666	2.5	85
Leaf_BH_3	fdp	0	2.5	85
Focused_BH_original	power	9	2.5	98
Leaf_BH_1	power	2	2.5	98
Leaf_BH_2	power	10	2.5	98
Leaf_BH_3	power	7	2.5	98
Focused_BH_original	fdp	0.18181818181818182	2.5	98
Leaf_BH_1	fdp	0.3333333333333333	2.5	98
Leaf_BH_2	fdp	0	2.5	98
Leaf_BH_3	fdp	0	2.5	98
Focused_BH_original	power	11	2.5	111
Leaf_BH_1	power	5	2.5	111
Leaf_BH_2	power	10	2.5	111
Leaf_BH_3	power	6	2.5	111
Focused_BH_original	fdp	0.08333333333333333	2.5	111
Leaf_BH_1	fdp	0.16666666666666666	2.5	111
Leaf_BH_2	fdp	0	2.5	111
Leaf_BH_3	fdp	0	2.5	111
Focused_BH_original	power	10	2.5	124
Leaf_BH_1	power	2	2.5	124
Leaf_BH_2	power	10	2.5	124
Leaf_BH_3	power	6	2.5	124
Focused_BH_original	fdp	0.09090909090909091	2.5	124
Leaf_BH_1	fdp	0.3333333333333333	2.5	124
Leaf_BH_2	fdp	0.09090909090909091	2.5	124
Leaf_BH_3	fdp	0	2.5	124
Focused_BH_original	power	10	2.5	137
Leaf_BH_1	power	3	2.5	137
Leaf_BH_2	power	10	2.5	137
Leaf_BH_3	power	6	2.5	137
Focused_BH_original	fdp	0.09090909090909091	2.5	137
Leaf_BH_1	fdp	0.25	2.5	137
Leaf_BH_2	fdp	0.16666666666666666	2.5	137
Leaf_BH_3	fdp	0.25	2.5	137
Focused_BH_original	power	10	2.5	150
Leaf_BH_1	power	2	2.5	150
Leaf_BH_2	power	10	2.5	150
Leaf_BH_3	power	3	2.5	150
Focused_BH_original	fdp	0.09090909090909091	2.5	150
Leaf_BH_1	fdp	0	2.5	150
Leaf_BH_2	fdp	0.09090909090909091	2.5	150
Leaf_BH_3	fdp	0	2.5	150
Focused_BH_original	power	8	2.5	163
Leaf_BH_1	power	2	2.5	163
Leaf_BH_2	power	10	2.5	163
Leaf_BH_3	power	2	2.5	163
Focused_BH_original	fdp	0.3333333333333333	2.5	163
Leaf_BH_1	fdp	0.5	2.5	163
Leaf_BH_2	fdp	0.2857142857142857	2.5	163
Leaf_BH_3	fdp	0	2.5	163
Focused_BH_original	power	10	2.5	176
Leaf_BH_1	power	1	2.5	176
Leaf_BH_2	power	10	2.5	176
Leaf_BH_3	power	4	2.5	176
Focused_BH_original	fdp	0.16666666666666666	2.5	176
Leaf_BH_1	fdp	0	2.5	176
Leaf_BH_2	fdp	0.16666666666666666	2.5	176
Leaf_BH_3	fdp	0.2	2.5	176
Focused_BH_original	power	10	2.5	189
Leaf_BH_1	power	3	2.5	189
Leaf_BH_2	power	10	2.5	189
Leaf_BH_3	power	7	2.5	189
Focused_BH_original	fdp	0.09090909090909091	2.5	189
Leaf_BH_1	fdp	0	2.5	189
Leaf_BH_2	fdp	0.16666666666666666	2.5	189
Leaf_BH_3	fdp	0.2222222222222222	2.5	189
Focused_BH_original	power	11	2.5	202
Leaf_BH_1	power	0	2.5	202
Leaf_BH_2	power	10	2.5	202
Leaf_BH_3	power	7	2.5	202
Focused_BH_original	fdp	0	2.5	202
Leaf_BH_1	fdp	0	2.5	202
Leaf_BH_2	fdp	0.09090909090909091	2.5	202
Leaf_BH_3	fdp	0	2.5	202
Focused_BH_original	power	9	2.5	215
Leaf_BH_1	power	2	2.5	215
Leaf_BH_2	power	9	2.5	215
Leaf_BH_3	power	5	2.5	215
Focused_BH_original	fdp	0.1	2.5	215
Leaf_BH_1	fdp	0	2.5	215
Leaf_BH_2	fdp	0	2.5	215
Leaf_BH_3	fdp	0	2.5	215
Focused_BH_original	power	10	2.5	228
Leaf_BH_1	power	4	2.5	228
Leaf_BH_2	power	10	2.5	228
Leaf_BH_3	power	6	2.5	228
Focused_BH_original	fdp	0.09090909090909091	2.5	228
Leaf_BH_1	fdp	0	2.5	228
Leaf_BH_2	fdp	0.09090909090909091	2.5	228
Leaf_BH_3	fdp	0.14285714285714285	2.5	228
Focused_BH_original	power	11	2.5	241
Leaf_BH_1	power	6	2.5	241
Leaf_BH_2	power	10	2.5	241
Leaf_BH_3	power	7	2.5	241
Focused_BH_original	fdp	0.15384615384615385	2.5	241
Leaf_BH_1	fdp	0.14285714285714285	2.5	241
Leaf_BH_2	fdp	0	2.5	241
Leaf_BH_3	fdp	0.2222222222222222	2.5	241
Focused_BH_original	power	16	3	4
Leaf_BH_1	power	12	3	4
Leaf_BH_2	power	10	3	4
Leaf_BH_3	power	8	3	4
Focused_BH_original	fdp	0.058823529411764705	3	4
Leaf_BH_1	fdp	0.07692307692307693	3	4
Leaf_BH_2	fdp	0	3	4
Leaf_BH_3	fdp	0.1111111111111111	3	4
Focused_BH_original	power	17	3	17
Leaf_BH_1	power	17	3	17
Leaf_BH_2	power	10	3	17
Leaf_BH_3	power	8	3	17
Focused_BH_original	fdp	0.05555555555555555	3	17
Leaf_BH_1	fdp	0.05555555555555555	3	17
Leaf_BH_2	fdp	0	3	17
Leaf_BH_3	fdp	0.3333333333333333	3	17
Focused_BH_original	power	13	3	30
Leaf_BH_1	power	10	3	30
Leaf_BH_2	power	10	3	30
Leaf_BH_3	power	6	3	30
Focused_BH_original	fdp	0.07142857142857142	3	30
Leaf_BH_1	fdp	0	3	30
Leaf_BH_2	fdp	0	3	30
Leaf_BH_3	fdp	0	3	30
Focused_BH_original	power	13	3	43
Leaf_BH_1	power	10	3	43
Leaf_BH_2	power	10	3	43
Leaf_BH_3	power	7	3	43
Focused_BH_original	fdp	0	3	43
Leaf_BH_1	fdp	0	3	43
Leaf_BH_2	fdp	0.16666666666666666	3	43
Leaf_BH_3	fdp	0	3	43
Focused_BH_original	power	24	3	56
Leaf_BH_1	power	23	3	56
Leaf_BH_2	power	10	3	56
Leaf_BH_3	power	8	3	56
Focused_BH_original	fdp	0.14285714285714285	3	56
Leaf_BH_1	fdp	0.17857142857142858	3	56
Leaf_BH_2	fdp	0.09090909090909091	3	56
Leaf_BH_3	fdp	0.1111111111111111	3	56
Focused_BH_original	power	15	3	69
Leaf_BH_1	power	15	3	69
Leaf_BH_2	power	10	3	69
Leaf_BH_3	power	8	3	69
Focused_BH_original	fdp	0.11764705882352941	3	69
Leaf_BH_1	fdp	0.11764705882352941	3	69
Leaf_BH_2	fdp	0	3	69
Leaf_BH_3	fdp	0	3	69
Focused_BH_original	power	19	3	82
Leaf_BH_1	power	18	3	82
Leaf_BH_2	power	10	3	82
Leaf_BH_3	power	9	3	82
Focused_BH_original	fdp	0.09523809523809523	3	82
Leaf_BH_1	fdp	0.1	3	82
Leaf_BH_2	fdp	0.09090909090909091	3	82
Leaf_BH_3	fdp	0.1	3	82
Focused_BH_original	power	14	3	95
Leaf_BH_1	power	12	3	95
Leaf_BH_2	power	10	3	95
Leaf_BH_3	power	7	3	95
Focused_BH_original	fdp	0.2631578947368421	3	95
Leaf_BH_1	fdp	0.25	3	95
