method	metric	value	signal_strength	rep
Leaf_BH_3	power	1	1.5	40
Focused_BH_original	fdp	0	1.5	40
Leaf_BH_1	fdp	0	1.5	40
Leaf_BH_2	fdp	0	1.5	40
Leaf_BH_3	fdp	0	1.5	40
Focused_BH_original	power	0	1.5	53
Leaf_BH_1	power	0	1.5	53
Leaf_BH_2	power	4	1.5	53
Leaf_BH_3	power	0	1.5	53
Focused_BH_original	fdp	0	1.5	53
Leaf_BH_1	fdp	0	1.5	53
Leaf_BH_2	fdp	0	1.5	53
Leaf_BH_3	fdp	0	1.5	53
Focused_BH_original	power	6	1.5	66
Leaf_BH_1	power	0	1.5	66
Leaf_BH_2	power	7	1.5	66
Leaf_BH_3	power	0	1.5	66
Focused_BH_original	fdp	0	1.5	66
Leaf_BH_1	fdp	0	1.5	66
Leaf_BH_2	fdp	0	1.5	66
Leaf_BH_3	fdp	0	1.5	66
Focused_BH_original	power	0	1.5	79
Leaf_BH_1	power	0	1.5	79
Leaf_BH_2	power	0	1.5	79
Leaf_BH_3	power	0	1.5	79
Focused_BH_original	fdp	0	1.5	79
Leaf_BH_1	fdp	0	1.5	79
Leaf_BH_2	fdp	1	1.5	79
Leaf_BH_3	fdp	0	1.5	79
Focused_BH_original	power	0	1.5	92
Leaf_BH_1	power	0	1.5	92
Leaf_BH_2	power	0	1.5	92
Leaf_BH_3	power	0	1.5	92
Focused_BH_original	fdp	0	1.5	92
Leaf_BH_1	fdp	0	1.5	92
Leaf_BH_2	fdp	0	1.5	92
Leaf_BH_3	fdp	0	1.5	92
Focused_BH_original	power	2	1.5	105
Leaf_BH_1	power	1	1.5	105
Leaf_BH_2	power	2	1.5	105
Leaf_BH_3	power	2	1.5	105
Focused_BH_original	fdp	0	1.5	105
Leaf_BH_1	fdp	0	1.5	105
Leaf_BH_2	fdp	0.3333333333333333	1.5	105
Leaf_BH_3	fdp	0.3333333333333333	1.5	105
Focused_BH_original	power	0	1.5	118
Leaf_BH_1	power	0	1.5	118
Leaf_BH_2	power	2	1.5	118
Leaf_BH_3	power	0	1.5	118
Focused_BH_original	fdp	0	1.5	118
Leaf_BH_1	fdp	0	1.5	118
Leaf_BH_2	fdp	0	1.5	118
Leaf_BH_3	fdp	0	1.5	118
Focused_BH_original	power	0	1.5	131
Leaf_BH_1	power	0	1.5	131
Leaf_BH_2	power	6	1.5	131
Leaf_BH_3	power	1	1.5	131
Focused_BH_original	fdp	0	1.5	131
Leaf_BH_1	fdp	0	1.5	131
Leaf_BH_2	fdp	0	1.5	131
Leaf_BH_3	fdp	0	1.5	131
Focused_BH_original	power	0	1.5	144
Leaf_BH_1	power	0	1.5	144
Leaf_BH_2	power	2	1.5	144
Leaf_BH_3	power	0	1.5	144
Focused_BH_original	fdp	0	1.5	144
Leaf_BH_1	fdp	0	1.5	144
Leaf_BH_2	fdp	0.3333333333333333	1.5	144
Leaf_BH_3	fdp	0	1.5	144
Focused_BH_original	power	2	1.5	157
Leaf_BH_1	power	0	1.5	157
Leaf_BH_2	power	3	1.5	157
Leaf_BH_3	power	0	1.5	157
Focused_BH_original	fdp	0.3333333333333333	1.5	157
Leaf_BH_1	fdp	1	1.5	157
Leaf_BH_2	fdp	0	1.5	157
Leaf_BH_3	fdp	0	1.5	157
Focused_BH_original	power	0	1.5	170
Leaf_BH_1	power	0	1.5	170
Leaf_BH_2	power	4	1.5	170
Leaf_BH_3	power	0	1.5	170
Focused_BH_original	fdp	0	1.5	170
Leaf_BH_1	fdp	0	1.5	170
Leaf_BH_2	fdp	0.2	1.5	170
Leaf_BH_3	fdp	0	1.5	170
Focused_BH_original	power	0	1.5	183
Leaf_BH_1	power	0	1.5	183
Leaf_BH_2	power	4	1.5	183
Leaf_BH_3	power	1	1.5	183
Focused_BH_original	fdp	0	1.5	183
Leaf_BH_1	fdp	0	1.5	183
Leaf_BH_2	fdp	0.2	1.5	183
Leaf_BH_3	fdp	0	1.5	183
Focused_BH_original	power	2	1.5	196
Leaf_BH_1	power	1	1.5	196
Leaf_BH_2	power	4	1.5	196
Leaf_BH_3	power	2	1.5	196
Focused_BH_original	fdp	0.6	1.5	196
Leaf_BH_1	fdp	0.75	1.5	196
Leaf_BH_2	fdp	0.3333333333333333	1.5	196
Leaf_BH_3	fdp	0	1.5	196
Focused_BH_original	power	0	1.5	209
Leaf_BH_1	power	0	1.5	209
Leaf_BH_2	power	0	1.5	209
Leaf_BH_3	power	1	1.5	209
Focused_BH_original	fdp	0	1.5	209
Leaf_BH_1	fdp	0	1.5	209
Leaf_BH_2	fdp	0	1.5	209
Leaf_BH_3	fdp	0	1.5	209
Focused_BH_original	power	1	1.5	222
Leaf_BH_1	power	0	1.5	222
Leaf_BH_2	power	2	1.5	222
Leaf_BH_3	power	1	1.5	222
Focused_BH_original	fdp	0	1.5	222
Leaf_BH_1	fdp	0	1.5	222
Leaf_BH_2	fdp	0	1.5	222
Leaf_BH_3	fdp	0	1.5	222
Focused_BH_original	power	0	1.5	235
Leaf_BH_1	power	0	1.5	235
Leaf_BH_2	power	0	1.5	235
Leaf_BH_3	power	0	1.5	235
Focused_BH_original	fdp	1	1.5	235
Leaf_BH_1	fdp	1	1.5	235
Leaf_BH_2	fdp	0	1.5	235
Leaf_BH_3	fdp	0	1.5	235
Focused_BH_original	power	1	1.5	248
Leaf_BH_1	power	0	1.5	248
Leaf_BH_2	power	2	1.5	248
Leaf_BH_3	power	0	1.5	248
Focused_BH_original	fdp	0.5	1.5	248
Leaf_BH_1	fdp	1	1.5	248
Leaf_BH_2	fdp	0	1.5	248
Leaf_BH_3	fdp	0	1.5	248
Focused_BH_original	power	6	2	11
Leaf_BH_1	power	1	2	11
Leaf_BH_2	power	9	2	11
Leaf_BH_3	power	2	2	11
Focused_BH_original	fdp	0	2	11
Leaf_BH_1	fdp	0	2	11
Leaf_BH_2	fdp	0.18181818181818182	2	11
Leaf_BH_3	fdp	0	2	11
Focused_BH_original	power	9	2	24
Leaf_BH_1	power	2	2	24
Leaf_BH_2	power	9	2	24
Leaf_BH_3	power	5	2	24
Focused_BH_original	fdp	0	2	24
Leaf_BH_1	fdp	0	2	24
Leaf_BH_2	fdp	0.18181818181818182	2	24
Leaf_BH_3	fdp	0	2	24
Focused_BH_original	power	9	2	37
Leaf_BH_1	power	0	2	37
Leaf_BH_2	power	9	2	37
Leaf_BH_3	power	1	2	37
Focused_BH_original	fdp	0.3076923076923077	2	37
Leaf_BH_1	fdp	0	2	37
Leaf_BH_2	fdp	0.25	2	37
Leaf_BH_3	fdp	0	2	37
Focused_BH_original	power	7	2	50
Leaf_BH_1	power	0	2	50
Leaf_BH_2	power	7	2	50
Leaf_BH_3	power	0	2	50
Focused_BH_original	fdp	0	2	50
Leaf_BH_1	fdp	0	2	50
Leaf_BH_2	fdp	0.125	2	50
Leaf_BH_3	fdp	0	2	50
Focused_BH_original	power	5	2	63
Leaf_BH_1	power	1	2	63
Leaf_BH_2	power	7	2	63
Leaf_BH_3	power	3	2	63
Focused_BH_original	fdp	0	2	63
Leaf_BH_1	fdp	0	2	63
Leaf_BH_2	fdp	0.125	2	63
Leaf_BH_3	fdp	0	2	63
Focused_BH_original	power	9	2	76
Leaf_BH_1	power	0	2	76
Leaf_BH_2	power	9	2	76
Leaf_BH_3	power	2	2	76
Focused_BH_original	fdp	0	2	76
Leaf_BH_1	fdp	0	2	76
Leaf_BH_2	fdp	0	2	76
Leaf_BH_3	fdp	0	2	76
Focused_BH_original	power	5	2	89
Leaf_BH_1	power	0	2	89
Leaf_BH_2	power	7	2	89
Leaf_BH_3	power	4	2	89
Focused_BH_original	fdp	0	2	89
Leaf_BH_1	fdp	0	2	89
Leaf_BH_2	fdp	0.3	2	89
Leaf_BH_3	fdp	0	2	89
Focused_BH_original	power	10	2	102
Leaf_BH_1	power	0	2	102
Leaf_BH_2	power	10	2	102
Leaf_BH_3	power	5	2	102
Focused_BH_original	fdp	0	2	102
Leaf_BH_1	fdp	0	2	102
Leaf_BH_2	fdp	0	2	102
Leaf_BH_3	fdp	0	2	102
Focused_BH_original	power	7	2	115
Leaf_BH_1	power	1	2	115
Leaf_BH_2	power	9	2	115
Leaf_BH_3	power	3	2	115
Focused_BH_original	fdp	0.125	2	115
Leaf_BH_1	fdp	0.5	2	115
Leaf_BH_2	fdp	0.1	2	115
Leaf_BH_3	fdp	0	2	115
Focused_BH_original	power	6	2	128
Leaf_BH_1	power	0	2	128
Leaf_BH_2	power	9	2	128
Leaf_BH_3	power	4	2	128
Focused_BH_original	fdp	0	2	128
Leaf_BH_1	fdp	0	2	128
Leaf_BH_2	fdp	0.25	2	128
Leaf_BH_3	fdp	0.2	2	128
Focused_BH_original	power	6	2	141
Leaf_BH_1	power	2	2	141
Leaf_BH_2	power	8	2	141
Leaf_BH_3	power	4	2	141
Focused_BH_original	fdp	0	2	141
Leaf_BH_1	fdp	0	2	141
Leaf_BH_2	fdp	0.2	2	141
Leaf_BH_3	fdp	0.5	2	141
Focused_BH_original	power	9	2	154
Leaf_BH_1	power	0	2	154
Leaf_BH_2	power	9	2	154
Leaf_BH_3	power	3	2	154
Focused_BH_original	fdp	0.18181818181818182	2	154
Leaf_BH_1	fdp	0	2	154
Leaf_BH_2	fdp	0.25	2	154
Leaf_BH_3	fdp	0	2	154
Focused_BH_original	power	9	2	167
Leaf_BH_1	power	0	2	167
Leaf_BH_2	power	8	2	167
Leaf_BH_3	power	4	2	167
Focused_BH_original	fdp	0	2	167
Leaf_BH_1	fdp	0	2	167
Leaf_BH_2	fdp	0	2	167
Leaf_BH_3	fdp	0	2	167
Focused_BH_original	power	7	2	180
Leaf_BH_1	power	0	2	180
Leaf_BH_2	power	8	2	180
Leaf_BH_3	power	0	2	180
Focused_BH_original	fdp	0.125	2	180
Leaf_BH_1	fdp	0	2	180
Leaf_BH_2	fdp	0	2	180
Leaf_BH_3	fdp	0	2	180
Focused_BH_original	power	6	2	193
Leaf_BH_1	power	2	2	193
Leaf_BH_2	power	7	2	193
Leaf_BH_3	power	2	2	193
Focused_BH_original	fdp	0.14285714285714285	2	193
Leaf_BH_1	fdp	0.3333333333333333	2	193
Leaf_BH_2	fdp	0.125	2	193
Leaf_BH_3	fdp	0	2	193
Focused_BH_original	power	8	2	206
Leaf_BH_1	power	0	2	206
Leaf_BH_2	power	9	2	206
Leaf_BH_3	power	2	2	206
Focused_BH_original	fdp	0.1111111111111111	2	206
Leaf_BH_1	fdp	0	2	206
Leaf_BH_2	fdp	0	2	206
Leaf_BH_3	fdp	0	2	206
Focused_BH_original	power	4	2	219
Leaf_BH_1	power	0	2	219
Leaf_BH_2	power	8	2	219
Leaf_BH_3	power	1	2	219
Focused_BH_original	fdp	0	2	219
Leaf_BH_1	fdp	0	2	219
Leaf_BH_2	fdp	0	2	219
Leaf_BH_3	fdp	0	2	219
Focused_BH_original	power	5	2	232
Leaf_BH_1	power	0	2	232
Leaf_BH_2	power	6	2	232
Leaf_BH_3	power	3	2	232
Focused_BH_original	fdp	0	2	232
Leaf_BH_1	fdp	0	2	232
Leaf_BH_2	fdp	0	2	232
Leaf_BH_3	fdp	0.25	2	232
Focused_BH_original	power	7	2	245
Leaf_BH_1	power	0	2	245
Leaf_BH_2	power	9	2	245
Leaf_BH_3	power	1	2	245
Focused_BH_original	fdp	0.125	2	245
Leaf_BH_1	fdp	0	2	245
Leaf_BH_2	fdp	0.1	2	245
Leaf_BH_3	fdp	0	2	245
Focused_BH_original	power	10	2.5	8
Leaf_BH_1	power	3	2.5	8
Leaf_BH_2	power	10	2.5	8
Leaf_BH_3	power	6	2.5	8
Focused_BH_original	fdp	0	2.5	8
Leaf_BH_1	fdp	0	2.5	8
Leaf_BH_2	fdp	0.09090909090909091	2.5	8
Leaf_BH_3	fdp	0.14285714285714285	2.5	8
Focused_BH_original	power	9	2.5	21
Leaf_BH_1	power	0	2.5	21
Leaf_BH_2	power	10	2.5	21
Leaf_BH_3	power	6	2.5	21
Focused_BH_original	fdp	0.1	2.5	21
Leaf_BH_1	fdp	1	2.5	21
Leaf_BH_2	fdp	0.09090909090909091	2.5	21
Leaf_BH_3	fdp	0	2.5	21
Focused_BH_original	power	10	2.5	34
Leaf_BH_1	power	8	2.5	34
Leaf_BH_2	power	10	2.5	34
Leaf_BH_3	power	6	2.5	34
Focused_BH_original	fdp	0.09090909090909091	2.5	34
Leaf_BH_1	fdp	0.1111111111111111	2.5	34
Leaf_BH_2	fdp	0.09090909090909091	2.5	34
Leaf_BH_3	fdp	0	2.5	34
Focused_BH_original	power	8	2.5	47
Leaf_BH_1	power	1	2.5	47
Leaf_BH_2	power	10	2.5	47
Leaf_BH_3	power	2	2.5	47
Focused_BH_original	fdp	0.1111111111111111	2.5	47
Leaf_BH_1	fdp	0	2.5	47
Leaf_BH_2	fdp	0	2.5	47
Leaf_BH_3	fdp	0	2.5	47
Focused_BH_original	power	10	2.5	60
Leaf_BH_1	power	2	2.5	60
Leaf_BH_2	power	10	2.5	60
Leaf_BH_3	power	7	2.5	60
Focused_BH_original	fdp	0.09090909090909091	2.5	60
Leaf_BH_1	fdp	0	2.5	60
Leaf_BH_2	fdp	0.16666666666666666	2.5	60
Leaf_BH_3	fdp	0.125	2.5	60
Focused_BH_original	power	12	2.5	73
Leaf_BH_1	power	3	2.5	73
Leaf_BH_2	power	10	2.5	73
Leaf_BH_3	power	6	2.5	73
Focused_BH_original	fdp	0	2.5	73
Leaf_BH_1	fdp	0	2.5	73
Leaf_BH_2	fdp	0	2.5	73
Leaf_BH_3	fdp	0.14285714285714285	2.5	73
Focused_BH_original	power	13	2.5	86
Leaf_BH_1	power	8	2.5	86
Leaf_BH_2	power	10	2.5	86
Leaf_BH_3	power	3	2.5	86
Focused_BH_original	fdp	0.13333333333333333	2.5	86
Leaf_BH_1	fdp	0.1111111111111111	2.5	86
Leaf_BH_2	fdp	0.16666666666666666	2.5	86
Leaf_BH_3	fdp	0	2.5	86
Focused_BH_original	power	11	2.5	99
Leaf_BH_1	power	2	2.5	99
Leaf_BH_2	power	10	2.5	99
Leaf_BH_3	power	6	2.5	99
Focused_BH_original	fdp	0.15384615384615385	2.5	99
Leaf_BH_1	fdp	0	2.5	99
Leaf_BH_2	fdp	0	2.5	99
Leaf_BH_3	fdp	0	2.5	99
Focused_BH_original	power	12	2.5	112
Leaf_BH_1	power	1	2.5	112
Leaf_BH_2	power	10	2.5	112
Leaf_BH_3	power	7	2.5	112
Focused_BH_original	fdp	0.14285714285714285	2.5	112
Leaf_BH_1	fdp	0.5	2.5	112
Leaf_BH_2	fdp	0.09090909090909091	2.5	112
Leaf_BH_3	fdp	0.2222222222222222	2.5	112
Focused_BH_original	power	9	2.5	125
Leaf_BH_1	power	2	2.5	125
Leaf_BH_2	power	9	2.5	125
Leaf_BH_3	power	4	2.5	125
Focused_BH_original	fdp	0.25	2.5	125
Leaf_BH_1	fdp	0.3333333333333333	2.5	125
Leaf_BH_2	fdp	0.1	2.5	125
Leaf_BH_3	fdp	0	2.5	125
Focused_BH_original	power	11	2.5	138
Leaf_BH_1	power	5	2.5	138
Leaf_BH_2	power	10	2.5	138
Leaf_BH_3	power	6	2.5	138
Focused_BH_original	fdp	0.15384615384615385	2.5	138
Leaf_BH_1	fdp	0	2.5	138
Leaf_BH_2	fdp	0.16666666666666666	2.5	138
Leaf_BH_3	fdp	0.14285714285714285	2.5	138
Focused_BH_original	power	10	2.5	151
Leaf_BH_1	power	4	2.5	151
Leaf_BH_2	power	9	2.5	151
Leaf_BH_3	power	5	2.5	151
Focused_BH_original	fdp	0	2.5	151
Leaf_BH_1	fdp	0	2.5	151
Leaf_BH_2	fdp	0.18181818181818182	2.5	151
Leaf_BH_3	fdp	0	2.5	151
Focused_BH_original	power	10	2.5	164
Leaf_BH_1	power	5	2.5	164
Leaf_BH_2	power	9	2.5	164
Leaf_BH_3	power	6	2.5	164
Focused_BH_original	fdp	0	2.5	164
Leaf_BH_1	fdp	0	2.5	164
Leaf_BH_2	fdp	0.18181818181818182	2.5	164
Leaf_BH_3	fdp	0	2.5	164
Focused_BH_original	power	10	2.5	177
Leaf_BH_1	power	1	2.5	177
Leaf_BH_2	power	10	2.5	177
Leaf_BH_3	power	6	2.5	177
Focused_BH_original	fdp	0.09090909090909091	2.5	177
Leaf_BH_1	fdp	0	2.5	177
Leaf_BH_2	fdp	0.23076923076923078	2.5	177
Leaf_BH_3	fdp	0.14285714285714285	2.5	177
Focused_BH_original	power	10	2.5	190
Leaf_BH_1	power	6	2.5	190
Leaf_BH_2	power	10	2.5	190
Leaf_BH_3	power	6	2.5	190
Focused_BH_original	fdp	0	2.5	190
Leaf_BH_1	fdp	0	2.5	190
Leaf_BH_2	fdp	0.23076923076923078	2.5	190
Leaf_BH_3	fdp	0.14285714285714285	2.5	190
Focused_BH_original	power	11	2.5	203
Leaf_BH_1	power	1	2.5	203
Leaf_BH_2	power	10	2.5	203
Leaf_BH_3	power	8	2.5	203
Focused_BH_original	fdp	0	2.5	203
Leaf_BH_1	fdp	0	2.5	203
Leaf_BH_2	fdp	0	2.5	203
Leaf_BH_3	fdp	0.2727272727272727	2.5	203
Focused_BH_original	power	11	2.5	216
Leaf_BH_1	power	5	2.5	216
Leaf_BH_2	power	10	2.5	216
Leaf_BH_3	power	7	2.5	216
Focused_BH_original	fdp	0	2.5	216
Leaf_BH_1	fdp	0	2.5	216
Leaf_BH_2	fdp	0	2.5	216
Leaf_BH_3	fdp	0.125	2.5	216
Focused_BH_original	power	9	2.5	229
Leaf_BH_1	power	4	2.5	229
Leaf_BH_2	power	10	2.5	229
Leaf_BH_3	power	5	2.5	229
Focused_BH_original	fdp	0.1	2.5	229
Leaf_BH_1	fdp	0.2	2.5	229
Leaf_BH_2	fdp	0.09090909090909091	2.5	229
Leaf_BH_3	fdp	0.16666666666666666	2.5	229
Focused_BH_original	power	11	2.5	242
Leaf_BH_1	power	0	2.5	242
Leaf_BH_2	power	10	2.5	242
Leaf_BH_3	power	6	2.5	242
Focused_BH_original	fdp	0	2.5	242
Leaf_BH_1	fdp	0	2.5	242
Leaf_BH_2	fdp	0.09090909090909091	2.5	242
Leaf_BH_3	fdp	0.25	2.5	242
Focused_BH_original	power	12	3	5
Leaf_BH_1	power	5	3	5
Leaf_BH_2	power	10	3	5
Leaf_BH_3	power	8	3	5
Focused_BH_original	fdp	0	3	5
Leaf_BH_1	fdp	0	3	5
Leaf_BH_2	fdp	0.09090909090909091	3	5
Leaf_BH_3	fdp	0.1111111111111111	3	5
Focused_BH_original	power	19	3	18
Leaf_BH_1	power	18	3	18
Leaf_BH_2	power	10	3	18
Leaf_BH_3	power	9	3	18
Focused_BH_original	fdp	0.05	3	18
Leaf_BH_1	fdp	0.05263157894736842	3	18
Leaf_BH_2	fdp	0	3	18
Leaf_BH_3	fdp	0.25	3	18
Focused_BH_original	power	15	3	31
Leaf_BH_1	power	11	3	31
Leaf_BH_2	power	10	3	31
Leaf_BH_3	power	8	3	31
Focused_BH_original	fdp	0.16666666666666666	3	31
Leaf_BH_1	fdp	0.08333333333333333	3	31
Leaf_BH_2	fdp	0.16666666666666666	3	31
Leaf_BH_3	fdp	0.2727272727272727	3	31
Focused_BH_original	power	16	3	44
Leaf_BH_1	power	11	3	44
Leaf_BH_2	power	10	3	44
Leaf_BH_3	power	8	3	44
Focused_BH_original	fdp	0.15789473684210525	3	44
Leaf_BH_1	fdp	0	3	44
Leaf_BH_2	fdp	0.16666666666666666	3	44
Leaf_BH_3	fdp	0	3	44
Focused_BH_original	power	11	3	57
Leaf_BH_1	power	8	3	57
Leaf_BH_2	power	10	3	57
Leaf_BH_3	power	6	3	57
Focused_BH_original	fdp	0.15384615384615385	3	57
Leaf_BH_1	fdp	0.2	3	57
Leaf_BH_2	fdp	0.09090909090909091	3	57
Leaf_BH_3	fdp	0	3	57
Focused_BH_original	power	19	3	70
Leaf_BH_1	power	16	3	70
Leaf_BH_2	power	10	3	70
Leaf_BH_3	power	8	3	70
Focused_BH_original	fdp	0.17391304347826086	3	70
Leaf_BH_1	fdp	0.15789473684210525	3	70
Leaf_BH_2	fdp	0.2857142857142857	3	70
Leaf_BH_3	fdp	0.1111111111111111	3	70
Focused_BH_original	power	15	3	83
Leaf_BH_1	power	14	3	83
Leaf_BH_2	power	10	3	83
Leaf_BH_3	power	8	3	83
Focused_BH_original	fdp	0.11764705882352941	3	83
Leaf_BH_1	fdp	0.125	3	83
Leaf_BH_2	fdp	0	3	83
Leaf_BH_3	fdp	0.1111111111111111	3	83
Focused_BH_original	power	14	3	96
Leaf_BH_1	power	13	3	96
Leaf_BH_2	power	10	3	96
Leaf_BH_3	power	6	3	96
Focused_BH_original	fdp	0.125	3	96
Leaf_BH_1	fdp	0.13333333333333333	3	96
Leaf_BH_2	fdp	0	3	96
Leaf_BH_3	fdp	0.25	3	96
Focused_BH_original	power	16	3	109
Leaf_BH_1	power	15	3	109
Leaf_BH_2	power	10	3	109
