method	metric	value	signal_strength	rep
Leaf_BH_1	power	1	2	27
Leaf_BH_2	power	9	2	27
Leaf_BH_3	power	4	2	27
Focused_BH_original	fdp	0	2	27
Leaf_BH_1	fdp	0	2	27
Leaf_BH_2	fdp	0.25	2	27
Leaf_BH_3	fdp	0.2	2	27
Focused_BH_original	power	9	2	40
Leaf_BH_1	power	0	2	40
Leaf_BH_2	power	9	2	40
Leaf_BH_3	power	5	2	40
Focused_BH_original	fdp	0	2	40
Leaf_BH_1	fdp	0	2	40
Leaf_BH_2	fdp	0	2	40
Leaf_BH_3	fdp	0	2	40
Focused_BH_original	power	5	2	53
Leaf_BH_1	power	2	2	53
Leaf_BH_2	power	8	2	53
Leaf_BH_3	power	0	2	53
Focused_BH_original	fdp	0	2	53
Leaf_BH_1	fdp	0	2	53
Leaf_BH_2	fdp	0	2	53
Leaf_BH_3	fdp	0	2	53
Focused_BH_original	power	7	2	66
Leaf_BH_1	power	0	2	66
Leaf_BH_2	power	9	2	66
Leaf_BH_3	power	1	2	66
Focused_BH_original	fdp	0.125	2	66
Leaf_BH_1	fdp	0	2	66
Leaf_BH_2	fdp	0.18181818181818182	2	66
Leaf_BH_3	fdp	0	2	66
Focused_BH_original	power	5	2	79
Leaf_BH_1	power	0	2	79
Leaf_BH_2	power	10	2	79
Leaf_BH_3	power	0	2	79
Focused_BH_original	fdp	0.16666666666666666	2	79
Leaf_BH_1	fdp	0	2	79
Leaf_BH_2	fdp	0.23076923076923078	2	79
Leaf_BH_3	fdp	0	2	79
Focused_BH_original	power	9	2	92
Leaf_BH_1	power	0	2	92
Leaf_BH_2	power	9	2	92
Leaf_BH_3	power	0	2	92
Focused_BH_original	fdp	0.1	2	92
Leaf_BH_1	fdp	0	2	92
Leaf_BH_2	fdp	0	2	92
Leaf_BH_3	fdp	0	2	92
Focused_BH_original	power	7	2	105
Leaf_BH_1	power	2	2	105
Leaf_BH_2	power	7	2	105
Leaf_BH_3	power	3	2	105
Focused_BH_original	fdp	0.3	2	105
Leaf_BH_1	fdp	0.5	2	105
Leaf_BH_2	fdp	0	2	105
Leaf_BH_3	fdp	0.25	2	105
Focused_BH_original	power	6	2	118
Leaf_BH_1	power	1	2	118
Leaf_BH_2	power	7	2	118
Leaf_BH_3	power	2	2	118
Focused_BH_original	fdp	0	2	118
Leaf_BH_1	fdp	0	2	118
Leaf_BH_2	fdp	0.125	2	118
Leaf_BH_3	fdp	0	2	118
Focused_BH_original	power	6	2	131
Leaf_BH_1	power	1	2	131
Leaf_BH_2	power	10	2	131
Leaf_BH_3	power	4	2	131
Focused_BH_original	fdp	0	2	131
Leaf_BH_1	fdp	0	2	131
Leaf_BH_2	fdp	0.16666666666666666	2	131
Leaf_BH_3	fdp	0	2	131
Focused_BH_original	power	6	2	144
Leaf_BH_1	power	3	2	144
Leaf_BH_2	power	7	2	144
Leaf_BH_3	power	2	2	144
Focused_BH_original	fdp	0	2	144
Leaf_BH_1	fdp	0	2	144
Leaf_BH_2	fdp	0.125	2	144
Leaf_BH_3	fdp	0	2	144
Focused_BH_original	power	6	2	157
Leaf_BH_1	power	3	2	157
Leaf_BH_2	power	9	2	157
Leaf_BH_3	power	2	2	157
Focused_BH_original	fdp	0.25	2	157
Leaf_BH_1	fdp	0.4	2	157
Leaf_BH_2	fdp	0.1	2	157
Leaf_BH_3	fdp	0.3333333333333333	2	157
Focused_BH_original	power	6	2	170
Leaf_BH_1	power	0	2	170
Leaf_BH_2	power	7	2	170
Leaf_BH_3	power	4	2	170
Focused_BH_original	fdp	0	2	170
Leaf_BH_1	fdp	0	2	170
Leaf_BH_2	fdp	0	2	170
Leaf_BH_3	fdp	0.2	2	170
Focused_BH_original	power	8	2	183
Leaf_BH_1	power	4	2	183
Leaf_BH_2	power	9	2	183
Leaf_BH_3	power	6	2	183
Focused_BH_original	fdp	0.3333333333333333	2	183
Leaf_BH_1	fdp	0.5	2	183
Leaf_BH_2	fdp	0.3076923076923077	2	183
Leaf_BH_3	fdp	0.3333333333333333	2	183
Focused_BH_original	power	8	2	196
Leaf_BH_1	power	0	2	196
Leaf_BH_2	power	10	2	196
Leaf_BH_3	power	2	2	196
Focused_BH_original	fdp	0.1111111111111111	2	196
Leaf_BH_1	fdp	0	2	196
Leaf_BH_2	fdp	0.16666666666666666	2	196
Leaf_BH_3	fdp	0	2	196
Focused_BH_original	power	6	2	209
Leaf_BH_1	power	1	2	209
Leaf_BH_2	power	7	2	209
Leaf_BH_3	power	0	2	209
Focused_BH_original	fdp	0	2	209
Leaf_BH_1	fdp	0	2	209
Leaf_BH_2	fdp	0.3	2	209
Leaf_BH_3	fdp	0	2	209
Focused_BH_original	power	9	2	222
Leaf_BH_1	power	3	2	222
Leaf_BH_2	power	9	2	222
Leaf_BH_3	power	3	2	222
Focused_BH_original	fdp	0.3076923076923077	2	222
Leaf_BH_1	fdp	0.5714285714285714	2	222
Leaf_BH_2	fdp	0.25	2	222
Leaf_BH_3	fdp	0.25	2	222
Focused_BH_original	power	7	2	235
Leaf_BH_1	power	0	2	235
Leaf_BH_2	power	9	2	235
Leaf_BH_3	power	3	2	235
Focused_BH_original	fdp	0.36363636363636365	2	235
Leaf_BH_1	fdp	0	2	235
Leaf_BH_2	fdp	0	2	235
Leaf_BH_3	fdp	0.25	2	235
Focused_BH_original	power	7	2	248
Leaf_BH_1	power	0	2	248
Leaf_BH_2	power	9	2	248
Leaf_BH_3	power	5	2	248
Focused_BH_original	fdp	0	2	248
Leaf_BH_1	fdp	0	2	248
Leaf_BH_2	fdp	0	2	248
Leaf_BH_3	fdp	0.2857142857142857	2	248
Focused_BH_original	power	10	2.5	11
Leaf_BH_1	power	4	2.5	11
Leaf_BH_2	power	10	2.5	11
Leaf_BH_3	power	7	2.5	11
Focused_BH_original	fdp	0	2.5	11
Leaf_BH_1	fdp	0	2.5	11
Leaf_BH_2	fdp	0.09090909090909091	2.5	11
Leaf_BH_3	fdp	0.125	2.5	11
Focused_BH_original	power	10	2.5	24
Leaf_BH_1	power	0	2.5	24
Leaf_BH_2	power	10	2.5	24
Leaf_BH_3	power	5	2.5	24
Focused_BH_original	fdp	0	2.5	24
Leaf_BH_1	fdp	0	2.5	24
Leaf_BH_2	fdp	0	2.5	24
Leaf_BH_3	fdp	0	2.5	24
Focused_BH_original	power	10	2.5	37
Leaf_BH_1	power	6	2.5	37
Leaf_BH_2	power	9	2.5	37
Leaf_BH_3	power	6	2.5	37
Focused_BH_original	fdp	0.09090909090909091	2.5	37
Leaf_BH_1	fdp	0.14285714285714285	2.5	37
Leaf_BH_2	fdp	0	2.5	37
Leaf_BH_3	fdp	0	2.5	37
Focused_BH_original	power	11	2.5	50
Leaf_BH_1	power	3	2.5	50
Leaf_BH_2	power	10	2.5	50
Leaf_BH_3	power	6	2.5	50
Focused_BH_original	fdp	0	2.5	50
Leaf_BH_1	fdp	0	2.5	50
Leaf_BH_2	fdp	0.2857142857142857	2.5	50
Leaf_BH_3	fdp	0	2.5	50
Focused_BH_original	power	12	2.5	63
Leaf_BH_1	power	0	2.5	63
Leaf_BH_2	power	10	2.5	63
Leaf_BH_3	power	8	2.5	63
Focused_BH_original	fdp	0.14285714285714285	2.5	63
Leaf_BH_1	fdp	0	2.5	63
Leaf_BH_2	fdp	0	2.5	63
Leaf_BH_3	fdp	0.2	2.5	63
Focused_BH_original	power	13	2.5	76
Leaf_BH_1	power	6	2.5	76
Leaf_BH_2	power	10	2.5	76
Leaf_BH_3	power	7	2.5	76
Focused_BH_original	fdp	0.3157894736842105	2.5	76
Leaf_BH_1	fdp	0.4	2.5	76
Leaf_BH_2	fdp	0	2.5	76
Leaf_BH_3	fdp	0.2222222222222222	2.5	76
Focused_BH_original	power	7	2.5	89
Leaf_BH_1	power	4	2.5	89
Leaf_BH_2	power	8	2.5	89
Leaf_BH_3	power	5	2.5	89
Focused_BH_original	fdp	0	2.5	89
Leaf_BH_1	fdp	0	2.5	89
Leaf_BH_2	fdp	0.1111111111111111	2.5	89
Leaf_BH_3	fdp	0.16666666666666666	2.5	89
Focused_BH_original	power	9	2.5	102
Leaf_BH_1	power	5	2.5	102
Leaf_BH_2	power	9	2.5	102
Leaf_BH_3	power	4	2.5	102
Focused_BH_original	fdp	0.1	2.5	102
Leaf_BH_1	fdp	0.16666666666666666	2.5	102
Leaf_BH_2	fdp	0.1	2.5	102
Leaf_BH_3	fdp	0	2.5	102
Focused_BH_original	power	10	2.5	115
Leaf_BH_1	power	2	2.5	115
Leaf_BH_2	power	10	2.5	115
Leaf_BH_3	power	6	2.5	115
Focused_BH_original	fdp	0	2.5	115
Leaf_BH_1	fdp	0	2.5	115
Leaf_BH_2	fdp	0	2.5	115
Leaf_BH_3	fdp	0.14285714285714285	2.5	115
Focused_BH_original	power	11	2.5	128
Leaf_BH_1	power	4	2.5	128
Leaf_BH_2	power	10	2.5	128
Leaf_BH_3	power	5	2.5	128
Focused_BH_original	fdp	0.08333333333333333	2.5	128
Leaf_BH_1	fdp	0	2.5	128
Leaf_BH_2	fdp	0	2.5	128
Leaf_BH_3	fdp	0	2.5	128
Focused_BH_original	power	10	2.5	141
Leaf_BH_1	power	5	2.5	141
Leaf_BH_2	power	9	2.5	141
Leaf_BH_3	power	6	2.5	141
Focused_BH_original	fdp	0.16666666666666666	2.5	141
Leaf_BH_1	fdp	0.16666666666666666	2.5	141
Leaf_BH_2	fdp	0.25	2.5	141
Leaf_BH_3	fdp	0.25	2.5	141
Focused_BH_original	power	11	2.5	154
Leaf_BH_1	power	4	2.5	154
Leaf_BH_2	power	10	2.5	154
Leaf_BH_3	power	5	2.5	154
Focused_BH_original	fdp	0.08333333333333333	2.5	154
Leaf_BH_1	fdp	0.2	2.5	154
Leaf_BH_2	fdp	0.09090909090909091	2.5	154
Leaf_BH_3	fdp	0.375	2.5	154
Focused_BH_original	power	11	2.5	167
Leaf_BH_1	power	6	2.5	167
Leaf_BH_2	power	10	2.5	167
Leaf_BH_3	power	7	2.5	167
Focused_BH_original	fdp	0	2.5	167
Leaf_BH_1	fdp	0	2.5	167
Leaf_BH_2	fdp	0.09090909090909091	2.5	167
Leaf_BH_3	fdp	0.2222222222222222	2.5	167
Focused_BH_original	power	11	2.5	180
Leaf_BH_1	power	8	2.5	180
Leaf_BH_2	power	10	2.5	180
Leaf_BH_3	power	5	2.5	180
Focused_BH_original	fdp	0.08333333333333333	2.5	180
Leaf_BH_1	fdp	0.1111111111111111	2.5	180
Leaf_BH_2	fdp	0	2.5	180
Leaf_BH_3	fdp	0.2857142857142857	2.5	180
Focused_BH_original	power	9	2.5	193
Leaf_BH_1	power	4	2.5	193
Leaf_BH_2	power	8	2.5	193
Leaf_BH_3	power	6	2.5	193
Focused_BH_original	fdp	0.1	2.5	193
Leaf_BH_1	fdp	0	2.5	193
Leaf_BH_2	fdp	0	2.5	193
Leaf_BH_3	fdp	0.45454545454545453	2.5	193
Focused_BH_original	power	11	2.5	206
Leaf_BH_1	power	1	2.5	206
Leaf_BH_2	power	10	2.5	206
Leaf_BH_3	power	5	2.5	206
Focused_BH_original	fdp	0.08333333333333333	2.5	206
Leaf_BH_1	fdp	0	2.5	206
Leaf_BH_2	fdp	0.09090909090909091	2.5	206
Leaf_BH_3	fdp	0	2.5	206
Focused_BH_original	power	9	2.5	219
Leaf_BH_1	power	0	2.5	219
Leaf_BH_2	power	10	2.5	219
Leaf_BH_3	power	6	2.5	219
Focused_BH_original	fdp	0	2.5	219
Leaf_BH_1	fdp	0	2.5	219
Leaf_BH_2	fdp	0.2857142857142857	2.5	219
Leaf_BH_3	fdp	0	2.5	219
Focused_BH_original	power	11	2.5	232
Leaf_BH_1	power	3	2.5	232
Leaf_BH_2	power	10	2.5	232
Leaf_BH_3	power	6	2.5	232
Focused_BH_original	fdp	0	2.5	232
Leaf_BH_1	fdp	0	2.5	232
Leaf_BH_2	fdp	0	2.5	232
Leaf_BH_3	fdp	0.25	2.5	232
Focused_BH_original	power	10	2.5	245
Leaf_BH_1	power	2	2.5	245
Leaf_BH_2	power	10	2.5	245
Leaf_BH_3	power	7	2.5	245
Focused_BH_original	fdp	0.09090909090909091	2.5	245
Leaf_BH_1	fdp	0	2.5	245
Leaf_BH_2	fdp	0.16666666666666666	2.5	245
Leaf_BH_3	fdp	0.125	2.5	245
Focused_BH_original	power	22	3	8
Leaf_BH_1	power	21	3	8
Leaf_BH_2	power	10	3	8
Leaf_BH_3	power	8	3	8
Focused_BH_original	fdp	0.043478260869565216	3	8
Leaf_BH_1	fdp	0.045454545454545456	3	8
Leaf_BH_2	fdp	0.09090909090909091	3	8
Leaf_BH_3	fdp	0.2	3	8
Focused_BH_original	power	16	3	21
Leaf_BH_1	power	15	3	21
Leaf_BH_2	power	10	3	21
Leaf_BH_3	power	7	3	21
Focused_BH_original	fdp	0.15789473684210525	3	21
Leaf_BH_1	fdp	0.16666666666666666	3	21
Leaf_BH_2	fdp	0	3	21
Leaf_BH_3	fdp	0	3	21
Focused_BH_original	power	11	3	34
Leaf_BH_1	power	6	3	34
Leaf_BH_2	power	10	3	34
Leaf_BH_3	power	7	3	34
Focused_BH_original	fdp	0.08333333333333333	3	34
Leaf_BH_1	fdp	0.14285714285714285	3	34
Leaf_BH_2	fdp	0.09090909090909091	3	34
Leaf_BH_3	fdp	0	3	34
Focused_BH_original	power	15	3	47
Leaf_BH_1	power	13	3	47
Leaf_BH_2	power	10	3	47
Leaf_BH_3	power	9	3	47
Focused_BH_original	fdp	0	3	47
Leaf_BH_1	fdp	0	3	47
Leaf_BH_2	fdp	0.09090909090909091	3	47
Leaf_BH_3	fdp	0.1	3	47
Focused_BH_original	power	17	3	60
Leaf_BH_1	power	16	3	60
Leaf_BH_2	power	10	3	60
Leaf_BH_3	power	9	3	60
Focused_BH_original	fdp	0.05555555555555555	3	60
Leaf_BH_1	fdp	0	3	60
Leaf_BH_2	fdp	0.16666666666666666	3	60
Leaf_BH_3	fdp	0	3	60
Focused_BH_original	power	12	3	73
Leaf_BH_1	power	9	3	73
Leaf_BH_2	power	10	3	73
Leaf_BH_3	power	9	3	73
Focused_BH_original	fdp	0.07692307692307693	3	73
Leaf_BH_1	fdp	0.1	3	73
Leaf_BH_2	fdp	0	3	73
Leaf_BH_3	fdp	0	3	73
Focused_BH_original	power	12	3	86
Leaf_BH_1	power	5	3	86
Leaf_BH_2	power	10	3	86
Leaf_BH_3	power	7	3	86
Focused_BH_original	fdp	0	3	86
Leaf_BH_1	fdp	0	3	86
Leaf_BH_2	fdp	0.16666666666666666	3	86
Leaf_BH_3	fdp	0.125	3	86
Focused_BH_original	power	14	3	99
Leaf_BH_1	power	11	3	99
Leaf_BH_2	power	10	3	99
Leaf_BH_3	power	6	3	99
Focused_BH_original	fdp	0.06666666666666667	3	99
Leaf_BH_1	fdp	0.08333333333333333	3	99
Leaf_BH_2	fdp	0.16666666666666666	3	99
Leaf_BH_3	fdp	0.14285714285714285	3	99
Focused_BH_original	power	11	3	112
Leaf_BH_1	power	6	3	112
