pvalue	V_permutation
0	0
2.3143081772079312e-4	1
5.09287798317441e-4	2
5.305680836155122e-4	3
5.456230232659955e-4	4
5.996578819667511e-4	5
6.6310789352913e-4	6
7.975369638008042e-4	7
8.595871653034282e-4	8
9.359293662927207e-4	9
0.0010238621096814158	10
0.0010315152779741823	11
0.0010361585395557433	12
0.001044960019590093	12
0.0010489001131536162	13
0.0011844019993689765	14
0.0012315876460284223	15
0.0012549872159142842	15
0.001340985104563711	16
0.0013483762226220726	17
0.0014410846739148638	18
0.0014778512280440041	18
0.0015217224904186045	19
0.001647361912970619	20
0.0016600887760177558	21
0.0016647932086809563	22
0.0016672916213182917	23
0.0017144623501388358	24
0.0017496705992470487	24
0.0017558822713611417	25
0.0017687995844252174	26
0.0017856190196885455	27
0.0018043601419739366	28
0.0019121138973230414	29
0.0019202193204660475	30
0.0020253416124685923	31
0.0020334854608046156	32
0.0021076464794755915	33
0.0021789905835950547	34
0.002184939225726942	35
0.002308722579606575	36
0.0023421123500799762	37
0.0023453194352313586	38
0.0024021427827826693	38
0.0024097720166321775	39
0.002425096969669196	40
0.0025291340538670113	40
0.002662496083598924	41
0.0027264473717480992	42
0.0027619692585653154	43
0.0028939319120391293	44
0.0028993707701093488	45
0.0029111115991323827	46
0.0029694427181846707	47
0.003027527934589383	48
0.0030669044476872138	49
0.003144930348119805	50
0.003210160183775186	51
0.003234279060305081	51
0.003247748431848935	52
0.0033121541708442982	53
0.0033126002412011742	54
0.0033297395430709194	55
0.0033474194107333587	56
0.003348492389196107	57
0.003407052540208463	58
0.003442178025103495	59
0.0034547491151793986	60
0.0034547854450689384	61
0.0034666312188765857	62
0.003478113164949948	63
0.0034905805509703	64
0.0035218104917152963	65
0.003523235274716209	66
0.0035599687562960537	67
0.0035803319413939536	68
0.0035815279647848364	69
0.0036741339837614256	70
0.0037437151971593343	71
0.0038917100243577303	72
0.003914670576324336	73
0.0039460408942792995	74
0.0039525892326187735	74
0.0039813872143898985	75
0.004006724217629937	76
0.004161408353466344	77
0.0041631326733248064	78
0.004191754245738259	79
0.004354568924340947	80
0.004499533400218031	81
0.004529159503589234	82
0.004574307171000139	82
0.004580093973358678	82
0.004589181215772351	83
0.0046030213932268796	83
0.0046030213932268796	84
0.004612537085443963	85
0.004730319223646842	86
0.004848660524552354	87
0.004877256798431988	88
0.004879133181860949	88
0.004951050004670891	89
0.00497646342073777	90
0.005168300577542654	91
0.00529431232650021	91
0.005299296475445243	92
0.005300830919372623	93
0.005325404312967577	94
0.005333833591292364	95
0.005343922565367108	96
0.005360628670878719	97
0.005414954730399	98
0.005424456229407125	99
0.0055015395183025725	100
0.005558808881255582	100
0.005657824521798199	101
0.005686101364289724	101
