pvalue	V_permutation
0	0
3.667165917264904e-5	1
1.4401647676186313e-4	2
2.175760543761109e-4	2
2.2222559803863862e-4	3
3.5233160375480705e-4	4
3.91164092264695e-4	5
4.15791939702648e-4	6
4.6314981600115217e-4	7
5.041398372288553e-4	8
6.075930983012726e-4	9
6.089932375582539e-4	10
7.551765063451571e-4	11
7.847629557012908e-4	12
0.0010003225924813959	13
0.0010124674958583708	14
0.0010274371541127984	15
0.0010422291358692648	16
0.0011468367121485492	17
0.001185851552224837	18
0.0012088333451386601	19
0.0012898639817253686	20
0.0013061865133087163	21
0.0013304488975542932	22
0.0013312609374895863	23
0.0013324190621341076	24
0.001353951105193749	25
0.001419961619923084	26
0.001487333877657318	27
0.00149491281383152	28
0.0016187087278700658	29
0.0016476504734975746	30
0.0017001298642550541	31
0.0017624626041667945	32
0.001814067345550676	33
0.0019986712028188277	34
0.002043204900782465	34
0.002043204900782465	35
0.0020943053098272406	36
0.002163752751471407	37
0.002223788830725833	38
0.0023769086368687978	39
0.0023959468462329	40
0.002462221133997858	41
0.0024727725932325237	41
0.002524735791460081	42
0.0025382884214312324	43
0.0025515238398780018	44
0.0025741296805373856	45
0.0025867456112246352	46
0.002642106717310686	47
0.0026940825628516407	48
0.002703363649495865	49
0.0027253962315722043	50
0.002860774860427578	51
0.0029442261965434455	52
0.002975636810732541	53
0.0030562065302394198	54
0.0031466197705215587	55
0.0031536201041171275	55
0.0031536201041171275	56
0.0034565212778470194	57
0.0035528900526700163	58
0.003722220493238456	59
0.0037243413701806803	60
0.0037403428981840365	61
0.0038265025070469737	62
0.0038621393944156	63
0.003895160587238703	64
0.003926109565826846	65
0.003989355814167818	66
0.004156196775791715	67
0.00419915674354532	68
0.004325078466359324	69
0.004372122224737379	70
0.004427074617222362	71
0.004466511902126659	72
0.004483679437048624	73
0.00449981847313341	74
0.004558619304880223	75
0.004582320378635046	76
0.004631087935184642	77
0.004671035731621642	78
0.004758514326113417	79
0.004841432191497576	80
0.004885667676633683	81
0.004891348446042897	82
0.004909037228917334	83
0.004915305116710241	84
0.005049574883128299	85
0.00510334028390925	86
0.005163205339697053	87
0.005285569051066805	88
0.005302836789788151	89
0.005331361865142058	90
0.00548557938821715	91
0.00552533863333777	91
0.00557901010095619	92
0.005807208906700613	93
0.005819450710844773	94
0.005829602479213492	95
0.005908466553508189	96
0.005937634955721757	97
0.005972419635300162	98
0.006066032328269975	98
0.006089608386593676	99
0.006168682574469571	100
0.006207785145415392	101
0.006330505036188169	102
0.0063404348851290255	103
0.006415485169977711	103
0.006415485169977711	104
0.006425466373095047	105
0.006541753429557107	106
0.00666427980755847	107
0.006678527071733972	108
0.006680564192394153	109
0.006699024322075697	110
0.006702277922101658	111
0.006770756927114564	111
0.006784795211185778	112
0.006816777146179439	113
0.007108864919759048	114
0.007310881095097813	115
0.007314270718287714	116
0.007338706365331966	117
0.007403442059300633	118
0.007501923116030081	119
0.007505118115570087	120
0.007777699491862253	121
0.007780746138994393	122
0.007817493972582539	123
0.007868774422239443	124
0.007952516127539338	125
0.008071490078456445	125
0.008179773534268586	126
0.008190735252223682	127
0.008439850429813519	128
0.008538582388860806	129
0.008608390226799373	130
