pvalue	V_permutation
0	0
2.2934869157609313e-5	1
8.961118386652295e-5	2
1.0729226864858436e-4	3
1.4427129386507224e-4	4
1.8989975730521194e-4	5
4.0646674361610713e-4	6
5.012426061252771e-4	7
5.241563704221351e-4	8
5.988708356187142e-4	9
6.4351723592071e-4	10
7.392308619228457e-4	11
7.5832416698185e-4	12
7.658159297003915e-4	12
7.821826800765697e-4	13
8.153155333241437e-4	14
8.248447090624106e-4	15
8.282231890728301e-4	16
9.492323181188313e-4	17
9.587006104383469e-4	18
9.875698019248256e-4	19
0.0010216418368189802	19
0.0011590764432741075	20
0.0011874617435843038	21
0.0013357551458345052	21
0.0013534240814258118	21
0.0013793805904828186	22
0.0014076775940718982	23
0.0014560459105424901	24
0.0014565362597681614	25
0.001460678927726501	26
0.0014638182291210086	27
0.001464658099034292	28
0.001489042858822569	29
0.0016352464812405855	30
0.0018203431256221827	31
0.001830099354529826	32
0.001843698973928005	33
0.001845533516045647	34
0.001892286599169623	35
0.0019037049602555023	35
0.0019053986293154934	36
0.0019076034626614993	37
0.0019416214657850253	38
0.0022748303121917736	39
0.002328654302781952	40
0.0023585497270985963	41
0.0024324440424500233	42
0.0024359567866771843	43
0.0025569921934413026	43
0.0025977350501640356	44
0.002626687539026734	45
0.00279272854398272	46
0.0028161289776730903	47
0.0028768443886563197	48
0.0029263882898525953	49
0.002975937889704969	50
0.0030837829687148147	51
0.0030959920672971645	52
0.0030993040792048907	53
0.003158171311815948	54
0.0031659097866472154	55
0.003213752599601227	56
0.0032195421403136107	57
0.0032488040671314663	58
0.0032987349044278987	59
0.0032993923283155513	60
0.0033213577725280633	61
0.0033302648331248203	62
0.0033692233974641486	62
0.0033692233974641486	62
0.0033870126349609957	63
0.0033991046051685984	63
0.0035122326059466823	64
0.0035665836852644167	65
0.003668317753595003	66
0.003672538942824604	67
0.003686341411941692	68
0.00372952895032175	69
0.003763529002068445	70
0.0037778785752185	71
0.0038172399674052493	72
0.0038461690698165046	73
0.0038761954062730493	74
0.003915292588109291	75
0.0039266788528341595	76
0.00394024918413583	77
0.004002258818601385	78
0.004054995613484903	79
0.004079693756382509	80
0.0042885260683130965	81
0.004305474328392792	82
0.004325963414581359	83
0.004342306593959855	84
0.004435700148789472	85
0.004437693015703618	86
0.0045542701245256875	87
0.0045788580173193845	88
0.004581450369227194	89
0.004664015344501005	90
0.0047327570940147775	91
0.004777273885195999	92
0.00497459552774938	93
0.004999698944457072	94
0.005019494292964452	95
0.005060531887709056	95
0.005094262033474419	96
0.005108716718717718	97
0.005142756634020539	98
0.0051554266033819835	99
0.0051563487222441445	100
0.0052243459233358635	100
0.00533153969341704	101
0.005341028455641419	102
0.005420518479003496	102
0.005456405569865829	103
0.005457530965954803	104
0.005568544022624418	105
0.00563836332843371	106
0.005644419975528558	107
0.005796698620946994	107
0.00581551638055266	107
0.00581551638055266	108
0.005969683221455299	109
0.005999841868522099	109
0.0060251981248566075	110
0.006154307658444711	111
0.006156705870729246	112
0.006194161490734369	113
0.0063159978015583556	113
0.0063159978015583556	114
0.006491650030341254	115
0.006561953933281181	116
0.006628752103139738	117
0.006753608514088471	118
0.006815589428034837	119
0.006830713113078706	120
0.007033057056274226	121
0.007070321628073084	122
0.007104795665772822	123
0.007139549295723312	123
0.007144851817698532	124
0.007189601825749788	125
0.007211820886333229	126
0.0073773056253331306	127
0.007544677402412614	128
0.007709679680935952	129
0.007726432645010066	130
0.0077493897627645145	131
0.0077819707039226095	132
0.007783754667757824	133
0.007790323067097388	134
0.007886986234652562	135
0.008080415685680076	136
0.008100240420006786	137
0.008110976096990297	138
0.008136624368576874	139
0.008151991115649026	140
0.008173118711641508	141
0.008174006151935215	142
0.008176976971940428	142
0.008235999687514666	143
0.008267052991095866	144
0.008284436276843834	145
0.008337389496956052	146
0.008478542167676986	147
0.008507799669761678	148
0.0085170446035252	149
0.008542003987934504	149
0.008571237515911637	149
0.008586909221091734	150
0.008613634329944908	151
0.008630484472270996	152
0.008650917550270375	153
0.008761410775757114	154
0.008777885853320733	155
0.008791723583782893	156
0.008838591730714771	157
0.008960459684559743	158
0.00907204730314348	159
0.009074934612372075	160
0.00908561402975673	161
0.009157230708891417	161
0.00931086022339867	161
0.009491916847410251	162
0.009575756213589758	163
0.009686684139212602	164
0.009815211810429074	164
0.009848088182941294	164
0.009856099379366146	165
0.009878617866896141	166
0.00993819903244852	167
0.009947179013118604	168
0.009982405120318111	169
0.010201658708140278	170
0.01023329802713758	171
0.010287961262254744	172
0.010555085632118271	173
0.01063643100118549	174
0.010800656970749525	175
0.010862519926168001	175
0.010958014311745484	176
0.010965674975531227	176
0.010965674975531227	177
0.011000784597443478	178
0.011088811413751062	179
0.011165902661560586	180
0.011256434214737938	180
0.011273294459451478	181
0.011336896561291566	182
0.011375365497931708	183
0.011539482145812904	184
0.011552032029129019	185
0.011657128567498131	186
0.011698994045112328	187
0.011703117824501624	188
0.011762109934136318	189
0.011766887426675011	190
0.011785084634977882	191
