pvalue	V_permutation
0	0
6.386908118338724e-5	1
9.423010592302087e-5	2
9.642079320448819e-5	3
1.0365951627733256e-4	4
1.3192739484690897e-4	5
1.7527836623021348e-4	6
1.8452904317078862e-4	7
1.8764451480801628e-4	8
2.0129593999118555e-4	9
2.108577190526039e-4	10
2.277583741308052e-4	11
3.196417736349805e-4	12
4.238311693887111e-4	13
4.2828879644640875e-4	14
5.392779546120608e-4	15
5.427766301750145e-4	15
6.810800087058149e-4	16
7.159535907568256e-4	17
7.570739555897712e-4	18
7.859225857838042e-4	19
8.458784083665858e-4	20
9.411377024327598e-4	20
9.411377024327598e-4	21
9.77886930401795e-4	22
0.0010029546329715208	23
0.0010586221319562887	24
0.0010761247324330117	25
0.001162077006703234	26
0.0012517185606297791	27
0.0012780909401557412	28
0.001426311647756091	29
0.00147044051758949	30
0.0015491368373258265	31
0.001562268560251545	32
0.0015937789255302582	33
0.0015996911579500023	34
0.0016280444318647505	35
0.0016626023426503686	36
0.00180455090457223	36
0.0018803456283549322	37
0.002031757803251928	38
0.002123194759802719	39
0.002140874512936544	40
0.002164081358494779	40
0.0021818602488868914	41
0.0022010565701666776	42
0.0022812725994970575	42
0.0023534792519016336	43
0.0024209605403516855	44
0.0025397511410201272	45
0.0026380723215169194	46
0.002654944633057822	47
0.0027115610942982605	47
0.002742826045204375	48
0.002762661781900657	49
0.0028295696590371344	50
0.0028580276678382708	51
0.002876696079397337	51
0.0029059572986899233	52
0.002955147215550028	52
0.0029889173103881984	53
0.0030868776222170422	54
0.0031806013807896853	55
0.0032519317809379736	56
0.003275499649089462	56
0.003306327708117446	57
0.0034580596800517466	58
0.003525512503648815	58
0.003598211508972547	59
0.0036170918748472704	60
0.0036387067304316585	61
0.0036388899336474794	62
0.003688248040300445	63
0.0036997523188146975	64
0.003701535351214425	65
0.0037235546252773776	66
0.003727124035564082	66
0.003727124035564082	67
0.0037464245784495417	68
0.003830287991025587	69
0.003874169719874198	70
0.003888123367951301	71
0.003915425896952156	72
0.003939999106400528	73
0.003960622860083142	74
0.003989850930339994	75
0.004070018018207345	76
0.00414520492737525	77
0.004190723538894718	78
0.004213545589798773	78
0.004243974054990005	79
0.004245214824055682	80
0.004266053978017168	81
0.004348954109396402	82
0.004356341145831837	83
0.004397944343485517	84
0.004401104206055108	84
0.004478611357305653	85
0.004520362103520143	86
0.004645212419002622	87
0.0047260813590155335	88
0.00474523863535181	89
0.004759834079675509	90
0.0048888584823704225	91
0.004901279221138024	92
0.004925557640374045	92
0.004925557640374045	93
0.004981007915927857	94
0.005019844293674304	95
0.005044483413072179	96
0.005072446053407178	97
0.0050906462975515146	98
0.005094174446284356	98
0.005116706001737752	99
0.005135060136704067	100
0.005144658353024802	101
0.0052019319006918405	102
0.005232182590000964	102
0.005251438144357347	103
0.00532019065113987	104
0.005336341357454095	105
0.005374317542360289	106
0.005405012326989532	107
0.005467317816655334	108
0.005523434635786418	109
0.005558406848518105	109
0.005605968869589983	110
0.005641511905133841	111
0.005656198185085562	112
0.005709082726830238	112
0.005739134660850057	112
0.005743065076363805	113
0.005785804272039334	114
0.005888452899156071	115
0.0059077818416822785	116
0.005918297565083438	117
0.005986431466879944	118
0.0061001915260628994	119
0.006126701624963655	120
0.0061757338257511	121
0.006192440760704476	122
0.006195099591311317	122
0.006270475671491096	123
0.0063398459760838416	124
0.006450769690273152	125
0.0064935928856328946	125
0.006554449519207919	126
0.006584937373909525	127
0.006586065380876251	127
0.00664918356159859	128
0.006705481921319146	129
0.00676997483773368	130
0.006778797967245579	131
0.006813140952602322	132
0.006816323800952221	133
0.006929637558992121	134
0.006974445891276727	135
0.0069964334791180575	136
0.006998529772029074	137
0.007078257292793588	137
0.007189203178684542	138
0.007216243515113296	139
0.007323311503207767	140
0.007325697216974183	140
0.007347877195400212	141
0.007353226938266232	142
0.007418425344212671	143
0.007503489646647161	144
0.007517923354570039	144
0.0075294618884539505	145
0.007612018246768945	146
0.007623968321360588	147
0.007630840041265912	148
0.007718412594523667	148
0.007728720447902398	148
0.007759495497816963	149
0.007782406176531265	150
0.007888296382460157	151
0.008010808242117745	152
0.008077534910842402	153
0.008322644447152479	154
0.008478406331765553	155
0.008490872775998592	156
0.008555154030419758	156
0.00860781007892797	157
0.008625310002735045	158
0.008748799133754277	159
0.008811276036452261	160
0.00882431750316592	161
0.008972367472710453	162
0.009008566744787894	163
0.009018476092995333	163
0.009061300573345777	164
0.009061570679741787	165
0.009090313038015009	166
0.009092946490982703	167
0.009297163076424017	168
0.00930920907876043	169
0.009359488423768667	170
0.009375466855987344	171
0.00946001954434495	172
