pvalue	V_permutation
0	0
5.457818712384806e-6	1
2.2805105182488566e-5	2
3.208963067613533e-5	3
5.761852925312297e-5	4
6.842289147179783e-5	5
1.8840915725293285e-4	6
2.4565373879825725e-4	6
2.4565373879825725e-4	7
2.577613548149803e-4	8
2.8722663215152727e-4	8
3.4674993403438427e-4	9
4.557798345800363e-4	10
4.998716189560378e-4	11
5.145215909212457e-4	12
5.180296085770527e-4	13
5.47114756350721e-4	14
5.876063825763765e-4	15
7.138225823068992e-4	16
7.177334671080181e-4	17
8.135473866017789e-4	18
8.858212616174006e-4	19
8.970931436331738e-4	19
9.524290405662531e-4	20
9.606361500523738e-4	21
0.0010487461957243713	22
0.0010583930416188535	22
0.0010583930416188535	22
0.0012184106249261137	22
0.0012868652897155579	23
0.0013933927917467762	24
0.0013986672782522183	25
0.0014095972393655134	26
0.0014581520804570775	27
0.001487840567242832	28
0.001523979626061202	28
0.0015267862891945618	29
0.0015781794570612945	30
0.001614206652227445	31
0.0016645110655840781	32
0.0017644054226039268	33
0.0017799164536308535	34
0.001833111629176659	35
0.0018764544811614768	36
0.0019228311218318932	37
0.00195403080533902	38
0.00197291395846367	39
0.001997175043374016	40
0.0020166222178238367	41
0.002177759935670604	42
0.002216106497852882	42
0.002246598736895814	43
0.0022842828680705906	44
0.002302863340037709	45
0.002323891465870422	46
0.0023455751231543755	47
0.002347718447967777	48
0.0024865586581991382	49
0.002514680236937463	50
0.002614128934966827	51
0.0026151983193156694	52
0.002683950087057245	53
0.00277489828120393	54
0.0028060320241077887	54
0.0028300010845372383	54
0.002868316348450862	55
0.0028703514472335763	56
0.0028842081831335084	57
0.0029083268920351325	58
0.002946534822114383	59
0.0029805901236888885	60
0.0029816741964291483	61
0.0030711375931420466	62
0.0030914222705946755	63
0.0031657355930910782	64
0.003184481466359422	65
0.003266721041589098	65
0.003380293345917942	66
0.0034362817909946463	67
0.0036829124562424652	67
0.0036860278286502427	68
0.003724899625579211	69
0.0038352957814088524	70
0.0038382560684512303	70
0.0038382560684512303	71
0.0038817024458360785	72
