pvalue	V_permutation
0	0
7.459110814514962e-6	1
1.3849575444146997e-4	2
3.5012985093208057e-4	3
4.2255698941229275e-4	4
4.281159803721785e-4	4
4.687847801470025e-4	5
5.389545190264025e-4	6
5.836962940183324e-4	7
6.379045919341336e-4	8
6.637410865385761e-4	9
7.306661710377848e-4	10
7.511592644541257e-4	11
9.41614093107001e-4	12
0.001186866139491707	13
0.0012490634034417795	14
0.0013830049320676667	15
0.0014160981212407735	16
0.0014373123084608945	17
0.0014773215769312564	18
0.0014833691999255312	19
0.001496899943611798	20
0.0015590601219876976	21
0.001564223734454423	22
0.0015888176132622452	23
0.0016126460048270263	24
0.0016333320573712615	25
0.00167286619382101	26
0.0017207782632923147	27
0.0019244032769148989	28
0.0019410039838115907	29
0.0019750435178773665	30
0.0020305718947253343	31
0.0021276471161266785	32
0.0022380290639213442	33
0.0022442809363459964	34
0.002255778662994874	35
0.0022625581711087635	36
0.0023044204392087563	37
0.0023759795123490333	37
0.0023759795123490333	38
0.0024012958661341383	39
0.002412064747003728	40
0.0024876237100366363	41
0.0026610785256008795	41
0.002697659265027079	42
0.0028136452299999167	42
0.002829829246300933	43
0.0028535233689312212	44
0.002928713534683488	45
0.0029397554443081376	46
0.0030018427683568823	47
0.0030047226337619457	48
0.0030817605507628795	49
0.003100355139390665	50
0.0031493861824543105	51
0.003224114096274326	52
0.0032555931210297537	53
0.0033592796995527427	54
0.003413469075694738	55
0.003425415803089631	56
0.003450071402138063	56
0.003526569942014509	57
0.0036188204802939427	58
0.003710554024232708	59
0.0037436204250830296	60
0.003747685291228826	60
0.003779492356117528	61
0.0038526954613000747	62
0.003875209545592515	63
0.0038992371303230252	64
0.003916229036931461	65
0.0040960978485550265	66
0.004113230445604872	66
0.004133626496319216	67
0.00414969749160377	68
0.004174458231311914	68
0.0042680875553933306	69
0.004313498915755949	70
0.004336814767234362	71
0.004391180199844408	72
0.004409849950775536	73
0.004417100043721876	74
0.004561425322365369	75
0.0045732178073590955	76
0.004580601845732403	77
0.004625434524735745	78
0.004767291747974303	79
0.0048026019402288575	80
0.004910220549073984	81
0.004918882119559267	82
0.004996204389622225	83
0.005116645978563646	84
0.005122938479378831	85
0.005192382314785026	86
0.0052425963389257715	87
0.005272928265029238	88
0.0053517023179486724	88
0.005374450893054325	89
0.005374702102028393	90
0.005381313501288342	91
0.005404952649773926	92
0.005439762314950696	93
0.0054793635926539954	93
0.0054793635926539954	94
0.005485952428708301	95
0.005548739669291705	96
0.005584014524328338	97
0.005587079640511632	98
0.005640002545441513	99
0.005733867735652327	100
0.005736375666679633	101
0.005761682752211327	101
0.00580492380646599	101
0.005883197720981156	101
0.00588489741086251	101
0.00589486472107515	102
0.005976505252785849	102
0.006042767555015456	102
0.006174575290195829	103
0.006241491190363334	104
0.006271026946652375	105
0.006457456479855414	106
0.006474958046154953	107
0.006495514535308724	108
0.0065103775448648316	109
0.006518435307555248	110
0.00662016394020238	111
0.006713707608842148	112
0.006745277939322898	113
0.006815007449093261	114
0.006837063561051069	115
0.006934262402650159	116
0.006945381175058038	116
0.006965786658619313	116
0.006992545809370824	117
0.007032033234678494	118
0.007080447612687554	119
0.0071556990007034535	120
0.007185032340899281	121
0.007233734624080055	122
0.0072444002097150515	122
0.007279729988152523	123
0.00744650553334371	124
0.00747817060386315	125
0.007484136402654561	126
0.007492133811128581	127
0.007514691229066455	128
0.007592123529637138	129
0.007641045849573842	130
0.0077390068066767155	131
0.007752569559184023	132
0.007755984034890017	133
0.007818478756660766	134
0.007867935001009357	135
0.008015521699655045	136
0.00807362677712211	137
0.008137489704699763	138
0.008383807087433574	139
0.008385388967536532	139
0.008385918013680478	140
0.008471018723983698	141
0.008558814944970688	142
0.008574354093820784	143
0.008579181195798495	144
0.008588360597541323	145
